Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
164,"Metal Founding",1,3,8,6,5,2,7,4,3,1,1,2,43
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",5,5,2,5,5,1,3,3,5,2,4,3,43
438,"Semiconductor Device Manufacturing: Process",2,1,3,5,4,5,7,6,1,3,4,1,42
351,"Optics:  Eye Examining, Vision Testing and Correcting",8,1,0,2,2,1,7,2,3,5,7,3,41
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",5,5,7,8,4,1,0,0,2,1,5,2,40
106,"Compositions:  Coating or Plastic",4,5,5,3,3,1,2,1,1,3,7,5,40
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",3,3,6,5,2,1,3,1,2,1,5,7,39
266,"Metallurgical Apparatus",3,5,5,8,2,1,2,1,3,3,2,3,38
607,"Surgery: Light, Thermal, and Electrical Application",1,3,2,2,2,1,1,3,3,1,6,13,38
385,"Optical Waveguides",0,2,3,3,4,1,3,5,5,4,3,4,37
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,2,2,1,2,4,5,3,5,5,5,3,37
160,"Flexible or Portable Closure, Partition, or Panel",12,4,2,2,3,5,2,3,0,0,1,2,36
310,"Electrical Generator or Motor Structure",1,1,3,3,1,6,5,0,6,3,2,5,36
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",5,1,0,3,2,3,5,4,1,2,4,6,36
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",4,3,1,2,4,3,3,3,0,1,6,5,35
248,"Supports (e.g., for holding articles, etc.)",2,6,6,3,1,3,4,5,1,1,2,1,35
369,"Dynamic Information Storage or Retrieval",0,0,0,0,1,2,2,4,3,3,6,13,34
711,"Memory (Electrical Computers and Digital Processing Systems)",0,0,0,2,0,0,3,1,4,4,7,13,34
436,"Chemistry: Analytical and Immunological Testing",2,4,2,2,4,1,4,5,1,4,2,1,32
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",1,2,0,0,0,2,1,2,2,5,6,11,32
348,"Television",5,8,4,0,2,1,5,2,2,0,1,1,31
439,"Electrical Connectors",5,3,2,8,4,2,0,0,2,2,2,1,31
714,"Error Detection/Correction and Fault Detection/Recovery",1,1,2,2,1,4,3,3,3,3,7,1,31
081,"Tools",4,6,4,3,0,2,4,2,1,0,2,2,30
451,"Abrading",3,4,3,6,2,2,4,2,1,1,1,1,30
219,"Electric Heating",2,4,1,1,5,3,4,3,2,2,1,1,29
318,"Electricity:  Motive Power Systems",3,3,3,0,2,2,2,1,4,2,2,5,29
473,"Games Using Tangible Projectile",1,2,3,3,2,4,3,0,1,3,3,4,29
072,"Metal Deforming",11,6,1,1,1,0,1,0,2,1,2,2,28
124,"Mechanical Guns and Projectors",2,0,3,1,3,1,2,2,2,4,6,2,28
482,"Exercise Devices",3,4,2,8,0,2,3,3,1,0,0,2,28
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",1,5,1,1,0,0,5,3,0,2,6,4,28
002,"Apparel",5,5,2,0,2,1,4,4,0,1,1,2,27
206,"Special Receptacle or Package",4,1,6,1,1,3,2,0,1,2,5,1,27
345,"Computer Graphics Processing and Selective Visual Display Systems",4,5,1,2,0,1,3,1,2,4,3,1,27
455,"Telecommunications",0,0,1,0,0,0,4,2,8,3,3,6,27
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",1,0,1,2,0,3,3,5,1,3,2,5,26
280,"Land Vehicles",1,5,5,2,1,1,1,1,0,1,6,2,26
296,"Land Vehicles:  Bodies and Tops",4,1,1,2,3,3,1,4,3,1,2,1,26
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,0,1,3,1,1,1,8,10,25
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,3,0,2,1,3,0,3,3,0,6,3,25
717,"DP: Software Development, Installation, and Management (Data Processing)",2,1,1,3,0,2,2,6,2,1,2,3,25
015,"Brushing, Scrubbing, and General Cleaning",5,0,2,5,1,0,2,1,3,3,2,0,24
417,"Pumps",6,5,6,4,0,2,1,0,0,0,0,0,24
083,"Cutting",6,1,4,4,1,1,2,1,2,1,0,0,23
095,"Gas Separation:  Processes",3,1,3,4,0,0,3,1,0,1,2,5,23
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",2,1,3,1,3,6,2,1,0,0,1,3,23
706,"DP: Artificial Intelligence (Data Processing)",0,0,1,2,0,2,0,0,1,4,6,7,23
220,"Receptacles",3,2,3,1,3,2,2,2,0,2,0,2,22
174,"Electricity:  Conductors and Insulators",1,1,4,3,0,2,1,2,2,3,1,1,21
239,"Fluid Sprinkling, Spraying, and Diffusing",7,5,0,4,3,0,0,0,0,0,1,1,21
307,"Electrical Transmission or Interconnection Systems",1,1,0,0,1,1,0,1,2,5,3,6,21
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",2,3,1,5,1,1,3,1,1,1,1,1,21
209,"Classifying, Separating, and Assorting Solids",3,0,0,2,7,2,0,1,2,0,2,1,20
228,"Metal Fusion Bonding",1,2,1,0,1,1,1,3,3,1,2,4,20
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,2,0,1,2,0,3,6,3,3,20
042,"Firearms",1,2,0,3,2,1,1,2,2,1,2,2,19
198,"Conveyors:  Power-Driven",0,3,4,6,0,1,2,2,0,0,1,0,19
251,"Valves and Valve Actuation",2,3,2,1,1,2,2,1,1,1,2,1,19
303,"Fluid-Pressure and Analogous Brake Systems",7,6,1,1,1,0,0,1,0,1,0,1,19
062,"Refrigeration",3,2,3,2,2,1,3,1,1,0,0,0,18
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",2,4,2,1,2,1,2,2,1,0,0,1,18
005,"Beds",1,1,1,3,2,3,0,1,1,0,2,2,17
040,"Card, Picture, or Sign Exhibiting",2,1,0,4,1,1,1,0,1,2,2,2,17
060,"Power Plants",0,0,1,4,2,2,1,3,1,1,1,1,17
065,"Glass Manufacturing",1,1,2,1,2,2,2,3,1,1,1,0,17
134,"Cleaning and Liquid Contact with Solids",2,1,2,0,4,0,0,0,2,3,0,3,17
246,"Railway Switches and Signals",4,2,4,2,1,0,0,2,1,0,1,0,17
337,"Electricity:  Electrothermally or Thermally Actuated Switches",4,0,2,5,0,0,0,0,3,1,2,0,17
004,"Baths, Closets, Sinks, and Spittoons",2,3,3,3,1,0,0,0,0,0,3,1,16
180,"Motor Vehicles",1,1,0,0,2,2,1,3,2,0,1,3,16
414,"Material or Article Handling",0,0,1,1,2,2,1,0,1,1,4,3,16
434,"Education and Demonstration",2,0,0,3,1,0,1,1,2,3,1,2,16
033,"Geometrical Instruments",0,0,3,1,2,0,1,3,1,2,2,0,15
254,"Implements or Apparatus for Applying Pushing or Pulling Force",1,2,0,1,2,1,1,1,1,4,0,1,15
365,"Static Information Storage and Retrieval",0,0,0,0,0,1,1,1,0,2,5,5,15
420,"Alloys or Metallic Compositions",2,2,4,2,3,1,0,0,0,0,1,0,15
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,2,1,1,2,3,1,2,1,2,0,0,15
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",3,0,2,1,2,1,1,1,0,1,1,1,14
241,"Solid Material Comminution or Disintegration",0,1,0,0,1,0,5,1,0,2,0,4,14
363,"Electric Power Conversion Systems",2,2,1,0,1,1,1,1,3,1,1,0,14
408,"Cutting by Use of Rotating Axially Moving Tool",1,2,1,1,3,0,0,1,2,1,1,1,14
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,2,3,1,1,0,1,1,3,1,0,13
188,"Brakes",2,3,2,0,2,1,0,0,0,0,1,2,13
238,"Railways:  Surface Track",2,0,1,1,0,0,3,1,0,1,1,3,13
379,"Telephonic Communications",0,2,2,3,2,0,1,0,2,0,1,0,13
034,"Drying and Gas or Vapor Contact with Solids",2,1,5,1,0,1,1,0,1,0,0,0,12
055,"Gas Separation",2,3,5,1,0,0,0,1,0,0,0,0,12
084,"Music",0,2,2,1,1,1,0,0,2,0,3,0,12
118,"Coating Apparatus",0,2,1,1,2,0,3,0,1,1,0,1,12
182,"Fire Escape, Ladder, or Scaffold",2,1,3,1,1,0,2,1,0,1,0,0,12
222,"Dispensing (apparatus and process)",0,0,1,0,2,1,1,0,1,2,2,2,12
285,"Pipe Joints or Couplings",0,1,0,1,1,0,0,1,0,0,6,2,12
419,"Powder Metallurgy Processes",2,1,0,3,0,1,2,0,0,1,1,1,12
426,"Food or Edible Material:  Processes, Compositions, and Products",2,3,0,0,2,1,2,0,1,0,0,1,12
053,"Package Making",6,1,0,0,0,0,0,1,1,2,0,0,11
138,"Pipes and Tubular Conduits",0,1,2,1,2,0,0,1,1,2,1,0,11
175,"Boring or Penetrating the Earth",2,6,1,1,0,0,0,0,1,0,0,0,11
221,"Article Dispensing",1,1,1,2,2,1,2,1,0,0,0,0,11
294,"Handling:  Hand and Hoist-Line Implements",4,2,1,0,0,1,0,0,0,1,1,1,11
313,"Electric Lamp and Discharge Devices",1,0,1,4,2,0,0,0,1,1,0,1,11
043,"Fishing, Trapping, and Vermin Destroying",3,0,1,1,1,0,1,0,0,1,0,2,10
105,"Railway Rolling Stock",1,3,0,1,3,0,0,0,0,0,0,2,10
277,"Seal for a Joint or Juncture",2,0,3,1,2,0,1,1,0,0,0,0,10
297,"Chairs and Seats",1,1,2,0,2,0,1,0,1,1,1,0,10
343,"Communications:  Radio Wave Antennas",1,1,1,0,0,2,1,2,0,0,2,0,10
373,"Industrial Electric Heating Furnaces",2,1,4,0,2,1,0,0,0,0,0,0,10
375,"Pulse or Digital Communications",0,2,0,0,0,0,1,1,2,2,1,1,10
378,"X-Ray or Gamma Ray Systems or Devices",1,0,1,0,0,1,0,2,0,2,3,0,10
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,2,1,1,1,1,2,0,0,1,1,10
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",1,2,0,0,2,0,0,0,0,1,3,1,10
446,"Amusement Devices:  Toys",5,0,0,1,0,0,1,1,0,0,1,1,10
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",1,1,0,0,2,2,2,1,0,0,0,0,9
024,"Buckles, Buttons, Clasps, Etc.",2,0,2,0,2,0,0,2,1,0,0,0,9
099,"Foods and Beverages: Apparatus",0,0,0,0,2,1,2,0,1,0,1,2,9
101,"Printing",2,1,0,0,3,1,2,0,0,0,0,0,9
110,"Furnaces",2,1,2,0,0,1,0,0,0,2,1,0,9
119,"Animal Husbandry",1,1,2,2,0,0,3,0,0,0,0,0,9
123,"Internal-Combustion Engines",1,0,0,0,2,1,1,2,0,1,1,0,9
136,"Batteries:  Thermoelectric and Photoelectric",1,3,1,0,1,0,0,1,0,0,1,1,9
211,"Supports:  Racks",2,0,0,2,0,2,1,0,0,0,0,2,9
213,"Railway Draft Appliances",6,0,1,0,0,0,0,0,0,0,1,1,9
341,"Coded Data Generation or Conversion",0,0,2,1,0,2,0,1,3,0,0,0,9
432,"Heating",1,1,1,2,2,0,1,0,0,1,0,0,9
507,"Earth Boring, Well Treating, and Oil Field Chemistry",1,0,1,0,1,1,1,1,1,2,0,0,9
037,"Excavating",3,0,1,1,0,0,1,0,0,1,1,0,8
049,"Movable or Removable Closures",0,1,1,2,1,0,0,1,0,0,1,1,8
074,"Machine Element or Mechanism",1,1,2,0,1,1,0,1,0,0,1,0,8
108,"Horizontally Supported Planar Surfaces",0,1,2,2,2,0,0,0,1,0,0,0,8
135,"Tent, Canopy, Umbrella, or Cane",0,2,0,0,2,1,1,0,0,0,0,2,8
184,"Lubrication",1,1,2,0,0,1,0,2,0,0,0,1,8
261,"Gas and Liquid Contact Apparatus",0,2,1,1,1,0,0,0,2,1,0,0,8
273,"Amusement Devices:  Games",2,2,0,1,0,2,0,0,1,0,0,0,8
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,1,0,0,2,0,0,1,0,0,0,4,8
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",0,3,3,0,0,0,1,0,1,0,0,0,8
122,"Liquid Heaters and Vaporizers",1,0,0,1,0,1,0,0,2,0,2,0,7
269,"Work Holders",0,2,0,0,0,0,0,0,0,1,0,4,7
290,"Prime-Mover Dynamo Plants",0,1,1,0,0,0,0,1,1,1,2,0,7
320,"Electricity:  Battery or Capacitor Charging or Discharging",0,1,0,0,0,0,1,1,1,0,3,0,7
322,"Electricity:  Single Generator Systems",0,0,0,0,0,0,1,2,1,3,0,0,7
374,"Thermal Measuring and Testing",1,1,1,0,0,3,0,0,0,0,0,1,7
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,0,0,0,1,1,0,0,2,3,7
403,"Joints and Connections",3,2,0,0,0,0,1,0,0,0,0,1,7
409,"Gear Cutting, Milling, or Planing",1,0,1,1,0,0,2,0,1,0,0,1,7
433,"Dentistry",0,1,0,0,2,2,0,1,1,0,0,0,7
463,"Amusement Devices: Games",1,1,0,1,1,0,0,1,0,0,1,1,7
602,"Surgery: Splint, Brace, or Bandage",1,3,1,0,0,0,1,1,0,0,0,0,7
082,"Turning (e.g., for metal working)",0,1,0,0,0,0,0,1,1,2,0,1,6
132,"Toilet",0,0,1,1,1,0,0,0,0,0,3,0,6
242,"Winding, Tensioning, or Guiding",0,0,0,0,1,1,0,2,1,0,0,1,6
293,"Vehicle Fenders",0,0,0,2,1,1,1,0,0,0,1,0,6
312,"Supports:  Cabinet Structure",1,1,0,2,1,0,1,0,0,0,0,0,6
336,"Inductor Devices",0,0,1,2,0,0,0,1,0,0,0,2,6
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",2,1,0,0,0,0,0,0,0,1,0,2,6
347,"Incremental Printing of Symbolic Information",0,1,1,1,0,2,0,0,0,0,0,1,6
398,"Optical Communications",0,0,1,0,0,0,0,1,1,1,1,1,6
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,1,0,0,0,0,1,1,1,1,1,0,6
431,"Combustion",1,0,1,1,2,0,0,1,0,0,0,0,6
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",3,0,0,1,1,1,0,0,0,0,0,0,6
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,0,1,1,1,0,0,1,1,1,6
726,"Information Security",0,0,0,0,0,0,0,2,1,0,1,2,6
047,"Plant Husbandry",1,1,1,0,0,0,2,0,0,0,0,0,5
070,"Locks",1,0,0,0,1,0,1,0,0,1,1,0,5
071,"Chemistry: Fertilizers",1,0,3,1,0,0,0,0,0,0,0,0,5
114,"Ships",1,2,0,0,0,0,1,0,1,0,0,0,5
162,"Paper Making and Fiber Liberation",1,0,0,0,1,0,1,0,0,1,0,1,5
216,"Etching a Substrate:  Processes",1,0,1,2,0,0,0,0,0,0,1,0,5
224,"Package and Article Carriers",2,1,0,2,0,0,0,0,0,0,0,0,5
244,"Aeronautics and Astronautics",0,0,0,1,4,0,0,0,0,0,0,0,5
323,"Electricity:  Power Supply or Regulation Systems",0,0,3,0,0,1,0,0,0,0,1,0,5
410,"Freight Accommodation On Freight Carrier",1,0,0,0,0,1,0,0,0,0,1,2,5
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",2,0,0,0,0,0,0,1,0,1,1,0,5
454,"Ventilation",0,1,0,2,0,0,0,0,0,0,1,1,5
516,"Colloid Systems and Wetting Agents, Subcombinations Thereof, Processes of Making, Stabilizing, Breaking, or Inhibiting",0,0,2,0,0,0,0,1,0,0,0,2,5
708,"Arithmetic Processing and Calculating (Electrical Computers)",0,0,0,0,0,0,0,1,4,0,0,0,5
725,"Interactive Video Distribution Systems",1,0,0,0,0,0,1,0,0,0,0,3,5
016,"Miscellaneous Hardware",0,0,1,0,0,1,1,1,0,0,0,0,4
036,"Boots, Shoes, and Leggings",0,1,0,0,0,0,1,0,0,0,1,1,4
051,"Abrasive Tool Making Process, Material, or Composition",0,0,1,2,0,1,0,0,0,0,0,0,4
092,"Expansible Chamber Devices",3,0,0,1,0,0,0,0,0,0,0,0,4
096,"Gas Separation:  Apparatus",1,0,0,0,0,0,1,0,0,2,0,0,4
100,"Presses",2,0,0,0,0,0,1,0,0,0,0,1,4
104,"Railways",1,0,1,0,0,0,1,0,0,1,0,0,4
116,"Signals and Indicators",0,1,2,0,0,0,1,0,0,0,0,0,4
126,"Stoves and Furnaces",1,1,0,0,0,0,0,0,1,0,1,0,4
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,1,0,0,0,0,0,0,0,0,1,1,4
191,"Electricity:  Transmission To Vehicles",1,0,0,2,1,0,0,0,0,0,0,0,4
208,"Mineral Oils: Processes and Products",0,1,0,0,1,0,1,0,0,1,0,0,4
229,"Envelopes, Wrappers, and Paperboard Boxes",0,1,1,1,1,0,0,0,0,0,0,0,4
232,"Deposit and Collection Receptacles",1,0,0,0,1,0,1,1,0,0,0,0,4
299,"Mining or In Situ Disintegration of Hard Material",1,2,0,0,0,0,0,0,0,0,0,1,4
326,"Electronic Digital Logic Circuitry",0,0,0,1,1,0,0,0,0,0,0,2,4
331,"Oscillators",0,1,1,1,0,0,0,0,0,0,1,0,4
384,"Bearings",1,0,0,1,0,0,0,0,0,1,1,0,4
400,"Typewriting Machines",1,0,0,0,1,0,2,0,0,0,0,0,4
404,"Road Structure, Process, or Apparatus",0,0,0,1,0,0,1,0,1,0,0,1,4
440,"Marine Propulsion",1,0,1,0,0,0,0,1,0,0,1,0,4
518,"Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof",1,2,0,0,0,0,0,0,0,1,0,0,4
585,"Chemistry of Hydrocarbon Compounds",0,3,0,0,0,0,0,0,0,1,0,0,4
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,0,1,0,1,0,1,0,0,1,0,0,4
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,0,1,0,0,0,0,0,0,0,2,1,4
014,"Bridges",2,0,0,0,0,0,0,0,0,0,1,0,3
030,"Cutlery",1,0,1,0,0,0,0,0,0,0,0,1,3
089,"Ordnance",1,0,0,0,0,0,1,1,0,0,0,0,3
144,"Woodworking",0,0,0,0,0,0,2,0,0,0,1,0,3
165,"Heat Exchange",0,1,0,0,1,0,1,0,0,0,0,0,3
169,"Fire Extinguishers",1,0,1,0,0,0,1,0,0,0,0,0,3
172,"Earth Working",1,0,1,0,0,1,0,0,0,0,0,0,3
181,"Acoustics",1,0,0,0,0,0,1,0,0,1,0,0,3
226,"Advancing Material of Indeterminate Length",0,0,1,0,0,0,0,1,0,1,0,0,3
256,"Fences",0,2,0,0,0,0,0,0,0,1,0,0,3
292,"Closure Fasteners",1,0,1,0,1,0,0,0,0,0,0,0,3
315,"Electric Lamp and Discharge Devices:  Systems",0,0,2,1,0,0,0,0,0,0,0,0,3
368,"Horology: Time Measuring Systems or Devices",0,0,1,0,0,1,0,0,0,0,0,1,3
372,"Coherent Light Generators",0,0,0,0,1,0,0,1,0,0,1,0,3
380,"Cryptography",0,0,0,0,0,0,0,0,0,0,1,2,3
383,"Flexible Bags",1,0,0,1,1,0,0,0,0,0,0,0,3
386,"Motion Video Signal Processing for Recording or Reproducing",1,0,0,0,1,0,0,0,1,0,0,0,3
396,"Photography",1,0,0,2,0,0,0,0,0,0,0,0,3
401,"Coating Implements with Material Supply",0,1,0,1,0,0,1,0,0,0,0,0,3
418,"Rotary Expansible Chamber Devices",0,0,0,0,0,0,3,0,0,0,0,0,3
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",0,0,0,0,2,0,0,0,0,1,0,0,3
007,"Compound Hand Tools",0,0,0,0,1,0,1,0,0,0,0,0,2
028,"Textiles:  Manufacturing",0,0,0,2,0,0,0,0,0,0,0,0,2
056,"Harvesters",1,0,0,0,1,0,0,0,0,0,0,0,2
059,"Chain, Staple, and Horseshoe Making",0,0,0,0,0,0,0,0,0,0,1,1,2
102,"Ammunition and Explosives",0,0,0,0,0,0,1,1,0,0,0,0,2
112,"Sewing",1,0,0,1,0,0,0,0,0,0,0,0,2
202,"Distillation: Apparatus",1,1,0,0,0,0,0,0,0,0,0,0,2
215,"Bottles and Jars",0,0,0,1,0,1,0,0,0,0,0,0,2
227,"Elongated-Member-Driving Apparatus",0,1,0,1,0,0,0,0,0,0,0,0,2
249,"Static Molds",0,0,0,0,1,0,0,0,0,1,0,0,2
279,"Chucks or Sockets",0,0,0,0,0,0,0,2,0,0,0,0,2
301,"Land Vehicles:  Wheels and Axles",1,0,0,0,0,0,1,0,0,0,0,0,2
305,"Wheel Substitutes for Land Vehicles",0,0,0,2,0,0,0,0,0,0,0,0,2
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",0,0,0,0,0,1,0,0,0,1,0,0,2
333,"Wave Transmission Lines and Networks",0,0,0,1,1,0,0,0,0,0,0,0,2
338,"Electrical Resistors",0,0,2,0,0,0,0,0,0,0,0,0,2
349,"Liquid Crystal Cells, Elements and Systems",0,0,0,0,0,0,0,0,1,1,0,0,2
358,"Facsimile and Static Presentation Processing",0,0,0,0,0,0,0,0,0,0,2,0,2
366,"Agitating (e.g., of articles and materials)",0,1,0,0,1,0,0,0,0,0,0,0,2
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",0,0,0,2,0,0,0,0,0,0,0,0,2
452,"Butchering",0,1,0,0,0,0,0,1,0,0,0,0,2
474,"Endless Belt Power Transmission Systems or Components",0,0,0,1,0,0,0,0,0,0,0,1,2
492,"Roll or Roller",0,0,1,1,0,0,0,0,0,0,0,0,2
588,"Hazardous or Toxic Waste Destruction or Containment",0,1,0,1,0,0,0,0,0,0,0,0,2
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,2,0,0,0,0,2
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,0,0,1,1,2
019,"Textiles:  Fiber Preparation",0,0,0,0,0,0,0,0,0,1,0,0,1
027,"Undertaking",0,0,0,0,0,0,0,0,0,0,1,0,1
044,"Fuel and Related Compositions",0,1,0,0,0,0,0,0,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,1,0,0,0,0,0,0,0,0,0,0,1
057,"Textiles:  Spinning, Twisting, and Twining",0,0,0,0,0,0,0,1,0,0,0,0,1
068,"Textiles:  Fluid Treating Apparatus",0,0,0,0,0,0,0,0,0,0,0,1,1
086,"Ammunition and Explosive-Charge Making",0,0,0,0,0,0,0,0,1,0,0,0,1
091,"Motors: Expansible Chamber Type",0,0,0,0,0,0,0,0,0,0,0,1,1
125,"Stone Working",0,0,0,0,0,0,0,0,0,0,1,0,1
157,"Wheelwright Machines",0,0,0,0,0,1,0,0,0,0,0,0,1
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,0,0,0,0,0,1,0,0,0,0,1
190,"Trunks and Hand-Carried Luggage",1,0,0,0,0,0,0,0,0,0,0,0,1
203,"Distillation: Processes, Separatory",0,0,1,0,0,0,0,0,0,0,0,0,1
225,"Severing by Tearing or Breaking",0,0,0,1,0,0,0,0,0,0,0,0,1
236,"Automatic Temperature and Humidity Regulation",0,0,0,0,0,0,0,0,0,0,1,0,1
267,"Spring Devices",0,0,0,0,0,1,0,0,0,0,0,0,1
283,"Printed Matter",0,0,0,0,0,0,1,0,0,0,0,0,1
