Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,3,6,4,10,10,8,14,10,12,13,89
060,"Power Plants",7,7,8,10,10,4,11,6,6,6,7,8,87
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",7,6,2,7,8,2,4,6,5,10,13,19,86
343,"Communications:  Radio Wave Antennas",2,6,7,5,5,10,9,11,10,5,5,13,85
280,"Land Vehicles",7,11,9,11,6,9,4,7,4,5,5,5,81
084,"Music",5,3,7,7,3,2,9,8,9,10,14,6,80
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",4,1,3,6,7,6,12,8,5,5,14,10,78
341,"Coded Data Generation or Conversion",6,3,1,11,7,5,10,18,6,5,6,5,78
310,"Electrical Generator or Motor Structure",3,8,4,4,6,5,5,5,9,9,10,5,72
248,"Supports (e.g., for holding articles, etc.)",12,7,7,8,1,1,2,3,4,6,6,12,67
162,"Paper Making and Fiber Liberation",1,6,6,10,10,2,12,8,5,4,3,2,66
381,"Electrical Audio Signal Processing Systems and Devices",3,2,1,1,1,1,15,11,5,9,10,10,66
362,"Illumination",7,2,6,9,4,3,5,6,5,5,8,8,65
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",2,4,8,11,6,7,11,4,2,4,4,3,64
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",2,5,3,2,9,4,4,1,5,6,10,13,61
219,"Electric Heating",7,7,6,9,2,10,5,4,2,1,3,3,57
386,"Motion Video Signal Processing for Recording or Reproducing",0,0,1,2,1,4,6,17,8,9,8,3,57
210,"Liquid Purification or Separation",4,6,3,7,5,3,4,7,4,2,8,4,55
033,"Geometrical Instruments",3,2,4,4,4,3,10,4,3,4,6,8,54
436,"Chemistry: Analytical and Immunological Testing",5,3,0,4,5,3,3,5,6,8,6,8,54
438,"Semiconductor Device Manufacturing: Process",0,2,3,3,1,4,5,5,7,9,6,9,52
331,"Oscillators",2,6,2,8,7,5,4,2,4,4,2,6,50
273,"Amusement Devices:  Games",2,7,2,6,3,2,3,5,1,7,7,5,49
175,"Boring or Penetrating the Earth",7,4,5,6,0,4,8,7,2,2,2,3,47
365,"Static Information Storage and Retrieval",2,1,0,4,2,3,1,7,6,7,10,6,47
405,"Hydraulic and Earth Engineering",4,4,4,4,3,7,3,2,2,2,4,6,43
400,"Typewriting Machines",7,1,2,3,3,8,4,8,2,2,2,1,42
446,"Amusement Devices:  Toys",3,7,2,7,2,5,1,3,4,3,5,3,42
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",4,5,2,4,0,3,6,6,3,2,4,5,42
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",2,4,2,3,3,4,4,4,1,3,6,7,40
114,"Ships",3,3,5,3,4,4,3,6,0,4,4,3,39
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,1,3,4,3,8,0,5,6,4,6,39
708,"Arithmetic Processing and Calculating (Electrical Computers)",3,4,4,2,0,2,4,2,4,6,4,5,38
005,"Beds",3,1,1,2,5,4,4,5,4,3,4,6,38
451,"Abrading",2,6,3,2,6,3,6,2,3,2,2,3,38
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",2,5,3,1,2,5,3,2,6,2,6,3,37
015,"Brushing, Scrubbing, and General Cleaning",1,2,2,3,4,3,2,6,4,3,2,7,36
137,"Fluid Handling",3,6,3,1,5,3,3,2,3,2,2,4,34
174,"Electricity:  Conductors and Insulators",2,1,3,1,3,3,1,1,7,6,8,0,34
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",4,4,6,3,4,3,3,3,0,2,1,2,34
136,"Batteries:  Thermoelectric and Photoelectric",6,6,5,1,4,1,0,1,1,2,0,7,34
296,"Land Vehicles:  Bodies and Tops",2,2,2,1,3,7,3,4,3,1,3,5,34
307,"Electrical Transmission or Interconnection Systems",3,2,1,5,4,0,1,2,0,3,4,10,34
072,"Metal Deforming",4,2,3,2,5,1,7,1,1,2,3,5,33
372,"Coherent Light Generators",0,5,3,3,5,2,3,0,2,5,5,2,33
297,"Chairs and Seats",3,1,3,4,2,1,4,1,4,2,5,3,33
434,"Education and Demonstration",3,4,3,4,2,5,1,5,2,1,4,2,33
206,"Special Receptacle or Package",4,1,2,2,0,3,3,5,8,3,2,3,32
220,"Receptacles",4,3,3,2,3,2,3,1,0,1,3,7,31
239,"Fluid Sprinkling, Spraying, and Diffusing",2,3,3,1,2,6,1,6,1,2,3,3,30
473,"Games Using Tangible Projectile",4,4,1,1,2,6,3,2,2,1,5,2,30
036,"Boots, Shoes, and Leggings",4,2,3,1,2,3,4,2,3,2,3,2,29
123,"Internal-Combustion Engines",1,3,4,3,4,1,1,3,2,0,2,6,29
062,"Refrigeration",3,3,6,3,0,0,5,3,1,1,4,1,28
320,"Electricity:  Battery or Capacitor Charging or Discharging",4,2,5,1,1,2,1,1,3,2,4,4,28
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,2,3,1,0,2,6,2,3,1,7,1,28
398,"Optical Communications",1,1,1,0,7,5,2,0,2,1,6,4,28
002,"Apparel",6,4,2,1,1,0,3,1,3,2,2,4,27
330,"Amplifiers",3,2,1,2,0,2,4,3,5,6,1,1,27
315,"Electric Lamp and Discharge Devices:  Systems",4,2,1,4,3,3,2,2,1,3,2,2,26
043,"Fishing, Trapping, and Vermin Destroying",1,2,1,4,3,4,2,0,3,2,5,0,26
403,"Joints and Connections",2,1,2,4,1,3,0,2,3,2,3,2,24
180,"Motor Vehicles",3,0,2,0,2,2,0,5,3,4,2,2,24
326,"Electronic Digital Logic Circuitry",0,0,2,5,3,0,2,1,1,1,4,5,23
119,"Animal Husbandry",2,1,6,3,3,3,1,1,1,0,2,1,22
194,"Check-Actuated Control Mechanisms",6,1,1,2,3,3,2,1,1,1,0,1,22
353,"Optics:  Image Projectors",0,2,0,1,1,1,1,4,2,1,2,8,22
601,"Surgery: Kinesitherapy",3,2,2,2,2,1,1,3,1,1,4,3,22
047,"Plant Husbandry",3,2,1,1,2,0,0,2,2,3,3,3,22
209,"Classifying, Separating, and Assorting Solids",1,2,1,0,2,1,1,2,2,3,4,5,22
269,"Work Holders",1,3,3,3,3,1,1,1,1,1,1,4,22
024,"Buckles, Buttons, Clasps, Etc.",0,0,1,3,4,3,1,0,1,5,3,3,21
333,"Wave Transmission Lines and Networks",2,1,2,2,3,1,3,3,0,5,0,1,21
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",2,2,2,0,1,2,2,0,1,1,2,7,21
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",2,1,1,0,0,1,5,2,1,2,2,5,21
292,"Closure Fasteners",0,0,1,1,2,0,0,1,1,2,7,6,20
081,"Tools",2,1,5,2,0,1,1,1,2,1,3,2,20
101,"Printing",3,2,2,4,3,3,2,0,0,1,0,1,20
181,"Acoustics",1,2,2,0,2,0,0,1,1,4,4,3,20
378,"X-Ray or Gamma Ray Systems or Devices",0,0,1,1,0,2,2,0,2,3,4,6,20
427,"Coating Processes",2,2,0,2,3,1,2,0,1,3,3,2,20
004,"Baths, Closets, Sinks, and Spittoons",3,2,0,1,2,2,1,6,1,0,2,1,19
134,"Cleaning and Liquid Contact with Solids",2,3,2,2,0,1,0,2,0,2,3,3,19
408,"Cutting by Use of Rotating Axially Moving Tool",2,6,0,0,0,1,3,1,2,4,0,2,19
083,"Cutting",1,2,1,1,1,1,3,1,0,1,4,4,19
417,"Pumps",3,5,3,1,2,0,0,1,1,1,1,2,19
040,"Card, Picture, or Sign Exhibiting",0,4,2,3,1,2,2,3,0,0,0,3,18
285,"Pipe Joints or Couplings",0,0,2,3,1,4,2,3,1,1,3,1,18
414,"Material or Article Handling",2,1,3,0,3,0,0,3,1,2,2,1,18
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",2,4,7,1,1,0,0,1,0,1,0,2,18
318,"Electricity:  Motive Power Systems",1,2,3,1,1,0,2,1,2,2,3,1,18
351,"Optics:  Eye Examining, Vision Testing and Correcting",1,3,3,0,1,1,0,0,4,2,4,1,18
423,"Chemistry of Inorganic Compounds",0,3,1,4,1,1,2,1,0,2,3,0,18
224,"Package and Article Carriers",2,4,1,2,1,2,1,1,1,4,1,1,17
228,"Metal Fusion Bonding",2,1,1,2,3,2,1,1,1,1,1,1,17
396,"Photography",2,0,0,1,0,0,2,1,2,3,5,3,17
602,"Surgery: Splint, Brace, or Bandage",4,1,2,1,0,2,1,2,0,1,3,3,17
108,"Horizontally Supported Planar Surfaces",2,2,0,3,4,0,2,0,1,2,2,0,17
135,"Tent, Canopy, Umbrella, or Cane",2,2,2,1,0,2,1,1,1,0,3,2,17
198,"Conveyors:  Power-Driven",1,2,0,0,2,2,1,2,3,1,3,0,17
303,"Fluid-Pressure and Analogous Brake Systems",1,1,0,0,0,1,0,1,2,2,5,4,16
323,"Electricity:  Power Supply or Regulation Systems",1,2,1,1,0,2,1,1,2,3,2,1,16
440,"Marine Propulsion",0,0,1,2,3,2,0,3,1,0,2,2,16
211,"Supports:  Racks",2,1,2,1,3,0,1,0,4,1,0,2,16
030,"Cutlery",1,2,1,1,2,2,5,0,0,2,1,0,15
034,"Drying and Gas or Vapor Contact with Solids",2,1,0,2,3,4,1,1,1,0,0,1,15
182,"Fire Escape, Ladder, or Scaffold",2,2,1,3,2,0,3,1,1,0,1,0,15
200,"Electricity:  Circuit Makers and Breakers",1,4,1,2,1,0,1,1,2,2,0,1,15
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",1,1,0,2,0,1,3,3,0,0,3,3,15
042,"Firearms",1,0,1,0,1,1,2,1,1,1,3,3,15
095,"Gas Separation:  Processes",1,1,0,1,0,0,1,1,3,1,4,2,15
410,"Freight Accommodation On Freight Carrier",0,0,5,1,2,0,0,0,1,1,5,0,15
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,1,1,3,0,1,1,1,0,2,4,0,14
222,"Dispensing (apparatus and process)",3,2,1,0,1,1,1,0,0,0,4,1,14
294,"Handling:  Hand and Hoist-Line Implements",0,0,4,2,0,0,2,2,1,1,1,1,14
367,"Communications, Electrical: Acoustic Wave Systems and Devices",0,0,1,0,1,0,2,0,1,2,3,5,14
241,"Solid Material Comminution or Disintegration",1,2,0,2,1,3,0,1,1,1,1,2,13
426,"Food or Edible Material:  Processes, Compositions, and Products",2,2,1,1,1,1,0,1,0,2,2,2,13
452,"Butchering",1,0,1,1,0,1,2,2,1,2,2,1,13
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",4,4,1,1,0,1,0,0,0,2,1,1,13
070,"Locks",2,3,1,0,2,0,2,0,0,0,1,3,13
074,"Machine Element or Mechanism",1,0,0,3,1,2,2,3,0,1,0,0,13
099,"Foods and Beverages: Apparatus",6,1,1,0,1,0,1,0,1,0,3,0,13
188,"Brakes",1,0,3,1,2,0,0,0,2,1,1,2,13
290,"Prime-Mover Dynamo Plants",0,1,1,0,0,0,0,0,3,2,4,3,13
363,"Electric Power Conversion Systems",3,1,0,6,1,0,1,0,0,0,1,0,13
369,"Dynamic Information Storage or Retrieval",1,0,0,1,1,0,2,0,3,1,3,2,13
096,"Gas Separation:  Apparatus",0,1,2,1,1,0,2,0,1,1,1,2,12
337,"Electricity:  Electrothermally or Thermally Actuated Switches",2,0,1,1,5,1,1,0,0,1,0,0,12
347,"Incremental Printing of Symbolic Information",3,4,1,0,0,0,0,1,1,2,1,1,12
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",0,1,1,2,1,1,0,3,0,0,1,2,12
055,"Gas Separation",2,1,1,0,2,0,0,0,0,0,4,3,12
433,"Dentistry",0,1,1,1,1,0,3,1,0,0,2,2,12
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",1,1,2,1,0,1,1,1,2,1,0,2,12
126,"Stoves and Furnaces",0,0,0,0,0,7,1,0,0,2,0,1,11
173,"Tool Driving or Impacting",0,0,1,1,1,2,2,2,1,0,1,1,11
177,"Weighing Scales",2,0,1,1,1,0,2,1,0,2,1,0,11
313,"Electric Lamp and Discharge Devices",1,0,0,2,2,0,2,2,0,1,2,0,11
374,"Thermal Measuring and Testing",0,1,0,1,0,0,0,2,2,2,2,2,11
441,"Buoys, Rafts, and Aquatic Devices",2,1,1,1,0,0,1,2,0,0,3,0,11
454,"Ventilation",1,1,1,3,2,0,0,0,0,1,2,1,11
089,"Ordnance",0,1,1,2,1,1,0,0,0,2,0,3,11
169,"Fire Extinguishers",2,0,0,1,2,2,3,0,0,1,1,0,11
204,"Chemistry:  Electrical and Wave Energy",1,1,3,0,0,1,1,0,0,2,3,0,11
216,"Etching a Substrate:  Processes",1,2,2,0,1,0,0,1,0,0,2,2,11
229,"Envelopes, Wrappers, and Paperboard Boxes",1,2,1,0,0,0,0,1,3,2,0,1,11
401,"Coating Implements with Material Supply",2,1,1,2,1,1,0,0,0,0,2,1,11
124,"Mechanical Guns and Projectors",1,1,1,1,3,1,0,1,0,0,0,2,10
144,"Woodworking",1,0,1,2,0,0,1,1,1,0,2,3,10
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,1,0,1,1,2,0,1,0,2,1,2,10
404,"Road Structure, Process, or Apparatus",1,0,0,2,0,1,1,0,0,1,3,1,10
249,"Static Molds",0,1,0,1,0,0,1,2,1,2,1,1,10
409,"Gear Cutting, Milling, or Planing",0,0,1,2,1,2,2,0,1,0,1,0,10
049,"Movable or Removable Closures",1,0,1,1,0,1,1,0,0,2,1,1,9
148,"Metal Treatment",1,2,2,0,1,0,1,0,0,0,2,0,9
252,"Compositions",1,2,0,1,0,0,2,1,1,1,1,0,9
312,"Supports:  Cabinet Structure",3,3,1,1,2,0,0,0,0,0,0,1,9
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,2,0,4,1,0,1,0,0,0,0,1,9
165,"Heat Exchange",1,1,1,0,3,1,0,0,1,1,1,0,9
251,"Valves and Valve Actuation",2,1,0,1,2,1,0,1,0,0,2,0,9
100,"Presses",0,1,0,1,0,0,0,2,0,1,0,3,8
277,"Seal for a Joint or Juncture",2,0,4,0,2,0,0,0,0,0,0,0,8
322,"Electricity:  Single Generator Systems",0,0,0,0,0,0,1,2,2,0,0,3,8
392,"Electric Resistance Heating Devices",0,0,1,0,4,1,1,0,0,1,0,0,8
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",1,1,0,2,1,0,0,0,1,0,2,1,8
014,"Bridges",0,0,1,0,1,0,0,2,0,1,1,1,7
037,"Excavating",0,1,1,1,0,0,0,0,1,2,1,0,7
366,"Agitating (e.g., of articles and materials)",0,1,0,1,2,1,1,1,0,0,1,1,7
016,"Miscellaneous Hardware",1,0,0,1,0,1,0,0,1,2,1,0,7
138,"Pipes and Tubular Conduits",1,1,0,0,1,1,0,1,1,0,0,1,7
221,"Article Dispensing",0,0,1,0,0,2,1,0,1,0,1,1,7
349,"Liquid Crystal Cells, Elements and Systems",2,0,0,0,1,0,0,0,1,0,1,2,7
416,"Fluid Reaction Surfaces (i.e., Impellers)",1,0,1,0,0,0,1,0,1,1,1,1,7
431,"Combustion",0,2,1,1,0,0,0,0,1,2,0,0,7
106,"Compositions:  Coating or Plastic",2,0,0,0,0,0,0,1,0,1,3,0,6
227,"Elongated-Member-Driving Apparatus",0,0,1,0,0,0,0,2,1,0,1,1,6
336,"Inductor Devices",0,0,1,0,0,0,1,0,0,1,3,1,6
415,"Rotary Kinetic Fluid Motors or Pumps",0,1,0,0,2,0,0,3,0,1,0,0,6
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,0,1,2,0,2,1,0,0,0,0,0,6
102,"Ammunition and Explosives",0,1,0,2,0,1,1,1,1,0,0,0,6
104,"Railways",0,0,0,0,0,2,0,0,1,2,0,1,6
152,"Resilient Tires and Wheels",2,0,1,0,0,0,1,1,1,0,0,0,6
242,"Winding, Tensioning, or Guiding",1,1,0,0,0,0,1,0,0,1,1,1,6
053,"Package Making",0,0,0,0,1,0,0,0,0,0,0,4,5
132,"Toilet",1,1,1,1,0,0,0,0,0,0,1,1,5
184,"Lubrication",1,1,0,0,0,0,2,0,0,0,0,1,5
236,"Automatic Temperature and Humidity Regulation",1,1,0,1,0,1,0,0,0,1,0,0,5
267,"Spring Devices",0,0,0,1,1,0,1,0,1,1,1,0,5
283,"Printed Matter",0,0,1,1,0,0,0,0,2,0,1,1,5
360,"Dynamic Magnetic Information Storage or Retrieval",1,0,2,0,0,0,1,1,0,1,0,0,5
071,"Chemistry: Fertilizers",2,0,0,1,0,0,1,0,0,0,0,1,5
092,"Expansible Chamber Devices",0,0,1,1,1,0,0,1,0,1,0,0,5
232,"Deposit and Collection Receptacles",0,0,0,0,0,0,0,1,2,0,0,2,5
418,"Rotary Expansible Chamber Devices",0,0,0,1,0,0,0,2,0,1,0,1,5
044,"Fuel and Related Compositions",0,0,1,0,0,0,0,0,1,2,1,0,4
056,"Harvesters",1,0,0,0,0,1,1,0,0,0,1,0,4
057,"Textiles:  Spinning, Twisting, and Twining",0,1,2,1,0,0,0,0,0,0,0,0,4
122,"Liquid Heaters and Vaporizers",0,0,1,0,0,0,3,0,0,0,0,0,4
125,"Stone Working",1,0,0,1,2,0,0,0,0,0,0,0,4
192,"Clutches and Power-Stop Control",1,0,1,0,1,0,0,0,0,0,0,1,4
215,"Bottles and Jars",0,1,0,0,0,0,0,1,0,0,2,1,4
298,"Land Vehicles:  Dumping",0,1,0,0,1,0,1,0,0,0,1,0,4
338,"Electrical Resistors",0,0,0,0,0,1,2,0,0,0,1,0,4
352,"Optics:  Motion Pictures",1,1,1,0,0,0,0,0,1,0,0,0,4
368,"Horology: Time Measuring Systems or Devices",1,1,0,0,1,0,0,0,0,0,1,1,4
406,"Conveyors:  Fluid Current",1,0,2,0,0,0,1,0,0,0,0,0,4
475,"Planetary Gear Transmission Systems or Components",0,0,0,0,1,0,0,0,0,0,1,2,4
505,"Superconductor Technology:  Apparatus, Material, Process",1,0,0,1,0,0,0,1,0,0,1,0,4
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,1,0,0,1,0,0,2,0,0,4
116,"Signals and Indicators",0,2,0,1,0,0,0,0,0,0,2,0,4
118,"Coating Apparatus",1,0,0,0,1,0,0,0,0,1,1,0,4
383,"Flexible Bags",1,1,0,1,0,0,1,0,0,0,0,0,4
007,"Compound Hand Tools",0,0,0,1,0,0,0,0,0,1,0,1,3
038,"Textiles:  Ironing or Smoothing",1,0,0,0,0,1,0,0,0,0,1,0,3
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,1,0,0,1,1,0,1,0,0,0,3
193,"Conveyors, Chutes, Skids, Guides, and Ways",0,0,1,0,0,0,1,0,0,0,1,0,3
203,"Distillation: Processes, Separatory",0,0,1,0,1,0,0,0,0,0,0,1,3
212,"Traversing Hoists",0,0,0,0,0,0,0,0,0,3,0,0,3
256,"Fences",2,0,0,0,0,1,0,0,0,0,0,0,3
261,"Gas and Liquid Contact Apparatus",0,0,0,0,0,1,0,1,1,0,0,0,3
332,"Modulators",1,0,0,0,0,0,2,0,0,0,0,0,3
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,1,0,0,0,0,0,0,0,0,1,1,3
453,"Coin Handling",0,1,1,1,0,0,0,0,0,0,0,0,3
472,"Amusement Devices",0,0,0,0,0,1,0,0,0,1,1,0,3
483,"Tool Changing",0,0,1,0,1,1,0,0,0,0,0,0,3
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",0,1,0,0,0,0,0,0,0,0,1,1,3
588,"Hazardous or Toxic Waste Destruction or Containment",0,0,0,0,1,0,0,0,0,0,0,2,3
065,"Glass Manufacturing",0,0,0,0,0,0,1,0,0,0,0,2,3
186,"Merchandising",1,0,0,1,1,0,0,0,1,0,0,0,3
407,"Cutters, for Shaping",1,1,0,0,0,0,1,0,0,0,0,0,3
450,"Foundation Garments",1,0,0,0,0,0,0,0,0,1,0,1,3
027,"Undertaking",0,0,0,0,0,0,1,0,0,1,0,0,2
059,"Chain, Staple, and Horseshoe Making",1,0,0,0,0,0,0,0,1,0,0,0,2
076,"Metal Tools and Implements, Making",0,0,0,1,0,0,0,0,1,0,0,0,2
105,"Railway Rolling Stock",0,0,1,0,0,0,0,0,0,0,1,0,2
110,"Furnaces",0,0,0,0,2,0,0,0,0,0,0,0,2
111,"Planting",1,0,0,0,0,0,0,0,1,0,0,0,2
112,"Sewing",0,1,1,0,0,0,0,0,0,0,0,0,2
131,"Tobacco",0,0,0,0,0,0,1,0,0,0,1,0,2
139,"Textiles:  Weaving",0,0,0,1,0,1,0,0,0,0,0,0,2
190,"Trunks and Hand-Carried Luggage",0,0,0,0,0,0,1,0,0,1,0,1,2
377,"Electrical Pulse Counters, Pulse Dividers, or Shift Registers:  Circuits and Systems",1,0,1,0,0,0,0,0,0,0,0,0,2
384,"Bearings",0,0,0,0,0,1,0,1,0,0,0,0,2
399,"Electrophotography",0,0,0,0,0,1,0,1,0,0,0,0,2
412,"Bookbinding: Process and Apparatus",0,0,0,1,0,0,0,0,0,1,0,0,2
432,"Heating",0,0,0,1,0,1,0,0,0,0,0,0,2
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",0,1,1,0,1,0,0,0,0,0,0,0,2
048,"Gas: Heating and Illuminating",0,0,0,0,1,0,0,0,0,0,0,1,2
063,"Jewelry",0,0,0,0,0,0,0,0,0,0,1,1,2
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,0,1,0,0,0,0,0,0,1,0,0,2
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",0,0,1,0,0,1,0,0,0,0,0,0,2
225,"Severing by Tearing or Breaking",0,0,0,0,0,1,1,0,0,0,0,0,2
279,"Chucks or Sockets",1,0,0,0,0,1,0,0,0,0,0,0,2
289,"Knots and Knot Tying",0,1,0,1,0,0,0,0,0,0,0,0,2
501,"Compositions: Ceramic",0,0,1,0,0,0,0,0,0,1,0,0,2
