Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
081,"Tools",2,1,3,2,1,2,3,1,0,0,1,4,20
318,"Electricity:  Motive Power Systems",3,2,3,2,2,2,3,0,1,0,1,1,20
016,"Miscellaneous Hardware",5,1,2,4,0,2,3,1,1,0,0,1,20
053,"Package Making",1,1,0,1,1,6,0,2,3,3,1,1,20
710,"Input/Output (Electrical Computers and Digital Processing Systems)",5,0,0,2,4,0,1,2,1,1,2,2,20
463,"Amusement Devices: Games",1,5,0,4,1,1,0,1,2,1,2,1,19
369,"Dynamic Information Storage or Retrieval",1,1,0,5,1,2,1,2,2,1,0,3,19
033,"Geometrical Instruments",2,3,1,0,4,0,1,1,4,1,0,2,19
474,"Endless Belt Power Transmission Systems or Components",0,0,0,9,3,3,0,1,1,0,0,2,19
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,1,2,1,2,3,5,0,1,0,3,1,19
106,"Compositions:  Coating or Plastic",0,2,3,5,1,3,0,0,2,1,2,0,19
602,"Surgery: Splint, Brace, or Bandage",0,4,1,2,2,3,1,0,1,0,3,1,18
204,"Chemistry:  Electrical and Wave Energy",3,2,2,1,1,2,0,2,0,1,2,2,18
175,"Boring or Penetrating the Earth",0,1,3,1,3,4,1,1,0,1,2,1,18
372,"Coherent Light Generators",0,0,0,0,2,1,1,1,3,5,2,3,18
285,"Pipe Joints or Couplings",2,3,0,0,1,2,2,1,2,0,1,3,17
095,"Gas Separation:  Processes",1,3,0,2,2,0,2,1,2,0,2,2,17
414,"Material or Article Handling",3,3,1,1,3,2,1,0,2,0,1,0,17
136,"Batteries:  Thermoelectric and Photoelectric",1,7,0,0,1,0,1,4,0,0,1,2,17
165,"Heat Exchange",1,1,2,1,2,4,0,1,1,0,2,2,17
042,"Firearms",0,1,2,2,1,2,0,2,0,1,1,4,16
084,"Music",0,3,0,1,2,2,0,1,2,3,2,0,16
102,"Ammunition and Explosives",2,1,5,1,1,3,2,0,0,0,1,0,16
417,"Pumps",2,2,1,4,2,0,1,1,0,1,1,1,16
118,"Coating Apparatus",1,1,4,1,2,2,1,1,1,2,0,0,16
036,"Boots, Shoes, and Leggings",1,4,0,0,0,2,1,1,3,1,0,3,16
211,"Supports:  Racks",1,3,1,0,0,1,2,3,2,0,1,1,15
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",2,2,1,0,2,0,0,0,2,0,2,4,15
065,"Glass Manufacturing",2,2,1,2,1,0,0,0,0,0,3,4,15
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",1,3,1,2,3,1,1,1,1,0,1,0,15
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,0,0,2,2,1,1,1,1,1,5,1,15
004,"Baths, Closets, Sinks, and Spittoons",1,1,1,0,3,0,1,1,0,2,2,2,14
014,"Bridges",0,0,1,0,1,0,1,0,0,4,2,5,14
501,"Compositions: Ceramic",1,2,1,1,2,1,1,0,0,0,5,0,14
381,"Electrical Audio Signal Processing Systems and Devices",3,0,3,2,1,0,0,0,2,1,0,2,14
310,"Electrical Generator or Motor Structure",1,0,0,0,1,0,2,4,1,0,3,2,14
040,"Card, Picture, or Sign Exhibiting",1,1,2,0,2,1,1,0,2,0,2,2,14
320,"Electricity:  Battery or Capacitor Charging or Discharging",1,4,1,1,0,0,0,0,0,1,4,1,13
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,1,2,2,2,1,1,1,0,0,1,1,12
229,"Envelopes, Wrappers, and Paperboard Boxes",1,2,0,0,0,1,3,0,0,1,1,3,12
451,"Abrading",1,3,0,1,2,0,4,1,0,0,0,0,12
518,"Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof",1,2,1,2,2,0,1,0,0,1,0,2,12
706,"DP: Artificial Intelligence (Data Processing)",2,0,2,0,0,1,1,2,0,1,0,3,12
290,"Prime-Mover Dynamo Plants",0,1,1,0,1,0,0,0,4,1,1,3,12
252,"Compositions",1,1,1,0,1,1,2,2,0,1,1,1,12
401,"Coating Implements with Material Supply",0,0,3,2,4,2,0,0,0,0,1,0,12
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,2,1,1,1,5,0,2,12
192,"Clutches and Power-Stop Control",2,1,0,0,2,1,3,0,0,1,1,0,11
358,"Facsimile and Static Presentation Processing",1,0,2,0,2,0,0,0,2,3,1,1,11
368,"Horology: Time Measuring Systems or Devices",0,1,2,1,2,2,2,0,1,0,0,0,11
126,"Stoves and Furnaces",1,1,1,1,3,0,0,0,0,1,1,2,11
454,"Ventilation",0,2,1,2,3,1,1,1,0,0,0,0,11
215,"Bottles and Jars",1,0,0,0,1,0,1,1,0,2,3,2,11
209,"Classifying, Separating, and Assorting Solids",4,0,2,0,2,1,0,1,0,0,0,0,10
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,0,1,0,0,1,1,1,1,3,1,1,10
044,"Fuel and Related Compositions",1,1,0,1,1,0,0,2,0,2,1,1,10
241,"Solid Material Comminution or Disintegration",2,2,2,0,1,0,2,0,0,1,0,0,10
074,"Machine Element or Mechanism",0,1,1,1,1,0,1,0,2,0,1,2,10
112,"Sewing",2,0,0,0,2,0,0,1,2,3,1,0,10
138,"Pipes and Tubular Conduits",1,0,1,3,2,2,1,0,0,0,0,0,10
312,"Supports:  Cabinet Structure",4,0,1,3,0,0,0,0,1,0,1,0,10
083,"Cutting",0,3,0,0,1,1,1,1,0,0,0,3,10
110,"Furnaces",0,2,0,2,0,1,2,0,2,1,0,0,10
055,"Gas Separation",1,1,2,0,0,3,0,0,1,1,0,0,9
366,"Agitating (e.g., of articles and materials)",1,2,0,1,0,1,1,0,2,0,0,1,9
132,"Toilet",2,0,2,0,0,0,0,1,2,1,1,0,9
365,"Static Information Storage and Retrieval",0,0,1,1,0,2,0,1,2,1,0,1,9
294,"Handling:  Hand and Hoist-Line Implements",2,2,2,0,0,0,0,0,1,0,1,1,9
307,"Electrical Transmission or Interconnection Systems",2,0,0,2,2,1,0,1,0,0,1,0,9
380,"Cryptography",0,1,0,0,0,0,3,1,0,0,2,2,9
386,"Motion Video Signal Processing for Recording or Reproducing",1,1,4,0,0,1,0,0,0,1,1,0,9
135,"Tent, Canopy, Umbrella, or Cane",2,1,1,0,0,1,0,0,1,1,2,0,9
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,0,2,1,0,0,0,0,0,3,0,2,8
108,"Horizontally Supported Planar Surfaces",1,0,1,2,1,1,2,0,0,0,0,0,8
162,"Paper Making and Fiber Liberation",0,1,0,0,1,1,0,0,0,0,3,2,8
249,"Static Molds",2,3,0,2,0,0,1,0,0,0,0,0,8
200,"Electricity:  Circuit Makers and Breakers",0,0,0,0,1,0,2,1,1,0,1,2,8
333,"Wave Transmission Lines and Networks",2,0,0,0,1,1,1,0,2,0,0,1,8
181,"Acoustics",1,0,0,1,2,1,0,1,0,0,2,0,8
047,"Plant Husbandry",0,0,0,1,1,2,2,0,0,1,1,1,7
114,"Ships",1,1,1,0,1,2,1,0,0,0,0,0,7
267,"Spring Devices",1,1,2,0,0,1,0,0,0,1,0,1,7
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,0,0,0,0,2,0,2,1,2,7
034,"Drying and Gas or Vapor Contact with Solids",3,0,0,0,1,1,1,0,0,1,0,0,7
096,"Gas Separation:  Apparatus",0,0,2,0,1,0,0,1,0,2,0,1,7
198,"Conveyors:  Power-Driven",0,0,0,1,1,0,2,1,0,1,0,1,7
351,"Optics:  Eye Examining, Vision Testing and Correcting",1,0,0,1,1,0,1,2,0,0,1,0,7
398,"Optical Communications",1,1,0,1,0,0,1,1,1,0,1,0,7
152,"Resilient Tires and Wheels",1,0,1,0,1,1,1,2,0,0,0,0,7
208,"Mineral Oils: Processes and Products",0,1,1,0,1,0,0,1,0,1,2,0,7
299,"Mining or In Situ Disintegration of Hard Material",1,0,3,0,1,0,1,1,0,0,0,0,7
406,"Conveyors:  Fluid Current",2,0,0,0,2,0,0,0,1,0,1,1,7
261,"Gas and Liquid Contact Apparatus",1,0,0,0,0,0,0,1,1,1,0,3,7
089,"Ordnance",0,1,0,0,1,0,0,0,0,0,3,1,6
404,"Road Structure, Process, or Apparatus",0,1,0,0,0,0,0,2,0,0,1,2,6
507,"Earth Boring, Well Treating, and Oil Field Chemistry",1,0,0,0,0,0,1,0,0,1,1,2,6
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",2,2,0,0,0,0,1,0,1,0,0,0,6
588,"Hazardous or Toxic Waste Destruction or Containment",0,1,1,0,0,1,1,0,1,0,1,0,6
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",0,2,2,1,0,0,1,0,0,0,0,0,6
330,"Amplifiers",0,1,0,1,0,1,1,0,1,0,1,0,6
403,"Joints and Connections",1,0,1,2,2,0,0,0,0,0,0,0,6
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",1,0,0,0,0,0,1,2,0,1,1,0,6
254,"Implements or Apparatus for Applying Pushing or Pulling Force",1,0,1,1,1,0,1,0,0,1,0,0,6
347,"Incremental Printing of Symbolic Information",1,0,0,1,1,0,0,0,1,0,1,1,6
413,"Sheet Metal Container Making",2,0,1,1,0,0,0,0,0,1,0,0,5
601,"Surgery: Kinesitherapy",1,2,0,0,0,0,0,0,1,0,1,0,5
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,0,0,0,0,1,1,1,0,2,5
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",1,2,0,1,1,0,0,0,0,0,0,0,5
251,"Valves and Valve Actuation",0,0,1,0,1,1,0,0,0,0,1,1,5
256,"Fences",0,0,1,1,1,1,1,0,0,0,0,0,5
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,0,0,0,0,2,0,1,1,0,1,5
472,"Amusement Devices",0,1,0,0,1,0,0,3,0,0,0,0,5
283,"Printed Matter",3,2,0,0,0,0,0,0,0,0,0,0,5
331,"Oscillators",1,0,0,1,0,0,0,1,0,2,0,0,5
374,"Thermal Measuring and Testing",0,0,0,0,0,1,1,0,0,2,1,0,5
048,"Gas: Heating and Illuminating",0,0,0,0,0,0,0,0,0,0,1,3,4
054,"Harness for Working Animal",0,0,2,0,0,0,2,0,0,0,0,0,4
082,"Turning (e.g., for metal working)",1,0,0,0,0,0,0,0,0,0,3,0,4
105,"Railway Rolling Stock",0,0,0,0,1,0,0,0,0,0,0,3,4
116,"Signals and Indicators",0,0,0,1,0,0,1,1,0,1,0,0,4
221,"Article Dispensing",0,1,0,0,0,0,0,1,1,0,1,0,4
228,"Metal Fusion Bonding",0,1,0,0,1,0,0,1,0,0,0,1,4
269,"Work Holders",1,0,0,0,0,0,1,0,0,0,0,2,4
277,"Seal for a Joint or Juncture",2,1,0,1,0,0,0,0,0,0,0,0,4
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",0,0,0,0,1,0,0,1,1,1,0,0,4
353,"Optics:  Image Projectors",0,0,1,0,0,0,1,0,0,0,0,2,4
396,"Photography",0,0,0,0,0,0,0,1,1,0,1,1,4
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",1,0,1,0,0,0,1,0,0,0,1,0,4
431,"Combustion",0,2,0,0,0,0,0,0,0,2,0,0,4
071,"Chemistry: Fertilizers",0,0,2,2,0,0,0,0,0,0,0,0,4
099,"Foods and Beverages: Apparatus",0,1,1,0,0,0,0,0,0,0,1,1,4
149,"Explosive and Thermic Compositions or Charges",1,0,1,0,0,0,0,0,0,1,0,1,4
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,1,0,0,0,1,1,0,0,1,4
037,"Excavating",0,0,2,0,0,0,0,0,0,0,0,1,3
049,"Movable or Removable Closures",1,0,0,0,0,0,1,1,0,0,0,0,3
063,"Jewelry",2,1,0,0,0,0,0,0,0,0,0,0,3
092,"Expansible Chamber Devices",0,0,1,0,0,1,0,0,1,0,0,0,3
111,"Planting",0,1,1,0,0,0,1,0,0,0,0,0,3
140,"Wireworking",0,0,1,1,0,0,1,0,0,0,0,0,3
144,"Woodworking",1,0,0,1,0,0,0,0,0,1,0,0,3
148,"Metal Treatment",1,1,0,1,0,0,0,0,0,0,0,0,3
150,"Purses, Wallets, and Protective Covers",0,1,0,0,0,0,0,0,1,1,0,0,3
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,1,0,0,0,0,0,0,0,1,1,3
216,"Etching a Substrate:  Processes",1,0,0,1,0,0,0,0,0,0,1,0,3
281,"Books, Strips, and Leaves",2,0,0,0,0,1,0,0,0,0,0,0,3
292,"Closure Fasteners",0,0,0,0,0,1,0,0,0,1,1,0,3
315,"Electric Lamp and Discharge Devices:  Systems",1,0,1,0,0,1,0,0,0,0,0,0,3
415,"Rotary Kinetic Fluid Motors or Pumps",0,1,0,0,0,2,0,0,0,0,0,0,3
585,"Chemistry of Hydrocarbon Compounds",0,0,0,0,2,0,0,0,0,0,0,1,3
708,"Arithmetic Processing and Calculating (Electrical Computers)",1,0,1,1,0,0,0,0,0,0,0,0,3
127,"Sugar, Starch, and Carbohydrates",1,1,1,0,0,0,0,0,0,0,0,0,3
238,"Railways:  Surface Track",2,0,0,0,0,0,0,0,0,1,0,0,3
410,"Freight Accommodation On Freight Carrier",0,0,0,0,0,0,2,0,0,0,1,0,3
313,"Electric Lamp and Discharge Devices",0,0,0,0,0,0,0,2,0,0,0,1,3
323,"Electricity:  Power Supply or Regulation Systems",0,0,0,1,0,0,0,0,0,0,0,2,3
400,"Typewriting Machines",0,2,0,1,0,0,0,0,0,0,0,0,3
007,"Compound Hand Tools",1,0,1,0,0,0,0,0,0,0,0,0,2
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,1,1,0,0,0,0,0,0,0,0,0,2
023,"Chemistry: Physical Processes",0,1,1,0,0,0,0,0,0,0,0,0,2
101,"Printing",1,0,0,1,0,0,0,0,0,0,0,0,2
125,"Stone Working",0,0,0,0,0,0,0,1,0,0,0,1,2
164,"Metal Founding",0,1,0,0,0,0,1,0,0,0,0,0,2
172,"Earth Working",0,0,0,0,0,0,1,0,0,1,0,0,2
177,"Weighing Scales",0,0,0,0,0,0,0,1,0,1,0,0,2
190,"Trunks and Hand-Carried Luggage",0,1,1,0,0,0,0,0,0,0,0,0,2
227,"Elongated-Member-Driving Apparatus",1,0,1,0,0,0,0,0,0,0,0,0,2
237,"Heating Systems",0,1,0,1,1,0,1,0,0,0,0,0,2
349,"Liquid Crystal Cells, Elements and Systems",0,0,0,0,0,0,0,0,1,1,0,0,2
363,"Electric Power Conversion Systems",0,0,0,1,0,1,0,0,0,0,0,0,2
408,"Cutting by Use of Rotating Axially Moving Tool",0,1,0,0,0,0,0,0,1,0,0,0,2
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,1,0,1,0,0,0,0,0,0,2
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,0,0,0,0,0,0,0,1,1,0,0,2
450,"Foundation Garments",0,0,0,0,0,1,0,0,0,0,0,1,2
476,"Friction Gear Transmission Systems or Components",0,0,0,1,0,0,1,0,0,0,0,0,2
191,"Electricity:  Transmission To Vehicles",0,0,0,1,0,0,0,0,0,1,0,0,2
326,"Electronic Digital Logic Circuitry",0,0,0,1,0,0,0,0,1,0,0,0,2
336,"Inductor Devices",1,1,0,0,0,0,0,0,0,0,0,0,2
441,"Buoys, Rafts, and Aquatic Devices",0,0,1,0,0,1,0,0,0,0,0,0,2
028,"Textiles:  Manufacturing",1,0,0,0,0,0,0,0,0,0,0,0,1
056,"Harvesters",0,0,0,0,1,0,0,0,0,0,0,0,1
057,"Textiles:  Spinning, Twisting, and Twining",1,0,0,0,0,0,0,0,0,0,0,0,1
066,"Textiles:  Knitting",0,1,0,0,0,0,0,0,0,0,0,0,1
086,"Ammunition and Explosive-Charge Making",0,0,0,0,0,0,0,0,0,0,1,0,1
087,"Textiles: Braiding, Netting, and Lace Making",0,0,0,0,0,0,0,0,1,0,0,0,1
100,"Presses",0,0,0,0,0,0,0,0,0,0,1,0,1
104,"Railways",0,0,0,0,0,0,0,0,0,1,0,0,1
122,"Liquid Heaters and Vaporizers",0,0,0,0,0,0,0,0,1,0,0,0,1
131,"Tobacco",0,0,1,0,0,0,0,0,0,0,0,0,1
169,"Fire Extinguishers",0,0,0,1,0,0,0,0,0,0,0,0,1
173,"Tool Driving or Impacting",0,0,0,0,0,0,0,0,0,1,0,0,1
185,"Motors:  Spring, Weight, or Animal Powered",1,0,0,0,0,0,0,0,0,0,0,0,1
201,"Distillation: Processes, Thermolytic",0,0,0,0,0,0,0,0,0,0,0,1,1
202,"Distillation: Apparatus",0,0,0,0,0,0,0,0,1,0,0,0,1
203,"Distillation: Processes, Separatory",0,0,0,0,0,0,0,0,0,0,1,0,1
223,"Apparel Apparatus",0,1,0,0,0,0,0,0,0,0,0,0,1
232,"Deposit and Collection Receptacles",0,0,1,0,0,0,0,0,0,0,0,0,1
246,"Railway Switches and Signals",1,0,0,0,0,0,0,0,0,0,0,0,1
270,"Sheet-Material Associating",0,0,0,0,0,0,0,0,1,0,0,0,1
298,"Land Vehicles:  Dumping",0,0,0,0,1,0,0,0,0,0,0,0,1
301,"Land Vehicles:  Wheels and Axles",0,0,0,0,0,1,0,0,0,0,0,0,1
303,"Fluid-Pressure and Analogous Brake Systems",1,0,0,0,0,0,0,0,0,0,0,0,1
373,"Industrial Electric Heating Furnaces",0,0,0,0,1,0,0,0,0,0,0,0,1
383,"Flexible Bags",0,1,0,0,0,0,0,0,0,0,0,0,1
418,"Rotary Expansible Chamber Devices",0,0,0,0,0,0,0,0,0,0,0,1,1
419,"Powder Metallurgy Processes",0,0,0,0,0,0,0,0,0,0,1,0,1
420,"Alloys or Metallic Compositions",0,1,0,0,0,0,0,0,0,0,0,0,1
432,"Heating",0,0,0,0,0,0,1,0,0,0,0,0,1
