Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
607,"Surgery: Light, Thermal, and Electrical Application",145,124,132,126,114,130,195,222,149,204,347,369,2257
128,"Surgery (includes Class 600)",143,137,136,161,104,86,120,107,74,93,144,208,1512
428,"Stock Material or Miscellaneous Articles",106,90,108,109,103,92,73,44,54,32,61,50,922
360,"Dynamic Magnetic Information Storage or Retrieval",59,74,96,103,134,66,122,54,55,41,48,55,906
606,"Surgery (instruments)",73,55,53,86,67,52,61,71,49,65,116,118,864
604,"Surgery (Medicators and Receptors)",77,75,58,94,68,45,49,38,40,55,98,107,802
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",57,64,84,80,68,45,50,43,42,31,56,54,674
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",59,70,94,78,60,37,50,31,13,31,42,93,658
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",56,68,69,50,48,30,46,30,36,48,54,83,618
073,"Measuring and Testing",32,30,32,76,43,42,41,46,45,42,47,56,532
385,"Optical Waveguides",14,18,30,39,43,41,31,45,66,60,69,55,511
340,"Communications:  Electrical",11,23,22,26,27,30,37,27,37,32,43,36,350
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",21,28,34,25,28,25,64,48,31,13,10,3,330
426,"Food or Edible Material:  Processes, Compositions, and Products",40,39,33,45,30,21,19,13,18,14,18,23,313
439,"Electrical Connectors",11,11,18,28,25,28,31,33,31,28,25,20,289
370,"Multiplex Communications",8,10,11,11,11,8,20,7,38,41,58,56,279
711,"Memory (Electrical Computers and Digital Processing Systems)",10,28,29,15,27,23,32,30,22,23,12,25,276
029,"Metal Working",25,25,17,16,19,18,31,20,17,29,35,23,275
359,"Optical: Systems and Elements",26,23,27,32,22,26,29,20,22,15,13,17,272
361,"Electricity:  Electrical Systems and Devices",7,8,18,23,19,20,22,29,30,31,33,32,272
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",23,37,35,37,29,21,19,19,6,5,22,16,269
427,"Coating Processes",30,25,34,23,31,19,14,17,10,18,27,19,267
210,"Liquid Purification or Separation",18,21,21,26,10,15,15,15,16,29,31,36,253
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",7,7,19,29,25,24,25,16,20,30,19,31,251
435,"Chemistry: Molecular Biology and Microbiology",23,22,23,27,15,11,20,21,16,14,30,27,249
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",24,21,16,27,33,17,20,14,13,14,25,22,246
324,"Electricity:  Measuring and Testing",15,15,29,34,17,17,21,24,17,20,18,15,242
365,"Static Information Storage and Retrieval",6,8,9,11,15,18,18,15,16,8,33,79,236
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",15,27,32,29,17,15,19,13,12,13,19,23,234
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",7,7,10,13,19,18,20,21,21,14,35,42,227
356,"Optics:  Measuring and Testing",12,8,13,24,21,12,29,21,20,17,27,24,227
710,"Input/Output (Electrical Computers and Digital Processing Systems)",26,25,24,25,11,14,31,15,17,9,12,16,225
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",12,4,4,5,4,8,14,16,24,26,55,53,225
707,"DP: Database and File Management or Data Structures (Data Processing)",10,15,11,20,16,13,26,18,16,29,27,24,224
451,"Abrading",25,23,18,24,29,18,18,22,16,12,7,7,219
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",10,6,12,19,25,12,19,11,18,15,32,35,214
052,"Static Structures (e.g., Buildings)",22,16,9,18,18,20,18,10,12,14,26,23,204
714,"Error Detection/Correction and Fault Detection/Recovery",18,8,13,12,15,10,23,17,23,21,19,25,204
532,"Organic Compounds (includes Classes 532-570)",13,20,27,17,16,17,19,14,11,7,18,18,197
