Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",3,2,2,4,5,5,7,5,7,11,9,13,73
359,"Optical: Systems and Elements",10,6,6,7,10,8,5,3,3,6,5,3,72
435,"Chemistry: Molecular Biology and Microbiology",6,3,5,11,6,3,10,6,5,1,5,8,69
062,"Refrigeration",11,4,11,4,2,4,7,5,8,2,5,4,67
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",9,7,12,5,4,5,3,1,3,2,2,14,67
323,"Electricity:  Power Supply or Regulation Systems",6,4,6,5,7,5,2,3,4,7,9,7,65
326,"Electronic Digital Logic Circuitry",7,4,9,5,4,1,4,5,5,6,9,5,64
210,"Liquid Purification or Separation",7,1,6,5,3,4,8,11,1,8,4,5,63
606,"Surgery (instruments)",11,7,5,5,5,1,5,1,2,1,7,10,60
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",3,1,6,6,4,5,2,4,7,4,8,10,60
343,"Communications:  Radio Wave Antennas",9,7,5,7,5,1,6,1,2,5,6,5,59
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",6,9,11,2,5,5,2,4,3,4,5,3,59
248,"Supports (e.g., for holding articles, etc.)",9,6,2,10,4,3,5,3,2,2,3,8,57
427,"Coating Processes",4,4,5,6,4,2,6,3,5,4,8,6,57
119,"Animal Husbandry",7,2,9,10,3,4,3,2,6,3,4,3,56
318,"Electricity:  Motive Power Systems",1,4,0,6,5,1,6,4,3,10,7,9,56
415,"Rotary Kinetic Fluid Motors or Pumps",2,2,3,8,3,5,12,6,5,4,2,4,56
380,"Cryptography",10,6,7,1,4,3,6,5,1,2,5,4,54
204,"Chemistry:  Electrical and Wave Energy",5,9,4,4,5,5,4,3,1,3,2,6,51
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",4,1,5,5,7,3,6,5,6,2,4,3,51
414,"Material or Article Handling",10,6,6,8,5,2,4,3,3,1,2,1,51
296,"Land Vehicles:  Bodies and Tops",3,6,5,9,7,3,5,4,0,4,2,2,50
607,"Surgery: Light, Thermal, and Electrical Application",2,3,3,1,4,5,8,2,2,1,10,9,50
206,"Special Receptacle or Package",5,7,9,1,3,4,3,2,5,2,5,3,49
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",3,3,5,5,6,7,9,1,5,0,2,3,49
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",2,2,6,6,3,2,6,3,6,4,4,5,49
004,"Baths, Closets, Sinks, and Spittoons",4,4,6,3,6,5,3,3,2,2,3,6,47
239,"Fluid Sprinkling, Spraying, and Diffusing",3,9,2,0,3,5,3,1,2,8,9,2,47
297,"Chairs and Seats",7,4,2,4,3,2,7,3,4,2,3,6,47
708,"Arithmetic Processing and Calculating (Electrical Computers)",6,3,2,4,6,5,4,1,7,2,7,0,47
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",2,3,2,5,3,5,8,5,5,6,2,1,47
482,"Exercise Devices",3,9,3,4,4,2,4,3,4,1,4,3,44
042,"Firearms",2,4,3,3,6,0,3,2,4,5,4,7,43
416,"Fluid Reaction Surfaces (i.e., Impellers)",7,8,6,1,1,1,4,3,4,3,2,2,42
604,"Surgery (Medicators and Receptors)",3,1,6,5,4,4,3,2,2,1,5,6,42
015,"Brushing, Scrubbing, and General Cleaning",7,2,3,5,4,1,2,5,1,3,3,4,40
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",6,5,4,6,3,2,2,5,1,2,1,3,40
363,"Electric Power Conversion Systems",6,4,2,2,4,3,3,2,7,3,4,0,40
726,"Information Security",5,0,1,3,0,0,0,8,5,5,6,7,40
134,"Cleaning and Liquid Contact with Solids",6,7,7,4,1,2,3,3,1,2,2,1,39
310,"Electrical Generator or Motor Structure",2,4,2,3,3,2,3,2,2,7,8,1,39
331,"Oscillators",9,6,2,1,5,3,2,3,1,2,4,1,39
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",7,2,2,5,1,2,1,2,2,3,5,7,39
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",5,3,4,1,5,3,0,1,3,3,4,7,39
089,"Ordnance",2,3,5,2,3,1,1,3,3,1,4,10,38
228,"Metal Fusion Bonding",2,1,4,6,2,5,3,1,6,2,5,1,38
030,"Cutlery",7,8,4,0,3,4,2,2,0,1,4,2,37
081,"Tools",1,3,4,4,5,2,6,0,3,2,2,5,37
211,"Supports:  Racks",1,3,5,2,5,6,4,1,2,2,2,4,37
532,"Organic Compounds (includes Classes 532-570)",1,5,2,1,1,2,3,3,4,5,5,5,37
033,"Geometrical Instruments",3,3,2,3,0,5,5,4,2,3,3,2,35
043,"Fishing, Trapping, and Vermin Destroying",5,2,5,4,8,4,2,1,1,3,0,0,35
251,"Valves and Valve Actuation",0,3,0,0,4,5,2,4,3,7,4,3,35
392,"Electric Resistance Heating Devices",2,0,3,0,5,9,4,6,4,1,1,0,35
002,"Apparel",3,4,4,2,1,2,1,2,2,2,6,4,33
165,"Heat Exchange",1,6,2,4,1,5,8,1,2,2,0,1,33
372,"Coherent Light Generators",13,6,2,2,2,1,2,0,2,0,3,0,33
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",4,2,2,1,2,4,4,7,2,1,2,2,33
717,"DP: Software Development, Installation, and Management (Data Processing)",1,1,3,4,2,1,4,1,4,4,6,2,33
149,"Explosive and Thermic Compositions or Charges",6,8,4,5,2,6,0,0,0,0,0,1,32
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",1,2,2,5,5,1,2,0,2,4,5,3,32
349,"Liquid Crystal Cells, Elements and Systems",5,8,7,2,2,1,1,1,0,0,2,2,31
381,"Electrical Audio Signal Processing Systems and Devices",4,4,0,3,3,0,3,3,1,3,2,5,31
216,"Etching a Substrate:  Processes",4,3,3,3,1,5,3,2,0,3,1,2,30
417,"Pumps",5,2,3,3,4,1,2,3,2,2,1,2,30
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",3,1,2,1,3,3,0,2,5,3,4,3,30
074,"Machine Element or Mechanism",2,1,5,0,3,1,4,3,1,1,1,7,29
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",6,3,3,2,5,3,2,0,3,0,2,0,29
123,"Internal-Combustion Engines",3,6,2,3,3,2,2,2,2,2,1,1,29
222,"Dispensing (apparatus and process)",4,3,1,3,2,1,4,1,2,1,2,5,29
224,"Package and Article Carriers",0,2,4,4,5,2,3,2,0,1,2,3,28
102,"Ammunition and Explosives",3,6,2,5,1,3,2,1,1,0,2,1,27
273,"Amusement Devices:  Games",6,2,2,3,1,1,3,1,2,3,2,1,27
040,"Card, Picture, or Sign Exhibiting",2,4,1,3,2,0,2,1,2,3,3,3,26
084,"Music",1,1,1,0,4,2,1,4,2,3,5,2,26
307,"Electrical Transmission or Interconnection Systems",5,0,1,1,0,0,0,2,2,4,6,5,26
252,"Compositions",1,3,1,1,1,0,1,1,9,1,1,5,25
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,2,3,0,2,2,3,6,1,1,2,1,24
405,"Hydraulic and Earth Engineering",4,1,3,1,1,1,4,3,0,1,2,3,24
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",4,1,2,3,3,3,2,1,1,2,1,1,24
706,"DP: Artificial Intelligence (Data Processing)",4,0,0,4,0,3,2,2,2,2,0,5,24
034,"Drying and Gas or Vapor Contact with Solids",5,4,1,3,1,5,1,0,0,0,1,2,23
220,"Receptacles",2,3,1,1,1,0,0,1,7,1,2,4,23
423,"Chemistry of Inorganic Compounds",0,0,1,0,2,1,3,1,4,2,5,4,23
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",1,1,3,2,4,3,0,0,1,1,4,3,23
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,1,0,1,3,1,1,1,5,5,3,2,23
351,"Optics:  Eye Examining, Vision Testing and Correcting",1,1,0,0,2,0,2,2,1,3,6,4,22
024,"Buckles, Buttons, Clasps, Etc.",0,2,3,1,1,1,3,2,3,3,0,2,21
070,"Locks",2,3,4,3,1,1,1,0,2,0,2,2,21
188,"Brakes",4,0,4,2,4,4,1,1,0,0,0,1,21
292,"Closure Fasteners",0,0,1,2,1,2,1,1,4,2,2,5,21
358,"Facsimile and Static Presentation Processing",0,0,1,3,2,1,0,1,1,3,3,6,21
434,"Education and Demonstration",5,3,0,1,1,4,3,1,0,1,1,1,21
436,"Chemistry: Analytical and Immunological Testing",2,1,3,1,2,4,1,3,3,0,0,1,21
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",3,2,0,1,1,1,1,0,0,4,5,3,21
005,"Beds",5,1,0,1,0,3,1,1,4,1,1,2,20
114,"Ships",1,0,1,1,1,1,3,3,7,1,1,0,20
148,"Metal Treatment",3,1,4,3,0,2,1,0,0,3,3,0,20
181,"Acoustics",1,1,1,3,0,2,1,1,5,1,2,2,20
320,"Electricity:  Battery or Capacitor Charging or Discharging",1,4,3,1,1,1,0,2,1,1,1,4,20
446,"Amusement Devices:  Toys",1,0,1,5,3,1,1,2,1,0,0,4,19
242,"Winding, Tensioning, or Guiding",2,1,4,0,3,1,0,2,0,0,4,1,18
294,"Handling:  Hand and Hoist-Line Implements",3,1,2,2,2,3,3,1,0,0,1,0,18
355,"Photocopying",0,0,0,0,0,3,3,5,3,1,2,1,18
384,"Bearings",2,0,0,2,3,1,2,1,1,0,5,1,18
132,"Toilet",3,4,4,2,0,0,0,1,0,1,2,0,17
164,"Metal Founding",0,1,0,4,5,1,2,0,2,1,1,0,17
200,"Electricity:  Circuit Makers and Breakers",2,1,3,1,1,1,3,1,3,0,0,1,17
336,"Inductor Devices",0,1,0,0,0,0,1,5,3,0,2,5,17
374,"Thermal Measuring and Testing",2,0,0,1,1,0,0,2,2,2,2,5,17
404,"Road Structure, Process, or Apparatus",1,1,0,0,1,4,3,1,1,0,2,3,17
601,"Surgery: Kinesitherapy",1,3,0,3,0,1,2,1,0,2,2,2,17
053,"Package Making",2,0,1,2,1,1,2,1,1,2,2,1,16
108,"Horizontally Supported Planar Surfaces",2,3,1,1,4,3,1,0,0,1,0,0,16
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",2,3,0,0,2,1,0,2,1,1,2,2,16
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",2,2,3,0,1,0,2,2,1,3,0,0,16
463,"Amusement Devices: Games",1,2,2,2,2,2,0,0,0,1,1,3,16
725,"Interactive Video Distribution Systems",1,0,0,0,0,2,3,1,1,1,5,2,16
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,1,3,2,1,3,2,0,0,2,0,1,15
101,"Printing",2,3,1,1,1,0,0,2,2,0,3,0,15
160,"Flexible or Portable Closure, Partition, or Panel",1,2,1,2,2,2,1,1,2,0,1,0,15
353,"Optics:  Image Projectors",0,5,1,2,1,1,1,0,2,2,0,0,15
083,"Cutting",0,1,2,3,1,0,1,1,0,1,1,3,14
182,"Fire Escape, Ladder, or Scaffold",2,0,3,2,4,1,1,0,0,0,0,1,14
209,"Classifying, Separating, and Assorting Solids",1,0,1,1,1,0,0,2,3,2,1,2,14
261,"Gas and Liquid Contact Apparatus",0,0,0,2,1,0,5,0,1,1,0,4,14
277,"Seal for a Joint or Juncture",1,2,1,2,2,3,1,0,0,0,1,1,14
366,"Agitating (e.g., of articles and materials)",1,1,0,0,1,2,2,1,2,0,2,2,14
398,"Optical Communications",3,0,1,2,0,4,0,1,1,1,0,1,14
426,"Food or Edible Material:  Processes, Compositions, and Products",2,1,2,0,2,1,2,1,0,0,2,1,14
047,"Plant Husbandry",1,2,2,0,0,2,1,0,0,1,2,2,13
049,"Movable or Removable Closures",1,1,0,2,4,0,1,0,0,3,1,0,13
124,"Mechanical Guns and Projectors",0,2,3,1,1,0,0,3,2,0,0,1,13
254,"Implements or Apparatus for Applying Pushing or Pulling Force",3,4,2,0,2,0,0,1,0,1,0,0,13
360,"Dynamic Magnetic Information Storage or Retrieval",2,2,1,1,1,2,0,0,0,0,3,1,13
433,"Dentistry",1,4,3,1,0,0,0,0,1,0,0,3,13
106,"Compositions:  Coating or Plastic",1,1,1,0,3,1,1,0,1,0,3,0,12
126,"Stoves and Furnaces",1,1,1,4,0,1,0,1,1,0,2,0,12
135,"Tent, Canopy, Umbrella, or Cane",2,1,0,1,2,1,0,2,1,0,0,2,12
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,1,2,3,3,1,0,2,12
602,"Surgery: Splint, Brace, or Bandage",1,0,2,2,0,0,3,0,0,1,2,1,12
096,"Gas Separation:  Apparatus",2,0,0,0,0,1,1,1,1,2,1,2,11
136,"Batteries:  Thermoelectric and Photoelectric",0,0,2,4,3,1,0,0,0,1,0,0,11
150,"Purses, Wallets, and Protective Covers",2,1,0,0,1,0,1,1,2,1,0,2,11
267,"Spring Devices",1,1,2,1,0,1,0,0,0,1,1,3,11
037,"Excavating",0,0,0,0,2,4,0,1,0,1,2,0,10
138,"Pipes and Tubular Conduits",1,0,1,1,1,1,1,2,1,1,0,0,10
285,"Pipe Joints or Couplings",0,1,2,0,1,0,0,2,2,1,1,0,10
347,"Incremental Printing of Symbolic Information",2,3,1,1,0,0,1,1,0,0,1,0,10
396,"Photography",0,1,0,0,1,2,1,1,0,1,2,1,10
409,"Gear Cutting, Milling, or Planing",1,2,2,1,1,1,2,0,0,0,0,0,10
419,"Powder Metallurgy Processes",0,1,1,0,1,2,0,3,0,1,0,1,10
180,"Motor Vehicles",0,0,2,2,0,0,2,0,0,1,1,1,9
269,"Work Holders",0,2,5,0,1,0,0,0,0,0,0,1,9
332,"Modulators",0,0,4,1,1,0,0,0,0,0,1,2,9
054,"Harness for Working Animal",1,1,0,1,0,0,1,1,2,1,0,0,8
072,"Metal Deforming",0,2,0,0,1,1,0,0,0,1,1,2,8
116,"Signals and Indicators",0,0,2,1,0,0,0,1,2,0,1,1,8
169,"Fire Extinguishers",3,0,0,1,0,1,0,0,1,1,1,0,8
377,"Electrical Pulse Counters, Pulse Dividers, or Shift Registers:  Circuits and Systems",4,0,2,1,0,0,0,0,0,0,0,1,8
386,"Motion Video Signal Processing for Recording or Reproducing",0,0,1,2,0,0,1,0,2,2,0,0,8
401,"Coating Implements with Material Supply",2,1,2,1,0,1,0,0,0,0,1,0,8
403,"Joints and Connections",0,1,2,1,2,0,1,0,1,0,0,0,8
454,"Ventilation",0,1,0,2,0,2,2,0,1,0,0,0,8
016,"Miscellaneous Hardware",0,0,2,0,5,0,0,0,0,0,0,0,7
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,0,3,1,1,2,0,7
095,"Gas Separation:  Processes",0,1,1,0,0,2,0,0,0,1,1,1,7
192,"Clutches and Power-Stop Control",1,0,0,0,1,0,2,1,2,0,0,0,7
223,"Apparel Apparatus",1,0,1,0,0,0,0,2,1,0,1,1,7
293,"Vehicle Fenders",0,0,0,0,0,1,1,1,2,1,1,0,7
312,"Supports:  Cabinet Structure",1,2,2,0,0,0,0,0,1,0,1,0,7
368,"Horology: Time Measuring Systems or Devices",2,0,0,0,1,0,0,1,1,1,0,1,7
400,"Typewriting Machines",0,1,0,3,1,1,0,0,1,0,0,0,7
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,1,1,2,1,1,1,0,0,0,0,7
055,"Gas Separation",2,0,0,0,0,0,1,1,1,0,1,0,6
104,"Railways",1,2,0,0,1,0,1,1,0,0,0,0,6
175,"Boring or Penetrating the Earth",1,1,0,0,0,1,1,0,0,0,1,1,6
301,"Land Vehicles:  Wheels and Axles",0,2,0,0,2,0,0,0,0,1,0,1,6
440,"Marine Propulsion",0,0,1,0,0,2,1,0,2,0,0,0,6
441,"Buoys, Rafts, and Aquatic Devices",0,0,0,0,1,2,0,2,1,0,0,0,6
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",0,0,0,0,2,0,0,0,1,1,1,1,6
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,1,1,1,1,0,0,0,0,2,0,0,6
007,"Compound Hand Tools",0,0,0,0,0,3,0,0,0,1,0,1,5
056,"Harvesters",2,1,2,0,0,0,0,0,0,0,0,0,5
063,"Jewelry",0,0,1,0,0,1,0,3,0,0,0,0,5
099,"Foods and Beverages: Apparatus",0,0,1,1,0,0,0,0,1,1,1,0,5
111,"Planting",0,0,0,0,1,3,0,0,1,0,0,0,5
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,0,0,0,0,0,0,1,0,3,1,5
184,"Lubrication",0,0,0,0,0,0,1,2,1,1,0,0,5
215,"Bottles and Jars",1,2,0,0,1,0,0,0,0,0,1,0,5
221,"Article Dispensing",1,1,0,0,0,0,0,0,0,0,2,1,5
241,"Solid Material Comminution or Disintegration",3,0,0,0,0,1,0,0,0,0,0,1,5
378,"X-Ray or Gamma Ray Systems or Devices",0,0,1,1,0,0,0,2,0,0,0,1,5
407,"Cutters, for Shaping",0,0,1,0,0,0,1,0,1,2,0,0,5
410,"Freight Accommodation On Freight Carrier",0,0,1,1,0,0,0,0,0,0,2,1,5
432,"Heating",0,1,0,1,2,1,0,0,0,0,0,0,5
450,"Foundation Garments",0,0,1,0,1,0,1,0,0,0,0,2,5
086,"Ammunition and Explosive-Charge Making",0,0,1,0,0,0,0,0,0,3,0,0,4
109,"Safes, Bank Protection, or a Related Device",1,1,1,0,0,0,1,0,0,0,0,0,4
112,"Sewing",0,0,0,0,0,3,0,0,1,0,0,0,4
140,"Wireworking",1,0,0,0,0,1,1,1,0,0,0,0,4
172,"Earth Working",0,2,0,0,1,0,1,0,0,0,0,0,4
173,"Tool Driving or Impacting",0,0,0,0,0,1,2,0,0,0,1,0,4
198,"Conveyors:  Power-Driven",0,1,0,0,1,0,1,0,0,0,0,1,4
236,"Automatic Temperature and Humidity Regulation",0,0,0,0,0,0,1,0,1,0,1,1,4
256,"Fences",0,0,0,1,1,0,1,0,1,0,0,0,4
281,"Books, Strips, and Leaves",2,2,0,0,0,0,0,0,0,0,0,0,4
338,"Electrical Resistors",2,0,2,0,0,0,0,0,0,0,0,0,4
369,"Dynamic Information Storage or Retrieval",0,0,0,0,1,0,0,1,1,0,0,1,4
383,"Flexible Bags",2,0,0,0,0,0,0,1,0,0,0,1,4
399,"Electrophotography",0,0,0,0,0,0,1,0,0,2,1,0,4
412,"Bookbinding: Process and Apparatus",0,0,0,0,0,0,0,0,0,2,2,0,4
431,"Combustion",0,1,0,1,1,0,0,0,1,0,0,0,4
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",2,0,1,0,1,0,0,0,0,0,0,0,4
501,"Compositions: Ceramic",0,0,1,0,1,1,0,0,0,0,1,0,4
027,"Undertaking",0,0,0,0,1,0,1,1,0,0,0,0,3
044,"Fuel and Related Compositions",0,0,0,0,1,0,0,0,1,0,0,1,3
048,"Gas: Heating and Illuminating",0,0,0,1,1,0,0,0,0,1,0,0,3
082,"Turning (e.g., for metal working)",0,0,0,1,0,1,0,0,0,0,0,1,3
122,"Liquid Heaters and Vaporizers",1,0,0,1,1,0,0,0,0,0,0,0,3
125,"Stone Working",1,0,1,0,0,0,1,0,0,0,0,0,3
144,"Woodworking",0,0,1,0,0,0,1,0,0,1,0,0,3
178,"Telegraphy",1,1,1,0,0,0,0,0,0,0,0,0,3
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,0,0,0,1,1,0,0,1,0,0,3
203,"Distillation: Processes, Separatory",0,0,0,0,0,1,0,0,1,0,0,1,3
227,"Elongated-Member-Driving Apparatus",2,0,0,0,0,0,0,1,0,0,0,0,3
229,"Envelopes, Wrappers, and Paperboard Boxes",1,0,1,0,0,0,0,0,0,0,1,0,3
402,"Binder Device Releasably Engaging Aperture or Notch of Sheet",1,0,1,0,0,0,0,0,0,0,1,0,3
408,"Cutting by Use of Rotating Axially Moving Tool",0,0,1,0,0,1,0,1,0,0,0,0,3
420,"Alloys or Metallic Compositions",0,0,0,0,2,0,0,0,0,1,0,0,3
588,"Hazardous or Toxic Waste Destruction or Containment",0,0,1,0,0,0,0,0,0,0,1,1,3
014,"Bridges",0,2,0,0,0,0,0,0,0,0,0,0,2
065,"Glass Manufacturing",0,0,0,0,0,0,0,0,1,0,1,0,2
092,"Expansible Chamber Devices",0,0,1,0,1,0,0,0,0,0,0,0,2
110,"Furnaces",0,0,0,0,0,0,0,1,0,0,0,1,2
152,"Resilient Tires and Wheels",1,0,0,0,1,0,0,0,0,0,0,0,2
168,"Farriery",0,0,1,0,0,0,0,0,0,1,0,0,2
177,"Weighing Scales",0,1,0,0,0,0,0,0,0,0,1,0,2
193,"Conveyors, Chutes, Skids, Guides, and Ways",0,0,0,0,1,1,0,0,0,0,0,0,2
249,"Static Molds",0,1,0,0,1,0,0,0,0,0,0,0,2
266,"Metallurgical Apparatus",0,0,0,0,0,1,0,0,1,0,0,0,2
279,"Chucks or Sockets",0,0,0,1,0,0,1,0,0,0,0,0,2
283,"Printed Matter",1,1,0,0,0,0,0,0,0,0,0,0,2
289,"Knots and Knot Tying",0,1,0,0,0,0,0,1,0,0,0,0,2
305,"Wheel Substitutes for Land Vehicles",0,0,0,0,0,0,0,0,1,0,1,0,2
322,"Electricity:  Single Generator Systems",0,0,0,0,0,0,2,0,0,0,0,0,2
367,"Communications, Electrical: Acoustic Wave Systems and Devices",1,0,0,1,0,0,0,0,0,0,0,0,2
388,"Electricity:  Motor Control Systems",0,1,0,0,0,0,0,0,0,0,0,1,2
418,"Rotary Expansible Chamber Devices",0,0,0,1,0,0,0,0,1,0,0,0,2
472,"Amusement Devices",1,0,0,0,0,0,0,0,0,0,0,1,2
475,"Planetary Gear Transmission Systems or Components",0,0,0,0,0,0,0,1,0,0,0,1,2
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",0,0,0,0,0,0,1,0,0,0,0,1,2
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",1,0,0,1,0,0,0,0,0,0,0,0,2
507,"Earth Boring, Well Treating, and Oil Field Chemistry",0,0,0,1,0,1,0,0,0,0,0,0,2
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,0,1,0,0,0,0,1,0,0,2
850,"Scanning-Probe Techniques or Apparatus; Applications of Scanning-Probe Techniques, e.g., Scanning Probe Microscopy [Spm]",1,1,0,0,0,0,0,0,0,0,0,0,2
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,1,0,0,0,0,0,0,0,0,0,0,1
