Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",3,3,4,2,6,2,4,4,3,4,11,7,53
029,"Metal Working",3,3,0,2,4,5,11,5,3,4,6,4,50
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",3,5,4,6,8,1,6,3,4,1,3,5,49
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",5,2,7,12,7,5,1,2,3,3,1,0,48
002,"Apparel",3,5,5,3,1,3,3,4,6,5,7,3,48
173,"Tool Driving or Impacting",1,5,4,2,5,1,6,2,5,9,5,2,47
408,"Cutting by Use of Rotating Axially Moving Tool",4,6,7,3,1,2,5,2,2,9,6,0,47
361,"Electricity:  Electrical Systems and Devices",2,2,4,5,12,3,0,3,0,3,6,6,46
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",2,4,4,8,3,3,3,3,3,3,5,2,43
713,"Support (Electrical Computers and Digital Processing Systems)",3,3,1,0,3,6,2,3,5,1,6,8,41
210,"Liquid Purification or Separation",2,4,3,6,5,4,2,6,1,6,1,1,41
005,"Beds",4,3,3,3,3,4,4,5,1,5,1,4,40
714,"Error Detection/Correction and Fault Detection/Recovery",3,4,1,2,2,4,3,3,4,5,3,6,39
244,"Aeronautics and Astronautics",2,3,5,4,2,2,3,6,2,3,2,5,39
239,"Fluid Sprinkling, Spraying, and Diffusing",5,2,3,3,3,3,4,4,1,3,8,0,39
726,"Information Security",4,1,0,1,2,0,2,3,6,1,7,12,39
379,"Telephonic Communications",4,2,3,2,3,6,4,2,4,2,2,4,37
707,"DP: Database and File Management or Data Structures (Data Processing)",3,5,0,6,2,3,4,1,1,3,5,5,37
052,"Static Structures (e.g., Buildings)",9,3,6,3,4,5,1,2,0,0,1,3,37
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,4,4,4,4,3,4,1,3,2,4,3,36
227,"Elongated-Member-Driving Apparatus",0,0,0,2,3,3,2,6,4,3,8,5,36
426,"Food or Edible Material:  Processes, Compositions, and Products",7,12,3,4,3,0,0,0,1,2,2,2,35
434,"Education and Demonstration",2,2,1,6,8,1,3,3,5,2,2,0,35
380,"Cryptography",1,3,1,0,4,5,6,3,1,4,4,3,35
241,"Solid Material Comminution or Disintegration",0,3,1,3,3,1,3,7,5,4,1,3,34
102,"Ammunition and Explosives",4,3,6,2,2,1,1,2,4,2,4,3,34
089,"Ordnance",2,1,1,3,3,0,1,1,9,3,5,5,34
206,"Special Receptacle or Package",9,1,4,2,3,3,2,3,4,1,0,2,34
362,"Illumination",6,6,2,4,2,2,1,1,2,3,0,4,33
208,"Mineral Oils: Processes and Products",6,1,3,2,0,4,5,3,0,1,2,5,32
081,"Tools",3,3,1,1,1,2,7,6,3,0,1,3,31
248,"Supports (e.g., for holding articles, etc.)",4,1,7,2,1,4,2,0,2,5,3,0,31
114,"Ships",4,2,2,2,1,2,4,4,1,4,3,2,31
084,"Music",1,2,1,0,4,1,0,2,3,6,4,7,30
427,"Coating Processes",3,4,4,5,3,2,0,0,3,0,3,2,29
015,"Brushing, Scrubbing, and General Cleaning",4,1,1,1,1,3,3,3,1,2,4,5,29
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",2,1,2,2,4,2,1,1,6,0,4,3,28
706,"DP: Artificial Intelligence (Data Processing)",2,0,2,3,2,0,4,2,2,4,3,4,28
222,"Dispensing (apparatus and process)",3,2,5,2,3,4,0,5,0,0,0,4,28
297,"Chairs and Seats",3,2,1,0,3,2,2,4,4,1,3,3,28
062,"Refrigeration",2,5,5,5,4,0,1,0,2,1,2,1,28
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",2,1,0,4,2,2,2,4,2,3,3,2,27
106,"Compositions:  Coating or Plastic",3,3,3,4,3,0,1,4,0,0,4,2,27
367,"Communications, Electrical: Acoustic Wave Systems and Devices",0,2,2,2,3,1,6,2,1,3,6,0,27
372,"Coherent Light Generators",2,1,5,3,3,4,2,0,0,3,1,3,27
198,"Conveyors:  Power-Driven",1,1,2,1,2,1,0,2,2,4,4,7,27
165,"Heat Exchange",2,0,2,1,2,5,3,0,1,2,4,4,26
341,"Coded Data Generation or Conversion",1,1,6,1,1,2,5,2,3,0,1,3,26
351,"Optics:  Eye Examining, Vision Testing and Correcting",7,5,1,2,2,0,4,1,1,1,1,1,26
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",6,4,1,2,2,0,4,3,1,0,2,0,25
451,"Abrading",2,1,1,2,1,1,1,5,3,3,2,3,25
482,"Exercise Devices",3,2,1,1,1,0,2,3,1,4,7,0,25
405,"Hydraulic and Earth Engineering",4,1,2,3,2,6,2,2,1,0,2,0,25
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,1,1,3,0,4,1,0,5,4,4,1,24
060,"Power Plants",0,3,2,3,2,3,1,2,1,3,3,1,24
423,"Chemistry of Inorganic Compounds",1,2,1,1,2,2,4,3,1,2,3,1,23
280,"Land Vehicles",3,2,1,4,1,2,4,1,0,1,1,3,23
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",4,1,2,3,1,2,4,0,1,2,2,0,22
345,"Computer Graphics Processing and Selective Visual Display Systems",1,3,1,4,0,4,1,0,1,1,3,3,22
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,1,1,3,1,3,2,5,1,1,4,0,22
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",4,0,2,3,0,1,0,4,2,2,1,3,21
326,"Electronic Digital Logic Circuitry",0,1,0,0,2,0,0,1,1,3,6,7,21
119,"Animal Husbandry",1,4,1,3,1,3,2,1,1,1,1,2,21
053,"Package Making",2,6,2,0,2,0,1,0,4,1,1,1,20
033,"Geometrical Instruments",0,0,2,1,2,1,4,4,3,2,0,0,19
220,"Receptacles",3,3,2,2,1,1,2,2,1,1,0,1,19
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,1,0,1,2,1,0,2,2,1,3,5,18
381,"Electrical Audio Signal Processing Systems and Devices",1,0,1,1,2,1,3,5,0,1,3,0,18
137,"Fluid Handling",0,3,2,2,0,0,4,1,0,2,2,2,18
279,"Chucks or Sockets",0,2,1,1,0,1,0,3,2,1,4,3,18
318,"Electricity:  Motive Power Systems",1,1,1,1,0,1,4,0,1,2,4,2,18
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",4,3,3,1,2,1,0,0,0,1,0,3,18
219,"Electric Heating",3,1,3,4,2,1,0,1,0,1,0,2,18
475,"Planetary Gear Transmission Systems or Components",1,0,0,1,1,1,2,3,3,2,3,0,17
602,"Surgery: Splint, Brace, or Bandage",4,2,0,2,0,4,2,1,0,0,0,2,17
601,"Surgery: Kinesitherapy",0,2,2,2,2,2,4,0,1,2,0,0,17
174,"Electricity:  Conductors and Insulators",4,1,0,2,1,1,2,2,1,1,0,1,16
144,"Woodworking",2,3,1,1,2,0,2,0,0,3,1,1,16
439,"Electrical Connectors",0,1,3,0,3,3,2,1,1,0,2,0,16
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",2,4,1,2,1,0,3,0,0,0,1,2,16
417,"Pumps",2,1,1,1,0,2,4,1,1,0,1,2,16
043,"Fishing, Trapping, and Vermin Destroying",2,2,1,1,1,2,0,2,1,0,3,0,15
134,"Cleaning and Liquid Contact with Solids",4,1,1,2,3,0,0,1,0,1,2,0,15
378,"X-Ray or Gamma Ray Systems or Devices",1,0,1,1,1,1,1,2,3,1,1,2,15
463,"Amusement Devices: Games",0,2,5,1,1,0,2,0,1,0,2,0,14
040,"Card, Picture, or Sign Exhibiting",3,2,1,0,1,2,1,3,1,0,0,0,14
229,"Envelopes, Wrappers, and Paperboard Boxes",3,3,2,2,1,0,0,0,1,0,1,1,14
273,"Amusement Devices:  Games",0,2,0,2,2,1,0,2,0,2,2,1,14
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",2,2,1,1,0,3,1,0,0,2,2,0,13
042,"Firearms",0,1,3,1,0,0,0,1,0,1,4,2,13
204,"Chemistry:  Electrical and Wave Energy",1,0,1,0,1,3,2,1,0,0,4,0,13
200,"Electricity:  Circuit Makers and Breakers",2,1,1,3,0,2,1,0,0,2,0,1,13
401,"Coating Implements with Material Supply",0,4,1,2,3,2,1,0,0,0,0,0,13
132,"Toilet",2,1,1,1,1,0,0,0,0,0,2,5,13
348,"Television",0,1,1,1,0,3,0,0,1,4,1,1,13
224,"Package and Article Carriers",2,2,1,3,2,0,0,0,1,0,1,1,13
252,"Compositions",2,4,3,1,1,0,0,2,0,0,0,0,12
074,"Machine Element or Mechanism",3,0,0,0,0,1,4,2,0,0,2,0,12
181,"Acoustics",2,1,1,0,0,0,0,0,0,3,3,2,12
717,"DP: Software Development, Installation, and Management (Data Processing)",0,0,0,1,0,2,2,0,3,0,3,1,12
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",6,1,1,0,0,2,1,0,0,0,0,0,11
209,"Classifying, Separating, and Assorting Solids",0,2,2,1,1,0,0,1,0,1,3,0,11
072,"Metal Deforming",0,0,1,2,2,4,0,2,0,0,0,0,11
123,"Internal-Combustion Engines",2,1,1,1,1,2,1,0,0,1,1,0,11
228,"Metal Fusion Bonding",0,2,1,2,0,0,0,1,1,1,1,2,11
315,"Electric Lamp and Discharge Devices:  Systems",1,1,1,2,2,1,1,1,0,0,1,0,11
366,"Agitating (e.g., of articles and materials)",0,1,0,2,2,0,0,1,1,3,0,0,10
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,1,0,1,0,2,3,0,1,0,2,0,10
095,"Gas Separation:  Processes",0,1,1,2,0,0,3,0,0,1,1,1,10
294,"Handling:  Hand and Hoist-Line Implements",0,1,1,2,1,1,0,1,0,2,1,0,10
433,"Dentistry",2,2,1,1,0,1,1,0,0,1,0,1,10
096,"Gas Separation:  Apparatus",0,1,0,1,0,0,0,1,1,3,0,2,9
108,"Horizontally Supported Planar Surfaces",0,1,0,0,3,0,0,1,0,3,0,1,9
261,"Gas and Liquid Contact Apparatus",0,3,0,3,0,0,0,1,0,1,1,0,9
404,"Road Structure, Process, or Apparatus",0,2,1,0,0,1,0,2,1,1,0,1,9
414,"Material or Article Handling",1,0,0,2,1,0,0,0,0,3,2,0,9
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",1,1,0,3,2,2,0,0,0,0,0,0,9
135,"Tent, Canopy, Umbrella, or Cane",0,2,2,1,0,0,0,2,0,1,1,0,9
211,"Supports:  Racks",0,1,1,0,0,2,1,0,1,0,2,1,9
004,"Baths, Closets, Sinks, and Spittoons",0,0,0,2,0,1,3,2,0,0,0,1,9
221,"Article Dispensing",1,3,0,2,1,0,0,1,0,0,1,0,9
014,"Bridges",0,2,1,0,2,1,0,0,0,0,0,3,9
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,1,1,4,0,0,1,0,1,8
588,"Hazardous or Toxic Waste Destruction or Containment",3,0,1,0,0,1,0,1,0,1,1,0,8
725,"Interactive Video Distribution Systems",1,3,0,0,0,1,1,0,1,0,1,0,8
024,"Buckles, Buttons, Clasps, Etc.",4,3,0,1,0,0,0,0,0,0,0,0,8
055,"Gas Separation",0,2,2,1,0,0,0,0,1,1,0,1,8
269,"Work Holders",1,0,1,0,0,2,1,1,1,0,1,0,8
312,"Supports:  Cabinet Structure",1,0,1,2,1,2,0,0,0,0,1,0,8
277,"Seal for a Joint or Juncture",1,1,2,0,1,0,3,0,0,0,0,0,8
330,"Amplifiers",0,1,0,2,1,1,0,1,0,0,1,1,8
331,"Oscillators",0,2,0,1,0,2,1,1,0,1,0,0,8
307,"Electrical Transmission or Interconnection Systems",0,0,0,1,0,0,2,1,1,1,0,2,8
711,"Memory (Electrical Computers and Digital Processing Systems)",0,0,1,0,2,1,1,0,0,3,0,0,7
048,"Gas: Heating and Illuminating",0,0,0,0,2,0,0,1,1,2,1,0,7
101,"Printing",1,0,1,2,1,0,2,0,0,0,0,0,7
242,"Winding, Tensioning, or Guiding",0,0,1,2,1,0,1,1,0,1,0,0,7
271,"Sheet Feeding or Delivering",0,1,0,1,1,0,1,0,1,0,0,2,7
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",2,2,1,2,0,0,0,0,0,0,0,0,7
431,"Combustion",1,0,1,0,0,2,0,0,1,0,1,1,7
501,"Compositions: Ceramic",1,0,0,1,1,1,0,1,0,1,0,1,7
036,"Boots, Shoes, and Leggings",0,1,0,1,0,0,1,1,0,1,1,1,7
708,"Arithmetic Processing and Calculating (Electrical Computers)",0,0,1,0,2,0,1,0,1,1,1,0,7
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,1,2,0,1,0,0,1,0,0,2,7
446,"Amusement Devices:  Toys",0,0,3,0,1,1,0,1,0,0,1,0,7
162,"Paper Making and Fiber Liberation",3,2,1,0,1,0,1,0,0,0,0,0,7
182,"Fire Escape, Ladder, or Scaffold",0,1,0,2,1,1,0,0,0,0,0,2,7
051,"Abrasive Tool Making Process, Material, or Composition",0,0,0,1,0,3,2,0,0,0,0,0,6
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",0,1,1,1,1,0,0,0,1,1,0,0,6
246,"Railway Switches and Signals",0,1,1,3,0,0,0,1,0,0,0,0,6
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,0,0,2,0,1,1,2,6
374,"Thermal Measuring and Testing",0,1,2,0,1,0,0,0,1,0,0,1,6
415,"Rotary Kinetic Fluid Motors or Pumps",2,1,1,0,0,1,0,0,0,1,0,0,6
118,"Coating Apparatus",0,3,0,0,1,0,1,0,1,0,0,0,6
126,"Stoves and Furnaces",0,0,1,0,1,1,0,0,1,0,0,2,6
440,"Marine Propulsion",2,0,0,0,2,0,0,1,1,0,0,0,6
034,"Drying and Gas or Vapor Contact with Solids",0,1,0,1,0,1,1,0,0,0,0,2,6
047,"Plant Husbandry",0,0,0,0,0,1,2,0,0,1,1,1,6
070,"Locks",1,2,1,0,0,2,0,0,0,0,0,0,6
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",0,0,4,0,1,0,0,0,1,0,0,0,6
441,"Buoys, Rafts, and Aquatic Devices",0,0,0,1,1,1,0,0,0,0,2,1,6
124,"Mechanical Guns and Projectors",1,2,0,1,0,0,0,0,0,1,0,1,5
136,"Batteries:  Thermoelectric and Photoelectric",2,1,1,0,0,0,1,0,0,0,1,0,5
450,"Foundation Garments",0,2,0,0,0,1,0,2,0,1,0,0,5
125,"Stone Working",0,0,1,0,0,1,1,0,1,0,1,0,5
169,"Fire Extinguishers",3,0,0,0,0,0,1,0,0,0,0,1,5
180,"Motor Vehicles",1,1,0,0,0,0,0,0,0,0,2,1,5
296,"Land Vehicles:  Bodies and Tops",1,0,0,0,1,0,0,0,0,3,0,0,5
358,"Facsimile and Static Presentation Processing",0,0,1,1,0,1,0,2,0,0,0,0,5
016,"Miscellaneous Hardware",0,1,1,1,0,0,1,0,0,0,1,0,5
148,"Metal Treatment",0,0,0,3,0,1,0,0,0,0,1,0,5
172,"Earth Working",0,2,1,1,0,0,1,0,0,0,0,0,5
383,"Flexible Bags",1,0,2,0,1,0,0,0,0,0,1,0,5
409,"Gear Cutting, Milling, or Planing",2,2,0,0,1,0,0,0,0,0,0,0,5
037,"Excavating",0,2,0,1,0,0,0,0,0,1,0,1,5
454,"Ventilation",0,1,0,1,2,0,0,0,1,0,0,0,5
322,"Electricity:  Single Generator Systems",1,1,1,0,0,0,1,1,0,0,0,0,5
063,"Jewelry",0,0,2,0,1,1,0,0,0,0,0,0,4
149,"Explosive and Thermic Compositions or Charges",0,1,0,1,0,1,0,0,0,0,0,1,4
232,"Deposit and Collection Receptacles",1,0,0,0,1,0,1,0,0,1,0,0,4
251,"Valves and Valve Actuation",1,0,0,0,0,0,1,0,0,0,1,1,4
392,"Electric Resistance Heating Devices",0,1,0,0,0,0,1,0,0,0,1,1,4
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",0,1,0,1,1,0,0,0,1,0,0,0,4
044,"Fuel and Related Compositions",3,1,0,0,0,0,0,0,0,0,0,0,4
160,"Flexible or Portable Closure, Partition, or Panel",1,1,0,0,0,1,0,0,0,0,0,1,4
368,"Horology: Time Measuring Systems or Devices",0,0,1,0,0,0,0,2,1,0,0,0,4
116,"Signals and Indicators",0,0,0,2,0,0,0,0,1,0,0,1,4
177,"Weighing Scales",0,0,1,0,2,0,0,1,0,0,0,0,4
192,"Clutches and Power-Stop Control",0,0,0,1,0,0,0,0,0,0,1,2,4
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,1,2,1,0,4
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,1,0,0,1,0,0,1,0,1,4
110,"Furnaces",0,1,0,0,1,0,1,0,0,0,0,0,3
139,"Textiles:  Weaving",0,0,0,0,0,0,1,2,0,0,0,0,3
152,"Resilient Tires and Wheels",0,0,1,0,0,0,0,1,1,0,0,0,3
188,"Brakes",0,0,0,0,0,0,3,0,0,0,0,0,3
283,"Printed Matter",1,0,0,1,0,0,0,0,0,0,0,1,3
292,"Closure Fasteners",0,0,0,0,0,0,0,1,0,0,1,1,3
323,"Electricity:  Power Supply or Regulation Systems",0,2,0,0,0,0,0,0,0,0,1,0,3
336,"Inductor Devices",0,0,0,0,0,0,1,0,1,0,1,0,3
353,"Optics:  Image Projectors",0,0,1,0,0,0,0,1,0,1,0,0,3
384,"Bearings",0,0,0,1,0,0,0,1,0,0,1,0,3
403,"Joints and Connections",0,1,0,0,0,1,0,0,1,0,0,0,3
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,1,0,0,0,2,0,0,0,0,0,3
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",1,0,0,0,1,0,0,0,1,0,0,0,3
516,"Colloid Systems and Wetting Agents, Subcombinations Thereof, Processes of Making, Stabilizing, Breaking, or Inhibiting",0,0,1,0,1,0,0,0,0,0,1,0,3
720,"Dynamic Optical Information Storage or Retrieval",0,0,0,0,0,0,0,0,2,1,0,0,3
099,"Foods and Beverages: Apparatus",1,0,0,0,0,0,1,0,0,0,1,0,3
452,"Butchering",0,1,0,0,0,0,0,0,2,0,0,0,3
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,0,1,2,0,3
388,"Electricity:  Motor Control Systems",0,0,1,0,1,0,0,0,0,0,1,0,3
494,"Imperforate Bowl:  Centrifugal Separators",3,0,0,0,0,0,0,0,0,0,0,0,3
710,"Input/Output (Electrical Computers and Digital Processing Systems)",1,1,0,0,0,0,0,0,1,0,0,0,3
363,"Electric Power Conversion Systems",1,0,1,0,0,0,0,0,0,0,0,0,2
056,"Harvesters",1,0,0,0,0,0,0,0,1,0,0,0,2
066,"Textiles:  Knitting",0,0,0,0,0,0,0,0,1,0,1,0,2
071,"Chemistry: Fertilizers",0,2,0,0,0,0,0,0,0,0,0,0,2
122,"Liquid Heaters and Vaporizers",0,0,1,0,1,0,0,0,0,0,0,0,2
138,"Pipes and Tubular Conduits",0,0,0,2,0,0,0,0,0,0,0,0,2
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,1,0,0,0,0,0,0,0,1,0,2
213,"Railway Draft Appliances",0,0,0,1,0,0,0,0,0,0,1,0,2
216,"Etching a Substrate:  Processes",1,0,0,0,0,0,0,0,1,0,0,0,2
313,"Electric Lamp and Discharge Devices",2,0,0,0,0,0,0,0,0,0,0,0,2
396,"Photography",0,0,0,0,0,0,0,0,0,1,1,0,2
406,"Conveyors:  Fluid Current",0,0,0,0,1,0,0,0,0,0,0,1,2
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,1,0,0,0,0,1,0,0,0,0,0,2
418,"Rotary Expansible Chamber Devices",0,0,0,0,0,0,1,0,1,0,0,0,2
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,0,0,0,0,0,0,0,1,0,1,0,2
518,"Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof",2,0,0,0,0,0,0,0,0,0,0,0,2
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",1,0,0,0,1,0,0,0,0,0,0,0,2
028,"Textiles:  Manufacturing",1,0,0,0,1,0,0,0,0,0,0,0,2
091,"Motors: Expansible Chamber Type",0,0,0,1,0,0,0,0,0,0,0,1,2
266,"Metallurgical Apparatus",1,0,1,0,0,0,0,0,0,0,0,0,2
386,"Motion Video Signal Processing for Recording or Reproducing",2,0,0,0,0,0,0,0,0,0,0,0,2
338,"Electrical Resistors",0,0,0,1,0,0,0,1,0,0,0,0,2
065,"Glass Manufacturing",1,0,0,0,1,0,0,0,0,0,0,0,2
007,"Compound Hand Tools",0,0,0,0,0,0,0,0,1,0,0,0,1
027,"Undertaking",0,0,0,0,0,0,0,0,0,0,0,1,1
049,"Movable or Removable Closures",0,0,1,0,0,0,0,0,0,0,0,0,1
076,"Metal Tools and Implements, Making",0,0,0,1,0,0,0,0,0,0,0,0,1
082,"Turning (e.g., for metal working)",1,0,0,0,0,0,0,0,0,0,0,0,1
086,"Ammunition and Explosive-Charge Making",1,0,0,0,0,0,0,0,0,0,0,0,1
092,"Expansible Chamber Devices",0,0,0,0,0,0,0,0,1,0,0,0,1
104,"Railways",0,0,0,0,0,0,1,0,0,0,0,0,1
109,"Safes, Bank Protection, or a Related Device",0,0,0,0,0,0,0,0,1,0,0,0,1
112,"Sewing",0,1,0,0,0,0,0,0,0,0,0,0,1
140,"Wireworking",0,0,0,1,0,0,0,0,0,0,0,0,1
150,"Purses, Wallets, and Protective Covers",0,0,0,0,0,0,0,0,0,0,1,0,1
157,"Wheelwright Machines",0,0,0,0,0,1,0,0,0,0,0,0,1
164,"Metal Founding",0,0,1,0,0,0,0,0,0,0,0,0,1
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",0,0,0,0,0,0,0,0,0,0,1,0,1
191,"Electricity:  Transmission To Vehicles",0,0,0,1,0,0,0,0,0,0,0,0,1
194,"Check-Actuated Control Mechanisms",1,0,0,0,0,0,0,0,0,0,0,0,1
201,"Distillation: Processes, Thermolytic",0,0,0,0,0,0,0,0,0,1,0,0,1
236,"Automatic Temperature and Humidity Regulation",0,1,0,0,0,0,0,0,0,0,0,0,1
256,"Fences",1,0,0,0,0,0,0,0,0,0,0,0,1
270,"Sheet-Material Associating",0,0,0,0,0,0,0,0,0,0,1,0,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,0,0,0,0,0,0,1,0,0,0,1
349,"Liquid Crystal Cells, Elements and Systems",0,0,1,0,0,0,0,0,0,0,0,0,1
360,"Dynamic Magnetic Information Storage or Retrieval",0,0,0,0,0,0,0,0,0,0,1,0,1
369,"Dynamic Information Storage or Retrieval",0,1,0,0,0,0,0,0,0,0,0,0,1
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,0,0,0,1,0,0,0,0,0,0,0,1
399,"Electrophotography",0,0,0,0,0,0,1,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",0,0,0,0,0,0,0,1,0,0,0,0,1
420,"Alloys or Metallic Compositions",0,0,0,0,1,0,0,0,0,0,0,0,1
432,"Heating",0,1,0,0,0,0,0,0,0,0,0,0,1
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",0,0,0,1,0,0,0,0,0,0,0,0,1
483,"Tool Changing",0,0,0,0,0,0,0,1,0,0,0,0,1
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",0,0,0,0,0,0,0,1,0,0,0,0,1
585,"Chemistry of Hydrocarbon Compounds",0,0,0,0,0,0,0,0,1,0,0,0,1
