Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
532,"Organic Compounds (includes Classes 532-570)",10,5,4,3,2,1,1,1,0,1,1,0,29
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",1,1,1,0,2,0,0,1,1,2,4,4,17
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",2,0,1,1,2,1,1,1,1,3,1,1,15
440,"Marine Propulsion",1,2,5,4,0,0,0,0,0,0,0,0,12
210,"Liquid Purification or Separation",1,1,0,0,1,0,1,1,0,0,3,0,8
604,"Surgery (Medicators and Receptors)",2,4,0,1,1,0,0,0,0,0,0,0,8
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",4,2,1,0,0,0,0,0,0,0,0,0,7
049,"Movable or Removable Closures",0,0,0,0,0,0,1,1,0,2,0,1,5
052,"Static Structures (e.g., Buildings)",0,3,0,1,1,0,0,0,0,0,0,0,5
043,"Fishing, Trapping, and Vermin Destroying",1,0,0,0,0,1,0,0,0,1,0,1,4
152,"Resilient Tires and Wheels",0,0,1,0,1,1,0,0,1,0,0,0,4
294,"Handling:  Hand and Hoist-Line Implements",0,0,0,0,0,0,2,1,0,1,0,0,4
362,"Illumination",0,1,0,1,0,1,1,0,0,0,0,0,4
070,"Locks",0,0,0,0,1,2,0,0,0,0,0,0,3
081,"Tools",2,0,0,0,0,0,0,0,0,1,0,0,3
096,"Gas Separation:  Apparatus",0,1,0,0,0,0,0,0,0,0,1,1,3
175,"Boring or Penetrating the Earth",0,1,0,0,0,0,0,0,0,0,1,1,3
359,"Optical: Systems and Elements",0,0,0,0,1,1,0,0,1,0,0,0,3
385,"Optical Waveguides",0,0,0,0,1,0,0,1,1,0,0,0,3
405,"Hydraulic and Earth Engineering",0,0,0,1,1,1,0,0,0,0,0,0,3
416,"Fluid Reaction Surfaces (i.e., Impellers)",0,1,1,0,1,0,0,0,0,0,0,0,3
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,2,0,0,0,0,0,0,0,0,0,1,3
504,"Plant Protecting and Regulating Compositions",0,0,1,1,1,0,0,0,0,0,0,0,3
005,"Beds",0,1,0,0,0,0,0,1,0,0,0,0,2
019,"Textiles:  Fiber Preparation",0,0,0,0,0,0,0,0,0,0,1,1,2
040,"Card, Picture, or Sign Exhibiting",0,0,1,0,0,1,0,0,0,0,0,0,2
062,"Refrigeration",0,0,1,1,0,0,0,0,0,0,0,0,2
073,"Measuring and Testing",0,1,0,0,1,0,0,0,0,0,0,0,2
106,"Compositions:  Coating or Plastic",0,0,0,0,0,0,0,0,1,1,0,0,2
119,"Animal Husbandry",0,0,0,0,1,0,0,0,1,0,0,0,2
132,"Toilet",0,1,0,0,0,1,0,0,0,0,0,0,2
134,"Cleaning and Liquid Contact with Solids",0,0,0,0,0,0,2,0,0,0,0,0,2
135,"Tent, Canopy, Umbrella, or Cane",0,0,0,0,0,1,1,0,0,0,0,0,2
208,"Mineral Oils: Processes and Products",0,0,1,1,0,0,0,0,0,0,0,0,2
220,"Receptacles",0,0,1,0,1,0,0,0,0,0,0,0,2
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,0,0,0,0,0,0,0,1,1,2
242,"Winding, Tensioning, or Guiding",0,0,0,0,0,0,1,0,0,0,1,0,2
285,"Pipe Joints or Couplings",0,0,0,0,1,1,0,0,0,0,0,0,2
312,"Supports:  Cabinet Structure",0,1,0,0,0,0,1,0,0,0,0,0,2
340,"Communications:  Electrical",0,0,0,0,0,0,0,1,1,0,0,0,2
404,"Road Structure, Process, or Apparatus",0,0,0,0,1,0,1,0,0,0,0,0,2
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,0,0,0,0,0,0,0,0,1,1,2
585,"Chemistry of Hydrocarbon Compounds",0,0,1,0,0,0,0,0,1,0,0,0,2
014,"Bridges",0,0,0,0,1,0,0,0,0,0,0,0,1
015,"Brushing, Scrubbing, and General Cleaning",0,0,0,1,0,0,0,0,0,0,0,0,1
024,"Buckles, Buttons, Clasps, Etc.",0,0,0,0,0,1,0,0,0,0,0,0,1
033,"Geometrical Instruments",0,0,0,0,0,0,0,0,0,0,1,0,1
036,"Boots, Shoes, and Leggings",0,0,0,0,0,0,1,0,0,0,0,0,1
