Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
455,"Telecommunications",1,2,5,11,14,18,67,54,48,38,61,115,434
370,"Multiplex Communications",7,5,11,10,16,21,26,19,37,43,60,94,349
379,"Telephonic Communications",4,4,9,13,25,15,28,17,8,16,27,33,199
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",4,1,1,1,7,2,12,16,8,25,36,33,146
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",3,3,9,12,20,29,13,13,14,10,10,7,143
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,1,0,5,1,2,8,4,6,9,44,56,138
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",11,4,13,7,10,4,6,4,9,6,8,13,95
606,"Surgery (instruments)",12,7,7,2,6,3,1,4,9,7,8,15,81
340,"Communications:  Electrical",5,2,4,2,7,8,8,12,2,9,7,10,76
707,"DP: Database and File Management or Data Structures (Data Processing)",2,2,2,2,3,4,3,6,9,8,16,15,72
128,"Surgery (includes Class 600)",17,6,11,4,2,5,3,6,3,6,4,4,71
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",1,4,5,7,8,5,9,6,8,7,5,5,70
052,"Static Structures (e.g., Buildings)",8,4,4,4,4,2,5,3,6,3,7,5,55
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",3,5,0,1,1,2,2,5,7,7,13,6,52
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",3,7,5,9,4,2,2,6,4,4,3,1,50
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",0,0,0,1,4,4,6,2,7,2,10,9,45
248,"Supports (e.g., for holding articles, etc.)",4,3,11,5,2,2,1,4,3,4,1,1,41
532,"Organic Compounds (includes Classes 532-570)",10,4,4,5,6,1,3,1,1,3,0,2,40
222,"Dispensing (apparatus and process)",3,9,5,4,3,1,2,0,7,4,2,0,40
439,"Electrical Connectors",1,3,2,3,1,2,4,4,7,4,6,1,38
210,"Liquid Purification or Separation",3,1,3,3,4,3,1,3,3,4,6,4,38
361,"Electricity:  Electrical Systems and Devices",2,4,5,5,5,2,1,4,3,1,2,0,34
426,"Food or Edible Material:  Processes, Compositions, and Products",8,4,3,3,1,2,2,0,1,3,5,2,34
717,"DP: Software Development, Installation, and Management (Data Processing)",1,1,0,0,0,2,0,6,8,4,11,1,34
073,"Measuring and Testing",1,2,1,3,3,2,4,5,1,3,2,3,30
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",1,3,3,0,2,3,4,4,1,2,6,0,29
211,"Supports:  Racks",5,1,5,4,2,4,3,2,0,0,1,2,29
435,"Chemistry: Molecular Biology and Microbiology",0,2,6,0,1,1,2,5,3,3,4,2,29
137,"Fluid Handling",4,2,1,2,1,1,2,1,2,5,2,5,28
239,"Fluid Sprinkling, Spraying, and Diffusing",2,1,4,2,2,3,1,7,2,1,1,1,27
726,"Information Security",1,1,0,1,1,0,2,2,2,4,5,8,27
261,"Gas and Liquid Contact Apparatus",1,2,2,2,2,0,4,4,6,1,1,1,26
428,"Stock Material or Miscellaneous Articles",3,2,1,3,4,4,1,1,0,1,3,3,26
604,"Surgery (Medicators and Receptors)",3,0,2,3,1,2,2,1,0,1,3,7,25
220,"Receptacles",4,1,3,3,1,1,1,1,0,2,5,3,25
005,"Beds",0,1,4,2,4,1,3,2,1,3,1,2,24
324,"Electricity:  Measuring and Testing",2,0,6,1,1,1,4,4,2,2,1,0,24
040,"Card, Picture, or Sign Exhibiting",1,1,3,3,1,1,2,2,3,0,3,3,23
375,"Pulse or Digital Communications",0,0,1,0,2,1,2,4,4,2,4,3,23
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",1,0,0,1,1,2,3,2,4,3,1,5,23
119,"Animal Husbandry",2,2,5,2,3,2,2,0,3,1,0,1,23
250,"Radiant Energy",1,1,2,1,1,3,4,2,2,1,2,3,23
055,"Gas Separation",0,1,4,2,2,2,1,1,1,3,0,5,22
473,"Games Using Tangible Projectile",0,1,0,3,3,1,3,2,2,2,3,2,22
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",3,1,4,3,4,3,0,2,1,0,0,1,22
345,"Computer Graphics Processing and Selective Visual Display Systems",1,2,3,3,1,3,2,1,2,0,4,0,22
348,"Television",0,1,0,1,4,0,4,2,2,2,1,4,21
290,"Prime-Mover Dynamo Plants",0,0,0,0,0,4,4,6,2,3,0,2,21
362,"Illumination",1,1,1,2,4,2,0,0,3,3,1,3,21
221,"Article Dispensing",3,1,2,2,1,4,2,1,1,1,2,1,21
482,"Exercise Devices",2,0,1,2,2,3,0,3,0,3,3,2,21
029,"Metal Working",2,2,3,2,1,2,1,4,1,0,1,1,20
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",2,1,2,4,3,1,2,0,1,1,1,2,20
219,"Electric Heating",4,1,3,2,1,1,1,2,1,0,0,4,20
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,0,2,1,0,2,2,3,7,3,20
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,2,0,1,0,1,5,7,4,0,0,0,20
004,"Baths, Closets, Sinks, and Spittoons",6,4,2,1,2,1,1,1,2,0,0,0,20
095,"Gas Separation:  Processes",1,1,1,5,0,1,1,4,2,1,2,1,20
280,"Land Vehicles",5,1,3,0,3,3,0,1,0,1,0,2,19
062,"Refrigeration",2,3,2,3,1,2,1,4,0,0,0,1,19
084,"Music",1,1,2,2,1,0,0,4,1,2,2,3,19
123,"Internal-Combustion Engines",0,0,3,5,1,0,3,2,2,1,1,0,18
454,"Ventilation",5,0,4,1,0,2,1,3,0,0,1,1,18
607,"Surgery: Light, Thermal, and Electrical Application",0,3,1,4,1,2,1,1,3,0,1,1,18
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,2,2,0,1,1,3,0,0,1,3,3,17
043,"Fishing, Trapping, and Vermin Destroying",2,1,1,1,4,0,4,1,1,2,0,0,17
002,"Apparel",3,2,3,2,1,1,2,0,0,1,1,1,17
273,"Amusement Devices:  Games",4,3,1,2,0,0,0,0,2,3,0,1,16
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,0,0,0,0,1,9,2,3,15
249,"Static Molds",1,0,0,3,2,4,3,1,0,0,0,1,15
417,"Pumps",1,0,3,2,1,2,1,0,3,0,0,2,15
714,"Error Detection/Correction and Fault Detection/Recovery",0,0,0,1,1,0,3,3,1,0,4,2,15
101,"Printing",1,0,2,3,2,1,4,0,2,0,0,0,15
725,"Interactive Video Distribution Systems",1,0,0,0,0,0,0,0,1,3,5,5,15
016,"Miscellaneous Hardware",0,3,2,4,1,0,1,1,0,0,2,0,14
015,"Brushing, Scrubbing, and General Cleaning",2,1,1,1,1,1,1,1,0,0,2,3,14
359,"Optical: Systems and Elements",2,1,3,2,4,1,0,0,1,0,0,0,14
434,"Education and Demonstration",0,0,1,3,1,1,3,0,1,1,2,1,14
398,"Optical Communications",0,0,0,1,1,1,2,3,1,3,1,0,13
206,"Special Receptacle or Package",1,3,3,1,1,0,0,0,0,2,1,1,13
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,2,0,6,0,0,0,0,1,2,1,12
414,"Material or Article Handling",1,0,1,2,1,1,1,2,2,1,0,0,12
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",1,2,2,0,1,0,0,1,0,2,1,2,12
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,1,2,0,1,2,0,1,5,12
452,"Butchering",2,1,0,0,0,0,1,1,1,2,3,1,12
224,"Package and Article Carriers",1,2,1,0,2,3,0,0,1,0,0,2,12
105,"Railway Rolling Stock",2,0,2,0,1,0,0,2,1,0,3,0,11
343,"Communications:  Radio Wave Antennas",0,0,1,1,2,1,2,1,0,2,0,1,11
372,"Coherent Light Generators",0,0,1,1,5,2,0,0,1,0,1,0,11
427,"Coating Processes",1,1,2,0,0,1,0,0,3,2,0,1,11
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,1,1,0,0,0,1,3,2,1,2,0,11
246,"Railway Switches and Signals",0,0,0,0,1,0,3,0,0,2,5,0,11
382,"Image Analysis",1,0,0,1,0,1,0,1,1,0,3,3,11
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,1,3,2,1,0,2,0,2,0,11
706,"DP: Artificial Intelligence (Data Processing)",0,0,0,1,0,1,2,0,2,0,3,2,11
033,"Geometrical Instruments",1,1,0,0,1,1,0,1,0,3,1,2,11
092,"Expansible Chamber Devices",1,0,1,2,0,3,2,2,0,0,0,0,11
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,1,1,2,1,1,0,2,2,0,1,0,11
132,"Toilet",1,0,2,2,1,0,1,3,0,0,1,0,11
174,"Electricity:  Conductors and Insulators",0,0,0,1,2,2,2,2,1,0,0,0,10
198,"Conveyors:  Power-Driven",1,2,1,1,1,0,1,0,1,1,0,1,10
602,"Surgery: Splint, Brace, or Bandage",3,1,0,3,0,0,0,1,0,1,1,0,10
711,"Memory (Electrical Computers and Digital Processing Systems)",1,0,0,1,0,0,1,1,2,0,2,2,10
053,"Package Making",2,1,0,1,1,0,3,0,1,0,0,1,10
060,"Power Plants",0,0,1,0,2,1,1,2,1,1,0,1,10
296,"Land Vehicles:  Bodies and Tops",2,1,1,0,1,3,0,1,0,0,1,0,10
356,"Optics:  Measuring and Testing",1,0,0,0,2,1,1,1,0,1,1,2,10
504,"Plant Protecting and Regulating Compositions",2,2,0,0,1,1,0,0,0,0,2,2,10
405,"Hydraulic and Earth Engineering",1,0,0,1,1,0,1,1,3,0,2,0,10
446,"Amusement Devices:  Toys",2,0,1,0,0,1,0,3,1,0,1,1,10
071,"Chemistry: Fertilizers",0,0,1,0,1,0,0,0,0,0,4,3,9
083,"Cutting",1,1,0,2,1,2,0,0,0,1,1,0,9
180,"Motor Vehicles",0,2,1,0,0,1,1,0,0,2,1,1,9
181,"Acoustics",0,0,3,2,0,0,0,0,0,2,1,1,9
380,"Cryptography",0,0,0,0,1,0,0,2,2,0,0,4,9
036,"Boots, Shoes, and Leggings",0,1,0,0,0,0,1,1,0,2,2,2,9
297,"Chairs and Seats",0,1,2,0,0,0,1,0,0,1,3,1,9
081,"Tools",1,1,3,0,0,0,0,4,0,0,0,0,9
229,"Envelopes, Wrappers, and Paperboard Boxes",0,0,2,0,0,0,0,1,1,1,2,2,9
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,0,0,0,0,2,0,3,1,0,2,1,9
049,"Movable or Removable Closures",1,1,1,2,2,1,0,1,0,0,0,0,9
252,"Compositions",3,1,1,1,0,2,0,0,0,0,0,0,8
285,"Pipe Joints or Couplings",1,0,1,1,0,0,0,0,1,1,1,2,8
404,"Road Structure, Process, or Apparatus",0,0,0,2,0,0,2,1,1,0,2,0,8
099,"Foods and Beverages: Apparatus",1,1,0,1,0,0,1,0,0,0,1,3,8
241,"Solid Material Comminution or Disintegration",1,0,4,1,0,0,0,0,0,0,1,1,8
114,"Ships",0,1,1,1,0,0,1,2,0,1,0,1,8
125,"Stone Working",0,0,1,0,0,0,1,0,2,1,1,1,7
310,"Electrical Generator or Motor Structure",1,1,1,1,0,0,1,1,0,0,0,1,7
312,"Supports:  Cabinet Structure",1,1,0,2,0,0,1,0,0,0,2,0,7
381,"Electrical Audio Signal Processing Systems and Devices",1,1,0,0,0,1,1,1,1,0,1,0,7
385,"Optical Waveguides",0,0,0,1,0,0,1,1,2,0,1,1,7
451,"Abrading",0,0,0,1,0,2,0,1,0,0,2,1,7
096,"Gas Separation:  Apparatus",1,0,0,0,0,0,0,0,1,2,1,2,7
463,"Amusement Devices: Games",0,0,0,2,1,1,0,1,2,0,0,0,7
366,"Agitating (e.g., of articles and materials)",1,0,0,0,2,0,1,0,2,1,0,0,7
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",0,1,1,1,1,0,0,0,0,1,0,2,7
172,"Earth Working",0,1,0,1,1,0,1,2,0,0,0,0,6
367,"Communications, Electrical: Acoustic Wave Systems and Devices",1,0,4,0,0,0,0,0,0,0,1,0,6
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,0,0,2,0,0,1,0,0,0,3,6
423,"Chemistry of Inorganic Compounds",1,0,1,0,0,0,1,0,2,0,0,1,6
432,"Heating",0,0,1,0,1,0,0,1,0,1,0,2,6
438,"Semiconductor Device Manufacturing: Process",0,0,3,0,1,1,0,0,0,1,0,0,6
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,1,0,2,1,1,6
056,"Harvesters",0,0,1,0,3,0,0,0,0,1,1,0,6
104,"Railways",1,2,1,0,1,0,0,0,0,0,0,1,6
134,"Cleaning and Liquid Contact with Solids",1,0,1,0,1,1,0,1,0,1,0,0,6
