Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
119,"Animal Husbandry",1,1,1,1,0,0,3,0,0,1,0,1,9
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,0,0,0,2,0,1,3,6
451,"Abrading",0,0,0,0,0,1,0,2,1,0,0,0,4
052,"Static Structures (e.g., Buildings)",0,0,0,0,1,0,0,1,0,1,0,0,3
423,"Chemistry of Inorganic Compounds",0,0,0,1,1,0,1,0,0,0,0,0,3
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,0,0,0,1,0,1,0,0,0,1,0,3
073,"Measuring and Testing",0,0,0,0,0,0,0,0,0,0,1,1,2
099,"Foods and Beverages: Apparatus",2,0,0,0,0,0,0,0,0,0,0,0,2
108,"Horizontally Supported Planar Surfaces",0,0,0,0,0,0,1,0,0,0,0,1,2
148,"Metal Treatment",1,1,0,0,0,0,0,0,0,0,0,0,2
252,"Compositions",0,0,0,0,0,0,0,0,0,0,0,2,2
273,"Amusement Devices:  Games",0,0,0,0,0,1,0,1,0,0,0,0,2
280,"Land Vehicles",0,0,1,0,0,1,0,0,0,0,0,0,2
363,"Electric Power Conversion Systems",0,1,0,0,1,0,0,0,0,0,0,0,2
405,"Hydraulic and Earth Engineering",0,0,0,0,0,0,0,0,0,0,1,1,2
427,"Coating Processes",1,0,1,0,0,0,0,0,0,0,0,0,2
428,"Stock Material or Miscellaneous Articles",0,0,0,0,0,1,0,0,0,0,0,1,2
043,"Fishing, Trapping, and Vermin Destroying",0,0,1,0,0,0,0,0,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,0,0,0,0,0,0,1,0,0,0,0,1
057,"Textiles:  Spinning, Twisting, and Twining",0,1,0,0,0,0,0,0,0,0,0,0,1
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,0,0,0,0,0,0,1,0,0,0,0,1
084,"Music",0,0,0,0,0,0,0,0,0,1,0,0,1
102,"Ammunition and Explosives",0,0,0,0,1,0,0,0,0,0,0,0,1
104,"Railways",0,0,0,0,0,0,0,0,0,0,0,1,1
135,"Tent, Canopy, Umbrella, or Cane",0,0,0,0,0,0,0,0,0,0,1,0,1
137,"Fluid Handling",0,0,0,0,0,1,0,0,0,0,0,0,1
149,"Explosive and Thermic Compositions or Charges",0,0,0,0,0,0,0,0,0,0,1,0,1
150,"Purses, Wallets, and Protective Covers",0,0,0,0,0,0,0,1,0,0,0,0,1
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,1,0,0,0,0,0,0,0,0,0,0,1
165,"Heat Exchange",0,1,0,0,0,0,0,0,0,0,0,0,1
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,0,0,1,0,0,0,0,0,0,0,0,1
168,"Farriery",0,0,0,1,0,0,0,0,0,0,0,0,1
184,"Lubrication",0,0,0,0,0,0,1,0,0,0,0,0,1
188,"Brakes",0,0,0,0,0,0,0,0,0,0,1,0,1
206,"Special Receptacle or Package",0,0,1,0,0,0,0,0,0,0,0,0,1
210,"Liquid Purification or Separation",0,0,0,0,0,0,0,0,1,0,0,0,1
219,"Electric Heating",0,0,0,0,0,0,0,0,0,1,0,0,1
239,"Fluid Sprinkling, Spraying, and Diffusing",0,0,0,1,0,0,0,0,0,0,0,0,1
241,"Solid Material Comminution or Disintegration",1,0,0,0,0,0,0,0,0,0,0,0,1
248,"Supports (e.g., for holding articles, etc.)",1,0,0,0,0,0,0,0,0,0,0,0,1
250,"Radiant Energy",0,0,0,0,0,0,0,0,1,0,0,0,1
254,"Implements or Apparatus for Applying Pushing or Pulling Force",1,0,0,0,0,0,0,0,0,0,0,0,1
269,"Work Holders",0,0,0,0,0,0,0,0,0,1,0,0,1
296,"Land Vehicles:  Bodies and Tops",0,0,0,0,0,1,0,0,0,0,0,0,1
297,"Chairs and Seats",0,0,0,0,0,0,0,0,0,0,0,1,1
310,"Electrical Generator or Motor Structure",0,0,0,1,0,0,0,0,0,0,0,0,1
315,"Electric Lamp and Discharge Devices:  Systems",0,0,0,0,0,0,0,1,0,0,0,0,1
318,"Electricity:  Motive Power Systems",0,0,0,0,0,0,0,1,0,0,0,0,1
343,"Communications:  Radio Wave Antennas",0,0,0,0,0,0,0,0,1,0,0,0,1
353,"Optics:  Image Projectors",0,0,0,0,0,0,0,0,0,0,0,1,1
378,"X-Ray or Gamma Ray Systems or Devices",0,0,0,0,0,0,1,0,0,0,0,0,1
385,"Optical Waveguides",0,1,0,0,0,0,0,0,0,0,0,0,1
408,"Cutting by Use of Rotating Axially Moving Tool",0,1,0,0,0,0,0,0,0,0,0,0,1
410,"Freight Accommodation On Freight Carrier",1,0,0,0,0,0,0,0,0,0,0,0,1
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",0,0,0,0,0,0,0,0,0,0,1,0,1
426,"Food or Edible Material:  Processes, Compositions, and Products",1,0,0,0,0,0,0,0,0,0,0,0,1
439,"Electrical Connectors",1,0,0,0,0,0,0,0,0,0,0,0,1
604,"Surgery (Medicators and Receptors)",0,0,0,0,0,0,0,1,0,0,0,0,1
607,"Surgery: Light, Thermal, and Electrical Application",0,0,0,0,0,1,0,0,0,0,0,0,1
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,0,0,0,0,0,0,0,0,1,1
