Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",49,65,59,54,39,36,28,34,26,39,29,36,494
378,"X-Ray or Gamma Ray Systems or Devices",6,17,24,17,12,24,31,27,26,26,39,24,273
310,"Electrical Generator or Motor Structure",10,25,27,29,33,19,16,9,9,19,24,19,239
438,"Semiconductor Device Manufacturing: Process",7,8,9,7,10,5,11,13,22,36,57,54,239
428,"Stock Material or Miscellaneous Articles",13,19,36,29,20,20,15,18,12,15,12,24,233
324,"Electricity:  Measuring and Testing",11,21,26,19,22,22,20,16,23,18,19,15,232
415,"Rotary Kinetic Fluid Motors or Pumps",16,16,36,21,24,15,17,10,16,14,18,19,222
060,"Power Plants",11,19,39,21,17,17,9,14,10,11,31,16,215
532,"Organic Compounds (includes Classes 532-570)",22,36,42,18,16,6,14,7,10,10,10,19,210
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",7,14,17,14,23,16,19,18,14,12,8,6,168
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",3,8,11,14,9,4,15,7,15,18,29,33,166
073,"Measuring and Testing",12,13,21,11,16,8,13,17,12,7,16,7,153
250,"Radiant Energy",3,2,13,9,11,5,18,19,16,24,21,12,153
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",4,3,20,18,14,20,17,6,13,12,9,10,146
029,"Metal Working",14,8,16,14,18,5,9,7,9,9,15,10,134
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",9,13,12,13,15,10,7,10,5,9,14,11,128
427,"Coating Processes",18,10,9,7,6,7,3,8,7,12,20,20,127
382,"Image Analysis",3,5,1,8,10,12,15,9,12,9,12,19,115
416,"Fluid Reaction Surfaces (i.e., Impellers)",5,9,17,7,11,7,9,5,7,5,6,24,112
313,"Electric Lamp and Discharge Devices",1,2,8,13,12,11,6,7,13,12,10,15,110
128,"Surgery (includes Class 600)",17,14,13,9,4,7,4,2,7,6,16,9,107
219,"Electric Heating",10,13,15,10,9,8,4,4,6,2,6,1,88
356,"Optics:  Measuring and Testing",7,0,2,5,9,3,8,7,10,19,10,8,88
252,"Compositions",0,5,5,9,6,4,12,13,5,6,9,7,81
277,"Seal for a Joint or Juncture",12,11,12,21,9,4,1,1,2,2,3,2,80
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,7,10,13,5,9,3,6,6,4,3,11,77
385,"Optical Waveguides",5,4,6,6,7,4,8,4,10,6,3,5,68
361,"Electricity:  Electrical Systems and Devices",4,10,8,3,3,3,3,4,7,8,7,5,65
435,"Chemistry: Molecular Biology and Microbiology",8,2,2,9,3,3,5,6,8,2,8,6,62
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",2,4,2,1,1,1,8,2,2,9,15,12,59
340,"Communications:  Electrical",3,6,7,1,3,7,9,2,2,4,6,5,55
290,"Prime-Mover Dynamo Plants",0,2,0,2,0,2,8,5,9,7,5,11,51
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",3,6,6,5,8,3,5,1,1,2,4,4,48
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",8,11,4,6,4,2,3,3,3,2,2,0,48
162,"Paper Making and Fiber Liberation",11,4,7,3,3,1,5,4,2,5,2,2,48
148,"Metal Treatment",8,4,14,9,1,2,0,2,1,0,4,2,47
359,"Optical: Systems and Elements",3,5,3,1,3,3,7,5,3,4,6,4,47
363,"Electric Power Conversion Systems",5,7,3,3,4,1,3,2,1,6,5,6,46
375,"Pulse or Digital Communications",7,3,4,7,3,3,4,1,1,6,1,2,42
307,"Electrical Transmission or Interconnection Systems",3,1,2,3,1,0,2,2,5,4,4,12,39
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",4,3,6,2,6,2,4,1,3,0,4,4,39
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",1,1,1,3,2,1,8,6,6,4,2,3,38
210,"Liquid Purification or Separation",0,3,3,5,3,1,1,4,2,3,7,5,37
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",2,4,8,7,3,3,0,1,2,2,2,3,37
370,"Multiplex Communications",0,0,1,0,1,1,2,4,4,3,12,7,35
118,"Coating Apparatus",1,2,3,2,3,2,0,1,2,3,8,5,32
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",5,7,2,3,1,0,1,3,1,1,4,4,32
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",2,2,0,0,1,1,2,5,4,3,6,6,32
204,"Chemistry:  Electrical and Wave Energy",1,3,4,5,1,1,1,2,2,2,3,6,31
345,"Computer Graphics Processing and Selective Visual Display Systems",3,7,2,0,5,1,1,3,3,3,0,3,31
714,"Error Detection/Correction and Fault Detection/Recovery",2,5,3,6,4,1,6,3,0,0,0,1,31
062,"Refrigeration",2,4,8,3,2,2,2,1,2,2,1,1,30
164,"Metal Founding",2,1,9,3,0,2,1,4,1,3,2,2,30
174,"Electricity:  Conductors and Insulators",1,4,2,1,1,0,4,4,5,1,6,1,30
707,"DP: Database and File Management or Data Structures (Data Processing)",1,0,2,2,5,2,4,1,4,1,4,4,30
374,"Thermal Measuring and Testing",1,2,5,5,3,2,4,0,1,2,3,1,29
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",2,0,5,6,2,1,1,2,0,3,4,2,28
604,"Surgery (Medicators and Receptors)",1,4,2,4,5,2,1,3,0,4,1,2,28
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",1,3,1,0,2,0,5,2,3,3,6,1,27
136,"Batteries:  Thermoelectric and Photoelectric",4,1,0,0,0,0,3,2,4,0,2,10,26
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",3,5,5,1,1,2,0,2,1,2,2,2,26
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",2,1,7,5,2,2,1,2,1,1,2,0,26
423,"Chemistry of Inorganic Compounds",1,0,1,0,2,0,5,4,4,5,3,1,26
436,"Chemistry: Analytical and Immunological Testing",0,0,5,5,4,1,0,2,1,1,4,3,26
706,"DP: Artificial Intelligence (Data Processing)",1,1,0,4,4,3,0,1,4,2,2,2,24
473,"Games Using Tangible Projectile",0,1,0,1,1,0,1,1,7,5,3,3,23
315,"Electric Lamp and Discharge Devices:  Systems",1,0,3,1,3,4,2,1,4,1,2,0,22
341,"Coded Data Generation or Conversion",1,1,2,1,0,1,6,2,3,1,1,3,22
362,"Illumination",1,1,3,0,2,3,1,2,1,1,7,0,22
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",10,0,0,0,1,0,2,3,2,1,1,2,22
318,"Electricity:  Motive Power Systems",2,2,4,1,3,1,1,2,1,2,1,1,21
089,"Ordnance",0,2,2,3,2,0,1,2,4,1,3,0,20
134,"Cleaning and Liquid Contact with Solids",0,0,2,1,2,3,1,0,1,4,1,5,20
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",1,1,2,1,2,3,1,2,2,1,2,2,20
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",3,4,1,4,1,0,1,1,1,0,1,1,18
322,"Electricity:  Single Generator Systems",0,1,1,1,1,4,0,2,4,2,1,1,18
004,"Baths, Closets, Sinks, and Spittoons",0,2,4,3,5,1,0,0,1,0,0,1,17
228,"Metal Fusion Bonding",0,2,0,0,0,1,2,3,3,0,4,2,17
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",2,1,2,1,2,2,1,1,2,0,2,1,17
505,"Superconductor Technology:  Apparatus, Material, Process",1,1,0,0,2,1,3,3,0,1,4,1,17
606,"Surgery (instruments)",0,2,0,4,0,0,1,0,1,1,2,6,17
095,"Gas Separation:  Processes",0,0,1,1,0,0,2,1,4,1,1,5,16
216,"Etching a Substrate:  Processes",0,1,1,0,2,3,0,0,1,3,3,2,16
348,"Television",2,2,4,2,0,1,1,0,1,0,2,0,15
404,"Road Structure, Process, or Apparatus",0,4,0,2,1,4,2,0,0,0,0,1,14
455,"Telecommunications",1,1,1,0,1,1,3,1,1,3,1,0,14
165,"Heat Exchange",1,2,0,1,0,0,2,1,3,0,1,2,13
372,"Coherent Light Generators",3,2,2,2,0,0,0,0,1,2,1,0,13
405,"Hydraulic and Earth Engineering",0,2,1,2,1,1,2,1,1,1,0,1,13
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",1,2,0,1,1,1,0,1,0,1,2,3,13
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",1,0,0,3,1,0,2,2,1,2,0,1,13
033,"Geometrical Instruments",0,1,0,2,1,1,0,0,1,0,2,4,12
052,"Static Structures (e.g., Buildings)",1,2,1,0,1,2,1,0,0,0,2,2,12
222,"Dispensing (apparatus and process)",2,3,1,0,0,1,0,2,0,2,1,0,12
351,"Optics:  Eye Examining, Vision Testing and Correcting",1,0,0,0,0,0,1,3,1,1,3,2,12
379,"Telephonic Communications",0,0,3,0,4,1,0,1,1,0,1,1,12
280,"Land Vehicles",3,1,2,1,1,0,3,0,0,0,1,0,12
160,"Flexible or Portable Closure, Partition, or Panel",2,0,0,2,4,1,1,1,0,0,0,0,11
320,"Electricity:  Battery or Capacitor Charging or Discharging",1,1,1,1,0,0,2,0,1,1,0,3,11
338,"Electrical Resistors",2,2,3,1,0,0,0,1,0,0,1,1,11
369,"Dynamic Information Storage or Retrieval",0,0,0,0,0,4,0,1,1,0,1,4,11
431,"Combustion",1,3,3,2,0,0,0,0,0,0,1,1,11
434,"Education and Demonstration",1,1,1,2,1,1,0,2,0,0,1,1,11
451,"Abrading",2,1,1,1,0,3,2,0,0,0,0,1,11
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,3,3,1,0,1,2,0,1,0,0,0,11
002,"Apparel",0,2,0,0,0,0,1,2,0,1,2,2,10
244,"Aeronautics and Astronautics",0,1,1,2,0,1,1,1,0,1,2,0,10
336,"Inductor Devices",1,0,1,1,1,2,0,0,1,0,1,2,10
366,"Agitating (e.g., of articles and materials)",3,0,0,2,0,1,0,2,0,1,0,1,10
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",0,0,3,4,2,0,0,0,0,0,1,0,10
015,"Brushing, Scrubbing, and General Cleaning",1,1,1,0,0,2,0,1,1,0,1,1,9
096,"Gas Separation:  Apparatus",0,0,0,1,0,0,0,0,2,0,3,3,9
106,"Compositions:  Coating or Plastic",3,0,0,1,1,0,1,0,1,0,1,1,9
126,"Stoves and Furnaces",2,3,1,0,0,2,0,0,0,0,1,0,9
242,"Winding, Tensioning, or Guiding",1,0,0,1,1,0,1,2,1,1,1,0,9
246,"Railway Switches and Signals",0,0,0,1,0,0,1,1,1,0,2,3,9
323,"Electricity:  Power Supply or Regulation Systems",2,1,0,3,0,0,0,0,1,1,1,0,9
343,"Communications:  Radio Wave Antennas",0,1,2,4,2,0,0,0,0,0,0,0,9
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,3,3,0,1,0,0,0,1,0,0,1,9
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",1,2,2,0,2,1,1,0,0,0,0,0,9
439,"Electrical Connectors",0,2,0,1,2,1,1,1,1,0,0,0,9
475,"Planetary Gear Transmission Systems or Components",0,0,0,1,0,1,2,1,1,0,2,1,9
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,1,3,0,2,0,1,0,0,0,1,1,9
239,"Fluid Sprinkling, Spraying, and Diffusing",1,1,1,2,1,0,0,0,0,0,0,2,8
251,"Valves and Valve Actuation",0,1,0,1,2,2,2,0,0,0,0,0,8
355,"Photocopying",0,0,0,0,0,0,0,2,1,1,1,3,8
440,"Marine Propulsion",0,0,0,0,0,4,3,0,0,1,0,0,8
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",0,2,1,2,1,0,0,1,0,0,1,0,8
034,"Drying and Gas or Vapor Contact with Solids",5,0,0,1,0,0,0,0,0,1,0,0,7
072,"Metal Deforming",0,0,1,1,0,0,0,3,2,0,0,0,7
114,"Ships",1,1,0,0,1,1,0,1,0,1,1,0,7
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",0,1,0,1,1,0,2,0,1,0,1,0,7
248,"Supports (e.g., for holding articles, etc.)",1,1,0,1,0,1,0,1,0,1,0,1,7
367,"Communications, Electrical: Acoustic Wave Systems and Devices",0,0,0,0,0,1,0,3,1,0,0,2,7
501,"Compositions: Ceramic",0,0,2,0,0,0,1,0,0,0,1,3,7
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",1,1,0,2,0,1,1,1,0,0,0,0,7
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,1,1,0,0,1,0,1,1,1,1,7
717,"DP: Software Development, Installation, and Management (Data Processing)",0,0,0,0,2,2,2,0,0,1,0,0,7
051,"Abrasive Tool Making Process, Material, or Composition",3,2,1,0,0,0,0,0,0,0,0,0,6
068,"Textiles:  Fluid Treating Apparatus",2,1,0,0,0,0,0,1,0,1,0,1,6
123,"Internal-Combustion Engines",1,0,0,1,1,2,0,0,0,0,1,0,6
180,"Motor Vehicles",0,1,0,0,0,0,0,1,0,1,0,3,6
261,"Gas and Liquid Contact Apparatus",1,2,2,0,0,0,0,0,0,0,1,0,6
266,"Metallurgical Apparatus",0,0,0,1,0,0,0,0,1,1,0,3,6
297,"Chairs and Seats",2,1,0,0,0,0,0,0,0,2,0,1,6
330,"Amplifiers",1,0,0,0,0,0,1,0,0,3,0,1,6
333,"Wave Transmission Lines and Networks",0,1,0,0,0,2,1,0,0,0,2,0,6
384,"Bearings",1,2,1,1,0,0,0,0,0,0,0,1,6
417,"Pumps",1,0,0,0,1,1,1,0,0,1,1,0,6
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",0,1,0,0,1,2,1,1,0,0,0,0,6
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,2,2,0,1,0,1,0,0,0,0,0,6
