Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
123,"Internal-Combustion Engines",0,4,3,2,1,4,5,2,2,7,2,1,33
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",0,4,2,1,5,2,5,4,1,1,1,1,27
180,"Motor Vehicles",3,3,7,2,0,2,0,2,0,2,1,1,23
060,"Power Plants",0,0,1,1,1,1,0,2,4,2,3,6,21
280,"Land Vehicles",0,0,0,1,3,2,0,3,1,4,2,1,17
172,"Earth Working",1,0,1,0,2,3,3,1,1,1,2,0,15
475,"Planetary Gear Transmission Systems or Components",0,0,2,1,3,0,0,1,0,2,0,2,11
074,"Machine Element or Mechanism",0,2,1,0,3,1,0,1,0,0,0,1,9
296,"Land Vehicles:  Bodies and Tops",1,3,1,0,1,0,0,0,0,1,0,1,8
052,"Static Structures (e.g., Buildings)",1,0,3,0,1,0,0,1,0,0,1,0,7
477,"Interrelated Power Delivery Controls, Including Engine Control",1,1,0,2,0,0,0,2,1,0,0,0,7
029,"Metal Working",0,1,0,1,0,0,1,1,0,0,2,0,6
073,"Measuring and Testing",0,2,0,1,0,0,1,0,0,1,0,1,6
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",1,2,1,0,0,0,0,0,1,0,0,0,5
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",0,0,0,0,0,0,5,0,0,0,0,0,5
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",2,1,2,0,0,0,0,0,0,0,0,0,5
198,"Conveyors:  Power-Driven",0,0,2,0,0,2,0,0,0,0,0,0,4
340,"Communications:  Electrical",0,2,0,1,0,0,0,0,1,0,0,0,4
379,"Telephonic Communications",0,0,4,0,0,0,0,0,0,0,0,0,4
414,"Material or Article Handling",0,0,0,0,0,0,0,0,1,1,0,2,4
417,"Pumps",0,0,0,1,2,0,1,0,0,0,0,0,4
137,"Fluid Handling",0,1,1,0,0,0,0,0,0,0,0,1,3
181,"Acoustics",0,0,0,0,0,0,0,0,0,2,1,0,3
192,"Clutches and Power-Stop Control",0,0,0,0,1,0,1,0,0,0,1,0,3
200,"Electricity:  Circuit Makers and Breakers",0,0,0,1,0,0,0,0,1,0,1,0,3
210,"Liquid Purification or Separation",0,0,0,0,0,0,0,0,1,1,0,1,3
248,"Supports (e.g., for holding articles, etc.)",0,0,1,1,0,0,0,0,0,1,0,0,3
297,"Chairs and Seats",1,0,0,0,0,1,0,0,0,0,1,0,3
303,"Fluid-Pressure and Analogous Brake Systems",0,0,0,1,0,0,0,0,1,1,0,0,3
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,0,0,0,0,0,0,0,0,3,0,3
