Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
532,"Organic Compounds (includes Classes 532-570)",3,4,6,5,2,1,2,3,1,4,2,2,35
435,"Chemistry: Molecular Biology and Microbiology",1,4,3,1,2,3,2,3,5,0,6,3,33
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",4,6,7,3,2,2,0,4,0,1,1,0,30
310,"Electrical Generator or Motor Structure",1,6,3,0,0,0,4,1,2,4,4,2,27
204,"Chemistry:  Electrical and Wave Energy",2,2,3,3,0,6,1,1,3,1,0,2,24
382,"Image Analysis",0,0,0,0,0,1,0,3,4,1,5,10,24
073,"Measuring and Testing",4,4,1,1,0,1,1,0,0,1,2,4,19
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",2,2,0,0,3,0,1,2,0,1,3,3,17
428,"Stock Material or Miscellaneous Articles",0,0,4,1,2,2,0,1,1,0,4,1,16
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",1,0,0,2,1,1,1,2,2,0,3,2,15
427,"Coating Processes",3,2,1,2,1,1,2,0,0,0,2,0,14
343,"Communications:  Radio Wave Antennas",0,2,0,2,0,1,2,2,2,0,1,0,12
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",1,3,2,0,1,2,2,1,0,0,0,0,12
029,"Metal Working",0,0,0,2,2,2,0,0,2,1,0,2,11
210,"Liquid Purification or Separation",0,1,0,1,0,2,0,2,2,2,0,1,11
340,"Communications:  Electrical",1,0,1,0,1,0,1,2,2,1,2,0,11
438,"Semiconductor Device Manufacturing: Process",2,1,1,1,2,0,1,2,1,0,0,0,11
128,"Surgery (includes Class 600)",0,1,1,2,2,0,0,0,0,1,2,1,10
324,"Electricity:  Measuring and Testing",0,1,1,3,0,0,0,1,0,2,2,0,10
423,"Chemistry of Inorganic Compounds",0,0,1,1,1,0,0,1,2,1,1,1,9
052,"Static Structures (e.g., Buildings)",0,0,0,1,4,1,0,0,1,1,0,0,8
106,"Compositions:  Coating or Plastic",0,0,0,1,0,0,4,0,1,1,0,1,8
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,2,0,0,2,1,1,1,0,1,0,0,8
426,"Food or Edible Material:  Processes, Compositions, and Products",2,1,0,2,1,0,1,1,0,0,0,0,8
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,1,0,0,1,0,0,0,1,1,1,3,8
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",0,1,1,0,1,2,1,0,2,0,0,0,8
501,"Compositions: Ceramic",1,0,2,2,0,0,0,0,0,0,1,2,8
707,"DP: Database and File Management or Data Structures (Data Processing)",1,0,0,0,0,0,2,1,0,1,2,1,8
062,"Refrigeration",1,0,0,0,3,1,2,0,0,0,0,0,7
219,"Electric Heating",0,0,1,1,1,0,2,1,0,1,0,0,7
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,1,0,2,2,0,0,0,1,0,0,1,7
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,1,1,2,0,0,0,0,0,0,1,0,6
378,"X-Ray or Gamma Ray Systems or Devices",1,1,1,0,2,1,0,0,0,0,0,0,6
