Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
123,"Internal-Combustion Engines",45,32,52,38,32,23,25,28,31,25,21,23,375
060,"Power Plants",11,16,12,21,6,8,6,11,12,16,34,26,179
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",23,25,12,5,10,17,9,7,11,15,12,32,178
073,"Measuring and Testing",10,4,6,4,6,5,5,8,8,7,11,6,80
305,"Wheel Substitutes for Land Vehicles",8,9,15,4,5,2,0,2,2,1,2,7,57
239,"Fluid Sprinkling, Spraying, and Diffusing",12,4,2,9,3,3,8,3,1,4,1,6,56
172,"Earth Working",11,6,2,3,3,2,2,3,0,3,12,7,54
180,"Motor Vehicles",4,2,0,4,2,4,3,3,8,9,10,5,54
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",1,2,3,2,5,4,3,4,3,5,4,6,42
037,"Excavating",3,5,5,3,2,4,1,2,0,4,6,2,37
477,"Interrelated Power Delivery Controls, Including Engine Control",2,1,4,3,0,3,1,2,4,4,6,5,35
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",1,3,5,3,2,1,8,1,2,0,5,3,34
340,"Communications:  Electrical",2,2,1,1,1,1,4,6,3,2,2,5,30
417,"Pumps",2,3,3,5,3,5,1,1,1,1,2,1,28
310,"Electrical Generator or Motor Structure",0,1,3,2,3,1,1,1,5,2,4,4,27
318,"Electricity:  Motive Power Systems",0,1,0,0,1,0,2,5,3,1,6,8,27
475,"Planetary Gear Transmission Systems or Components",6,2,0,3,0,2,1,3,4,0,1,3,25
091,"Motors: Expansible Chamber Type",3,4,1,3,0,2,3,3,0,3,0,0,22
111,"Planting",1,2,1,1,4,2,1,1,1,4,3,1,22
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",2,3,2,5,2,1,2,0,3,0,2,0,22
324,"Electricity:  Measuring and Testing",0,3,0,1,0,2,2,1,2,3,6,1,21
137,"Fluid Handling",2,5,1,1,1,0,1,1,1,0,5,2,20
277,"Seal for a Joint or Juncture",11,2,1,5,0,1,0,0,0,0,0,0,20
074,"Machine Element or Mechanism",2,2,3,1,0,1,2,1,1,0,3,2,18
435,"Chemistry: Molecular Biology and Microbiology",1,4,1,1,0,1,2,1,3,2,0,2,18
210,"Liquid Purification or Separation",3,0,0,0,1,2,0,5,3,0,2,0,16
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",0,0,0,1,1,0,2,0,3,1,5,3,16
029,"Metal Working",4,0,2,2,3,0,2,0,0,0,0,2,15
251,"Valves and Valve Actuation",1,1,2,1,4,1,0,0,2,1,0,2,15
414,"Material or Article Handling",3,1,2,0,0,1,1,1,3,1,0,2,15
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",1,1,2,2,0,0,1,3,1,1,1,2,15
296,"Land Vehicles:  Bodies and Tops",2,2,0,2,1,0,1,1,0,2,1,1,13
706,"DP: Artificial Intelligence (Data Processing)",2,1,0,0,0,0,1,2,0,5,0,2,13
428,"Stock Material or Miscellaneous Articles",2,2,1,0,1,1,3,0,1,0,1,0,12
055,"Gas Separation",0,0,0,0,0,0,0,3,2,2,2,2,11
280,"Land Vehicles",1,3,0,1,0,1,0,0,0,0,1,4,11
307,"Electrical Transmission or Interconnection Systems",0,0,0,0,1,0,0,1,3,1,2,3,11
361,"Electricity:  Electrical Systems and Devices",1,1,0,0,0,0,0,0,3,3,1,2,11
532,"Organic Compounds (includes Classes 532-570)",2,1,0,3,0,0,2,0,0,0,0,3,11
052,"Static Structures (e.g., Buildings)",2,0,0,1,0,0,1,2,1,1,1,1,10
092,"Expansible Chamber Devices",3,1,1,2,0,0,0,1,0,0,0,2,10
219,"Electric Heating",1,1,1,1,1,0,1,0,1,2,0,1,10
095,"Gas Separation:  Processes",0,0,0,0,1,0,2,1,5,0,0,0,9
148,"Metal Treatment",1,1,1,1,0,0,0,1,0,1,1,2,9
404,"Road Structure, Process, or Apparatus",0,1,0,1,2,1,0,0,2,0,1,1,9
707,"DP: Database and File Management or Data Structures (Data Processing)",0,0,0,0,1,0,1,1,2,1,1,2,9
290,"Prime-Mover Dynamo Plants",1,0,0,1,1,0,1,1,1,2,0,0,8
403,"Joints and Connections",2,0,2,1,0,1,1,1,0,0,0,0,8
439,"Electrical Connectors",0,0,0,0,0,1,1,0,2,0,3,1,8
474,"Endless Belt Power Transmission Systems or Components",2,2,0,1,0,2,1,0,0,0,0,0,8
033,"Geometrical Instruments",1,0,2,1,0,1,0,0,1,1,0,0,7
165,"Heat Exchange",0,0,1,0,0,0,0,1,2,0,0,3,7
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",0,0,0,0,0,3,0,3,0,0,1,0,7
297,"Chairs and Seats",0,0,0,0,1,1,0,0,1,2,1,1,7
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",0,0,0,0,0,1,0,0,1,1,2,2,7
181,"Acoustics",1,1,0,0,0,0,0,2,0,1,0,1,6
192,"Clutches and Power-Stop Control",0,0,0,2,1,0,0,1,1,1,0,0,6
385,"Optical Waveguides",0,0,1,0,0,1,0,1,1,0,1,1,6
427,"Coating Processes",1,0,1,1,0,0,1,0,0,1,1,0,6
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",1,0,0,0,0,0,0,0,0,1,4,0,6
004,"Baths, Closets, Sinks, and Spittoons",0,0,0,0,1,0,1,0,0,1,1,1,5
044,"Fuel and Related Compositions",0,0,1,2,1,0,0,0,0,0,1,0,5
056,"Harvesters",1,1,0,0,0,1,1,0,0,1,0,0,5
059,"Chain, Staple, and Horseshoe Making",0,0,1,1,0,1,1,0,0,0,0,1,5
062,"Refrigeration",0,0,0,0,0,0,1,1,1,0,1,1,5
119,"Animal Husbandry",0,0,3,0,0,0,0,2,0,0,0,0,5
198,"Conveyors:  Power-Driven",0,1,0,0,0,0,1,0,0,0,1,2,5
206,"Special Receptacle or Package",1,2,1,0,1,0,0,0,0,0,0,0,5
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",2,0,1,1,1,0,0,0,0,0,0,0,5
370,"Multiplex Communications",0,0,0,0,1,0,1,1,0,1,0,1,5
416,"Fluid Reaction Surfaces (i.e., Impellers)",2,0,0,0,0,0,1,1,0,0,0,1,5
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",0,0,0,0,0,0,1,0,1,0,2,1,5
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,3,0,0,0,0,2,0,0,0,0,0,5
043,"Fishing, Trapping, and Vermin Destroying",2,0,0,0,0,1,0,0,1,0,0,0,4
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",0,0,0,1,0,1,1,0,1,0,0,0,4
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,1,0,0,0,0,0,1,0,0,0,1,4
298,"Land Vehicles:  Dumping",0,0,2,0,1,0,0,0,0,0,0,1,4
356,"Optics:  Measuring and Testing",1,0,1,0,1,0,0,0,0,1,0,0,4
415,"Rotary Kinetic Fluid Motors or Pumps",1,0,1,0,1,1,0,0,0,0,0,0,4
423,"Chemistry of Inorganic Compounds",0,0,0,0,0,0,0,1,0,2,1,0,4
