Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
047,"Plant Husbandry",3,0,2,2,1,2,1,0,1,0,1,0,13
134,"Cleaning and Liquid Contact with Solids",3,0,2,1,2,0,0,1,1,2,1,0,13
251,"Valves and Valve Actuation",2,2,1,3,0,1,0,2,0,0,1,1,13
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",0,0,0,1,1,2,1,1,1,2,2,2,13
343,"Communications:  Radio Wave Antennas",0,0,0,2,1,3,2,1,1,2,0,1,13
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",1,0,0,3,1,1,2,0,2,1,1,1,13
434,"Education and Demonstration",1,0,0,0,1,0,0,1,4,2,3,1,13
436,"Chemistry: Analytical and Immunological Testing",1,0,1,0,0,0,2,0,0,0,5,4,13
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",2,3,3,0,0,0,2,0,0,0,1,2,13
602,"Surgery: Splint, Brace, or Bandage",4,1,0,0,3,2,1,1,1,0,0,0,13
102,"Ammunition and Explosives",0,0,3,1,0,4,0,0,1,1,1,1,12
211,"Supports:  Racks",0,1,0,2,1,1,3,0,0,1,2,1,12
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",1,1,0,1,2,0,0,0,2,1,1,3,12
351,"Optics:  Eye Examining, Vision Testing and Correcting",0,0,0,1,2,1,2,0,3,1,1,1,12
374,"Thermal Measuring and Testing",1,1,1,0,2,0,1,0,1,1,3,1,12
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,0,0,0,0,1,1,0,2,1,5,2,12
431,"Combustion",0,4,1,1,1,2,1,0,0,1,1,0,12
433,"Dentistry",2,4,0,2,0,2,1,1,0,0,0,0,12
726,"Information Security",0,1,0,0,1,0,0,2,0,2,1,5,12
326,"Electronic Digital Logic Circuitry",0,0,0,0,0,1,0,1,3,2,1,3,11
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",0,1,0,0,0,1,1,2,1,1,2,2,11
060,"Power Plants",0,1,1,0,1,1,0,1,1,0,4,0,10
070,"Locks",2,2,0,2,0,2,0,1,1,0,0,0,10
081,"Tools",0,1,0,2,1,1,1,1,1,0,1,1,10
095,"Gas Separation:  Processes",0,1,1,0,2,0,0,3,0,0,1,2,10
216,"Etching a Substrate:  Processes",1,0,0,0,0,2,0,1,1,0,2,3,10
242,"Winding, Tensioning, or Guiding",0,0,1,0,0,2,3,2,2,0,0,0,10
307,"Electrical Transmission or Interconnection Systems",2,1,0,0,0,0,1,0,2,1,1,2,10
426,"Food or Edible Material:  Processes, Compositions, and Products",1,4,1,0,2,0,0,1,1,0,0,0,10
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",0,0,0,3,1,0,2,0,1,2,1,0,10
706,"DP: Artificial Intelligence (Data Processing)",1,1,0,1,0,0,0,0,1,2,4,0,10
089,"Ordnance",2,1,0,0,0,0,0,0,3,0,2,1,9
126,"Stoves and Furnaces",0,1,1,0,0,0,1,0,2,1,1,2,9
132,"Toilet",3,2,0,1,0,0,0,1,0,1,0,1,9
160,"Flexible or Portable Closure, Partition, or Panel",0,1,1,1,2,0,1,0,0,0,1,2,9
165,"Heat Exchange",0,2,2,2,0,0,0,1,0,1,0,1,9
182,"Fire Escape, Ladder, or Scaffold",2,0,2,0,1,1,1,0,1,1,0,0,9
290,"Prime-Mover Dynamo Plants",1,0,0,0,1,0,0,0,0,1,1,5,9
312,"Supports:  Cabinet Structure",1,0,0,3,0,4,1,0,0,0,0,0,9
341,"Coded Data Generation or Conversion",0,1,2,2,0,1,0,0,0,1,1,1,9
345,"Computer Graphics Processing and Selective Visual Display Systems",0,0,0,1,2,1,1,0,0,1,3,0,9
363,"Electric Power Conversion Systems",1,1,0,1,0,1,1,2,0,1,1,0,9
401,"Coating Implements with Material Supply",1,4,0,0,1,0,0,1,1,0,1,0,9
417,"Pumps",2,0,1,0,1,3,1,1,0,0,0,0,9
441,"Buoys, Rafts, and Aquatic Devices",1,1,1,2,1,0,1,1,0,1,0,0,9
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,0,0,1,0,0,1,0,2,1,3,1,9
024,"Buckles, Buttons, Clasps, Etc.",1,0,1,0,1,1,1,1,0,0,1,1,8
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,0,1,1,1,1,1,0,3,0,8
042,"Firearms",0,0,0,1,1,1,0,1,2,0,0,2,8
055,"Gas Separation",2,0,0,1,0,0,1,0,0,1,1,2,8
135,"Tent, Canopy, Umbrella, or Cane",1,1,0,0,0,0,1,1,0,0,3,1,8
180,"Motor Vehicles",1,1,0,0,0,1,0,1,1,0,2,1,8
223,"Apparel Apparatus",0,0,1,0,1,1,2,1,0,1,0,1,8
241,"Solid Material Comminution or Disintegration",0,2,1,0,0,0,0,1,1,1,0,2,8
254,"Implements or Apparatus for Applying Pushing or Pulling Force",1,0,0,2,2,1,0,0,0,1,1,0,8
261,"Gas and Liquid Contact Apparatus",0,0,1,1,0,0,1,2,0,2,0,1,8
271,"Sheet Feeding or Delivering",0,0,1,1,1,0,2,0,1,0,1,1,8
301,"Land Vehicles:  Wheels and Axles",2,0,2,1,1,1,0,0,1,0,0,0,8
330,"Amplifiers",0,0,0,1,1,1,3,0,2,0,0,0,8
366,"Agitating (e.g., of articles and materials)",0,0,0,2,0,0,1,0,0,1,3,1,8
385,"Optical Waveguides",0,0,0,0,2,0,1,2,3,0,0,0,8
423,"Chemistry of Inorganic Compounds",0,1,2,0,1,0,0,1,0,1,1,1,8
454,"Ventilation",0,2,2,1,0,0,2,0,0,1,0,0,8
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",0,0,0,0,0,0,0,1,3,1,2,1,8
036,"Boots, Shoes, and Leggings",0,0,2,0,1,0,0,0,0,1,2,1,7
056,"Harvesters",2,1,0,0,2,2,0,0,0,0,0,0,7
118,"Coating Apparatus",0,0,0,2,0,0,0,1,0,2,2,0,7
149,"Explosive and Thermic Compositions or Charges",2,1,0,3,0,1,0,0,0,0,0,0,7
200,"Electricity:  Circuit Makers and Breakers",0,0,0,1,3,0,1,0,0,0,1,1,7
292,"Closure Fasteners",0,0,0,0,0,1,2,1,0,1,1,1,7
320,"Electricity:  Battery or Capacitor Charging or Discharging",1,0,0,0,0,2,0,0,1,2,1,0,7
323,"Electricity:  Power Supply or Regulation Systems",1,1,0,0,0,0,2,0,2,0,1,0,7
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",0,1,1,0,0,0,0,1,1,1,1,1,7
348,"Television",0,0,0,0,1,0,0,0,2,0,1,3,7
372,"Coherent Light Generators",2,0,0,2,0,0,2,1,0,0,0,0,7
446,"Amusement Devices:  Toys",2,2,1,2,0,0,0,0,0,0,0,0,7
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",0,2,0,1,0,0,0,0,0,2,0,2,7
030,"Cutlery",0,0,1,0,1,0,0,0,0,2,2,0,6
124,"Mechanical Guns and Projectors",0,0,0,1,2,2,0,0,0,0,0,1,6
138,"Pipes and Tubular Conduits",1,2,0,0,1,0,0,0,0,0,2,0,6
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,1,2,2,0,0,0,0,0,0,1,0,6
209,"Classifying, Separating, and Assorting Solids",3,0,1,0,1,0,0,0,0,1,0,0,6
221,"Article Dispensing",0,1,1,1,1,0,1,0,0,1,0,0,6
256,"Fences",0,2,1,0,0,0,1,0,0,0,1,1,6
336,"Inductor Devices",0,0,0,0,0,0,0,2,1,1,2,0,6
378,"X-Ray or Gamma Ray Systems or Devices",1,0,0,0,0,0,1,1,0,1,2,0,6
403,"Joints and Connections",0,0,4,2,0,0,0,0,0,0,0,0,6
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",1,0,0,2,2,0,0,0,1,0,0,0,6
601,"Surgery: Kinesitherapy",0,3,0,0,0,2,0,1,0,0,0,0,6
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",1,0,0,0,0,1,1,1,0,1,0,1,6
717,"DP: Software Development, Installation, and Management (Data Processing)",0,0,0,0,0,0,0,0,1,0,3,2,6
049,"Movable or Removable Closures",0,0,1,0,0,0,1,0,1,0,2,0,5
188,"Brakes",0,2,1,0,0,0,1,1,0,0,0,0,5
285,"Pipe Joints or Couplings",1,0,0,0,1,1,2,0,0,0,0,0,5
367,"Communications, Electrical: Acoustic Wave Systems and Devices",0,0,0,0,0,0,1,1,1,0,0,2,5
380,"Cryptography",0,0,0,0,0,0,1,1,0,1,0,2,5
392,"Electric Resistance Heating Devices",0,0,0,0,0,0,0,0,0,2,1,2,5
710,"Input/Output (Electrical Computers and Digital Processing Systems)",0,0,0,0,1,0,0,0,1,0,1,2,5
711,"Memory (Electrical Computers and Digital Processing Systems)",0,0,1,0,0,0,0,0,1,1,1,1,5
044,"Fuel and Related Compositions",0,1,0,0,1,1,0,0,0,0,1,0,4
063,"Jewelry",0,0,1,0,1,1,0,1,0,0,0,0,4
071,"Chemistry: Fertilizers",0,1,0,0,0,0,0,0,0,1,2,0,4
072,"Metal Deforming",0,1,1,0,1,0,1,0,0,0,0,0,4
092,"Expansible Chamber Devices",1,0,0,2,1,0,0,0,0,0,0,0,4
101,"Printing",0,0,1,0,0,0,1,0,0,0,0,2,4
172,"Earth Working",0,1,0,0,2,0,1,0,0,0,0,0,4
232,"Deposit and Collection Receptacles",0,0,1,0,1,0,0,1,1,0,0,0,4
318,"Electricity:  Motive Power Systems",1,0,0,0,0,0,0,0,1,1,0,1,4
347,"Incremental Printing of Symbolic Information",0,0,0,0,0,0,1,0,1,1,1,0,4
365,"Static Information Storage and Retrieval",0,0,0,0,0,0,1,0,0,2,1,0,4
408,"Cutting by Use of Rotating Axially Moving Tool",0,1,0,1,0,0,1,0,0,0,1,0,4
028,"Textiles:  Manufacturing",1,1,1,0,0,0,0,0,0,0,0,0,3
074,"Machine Element or Mechanism",0,0,0,0,0,1,1,0,0,0,0,1,3
091,"Motors: Expansible Chamber Type",0,0,0,2,0,0,0,0,1,0,0,0,3
096,"Gas Separation:  Apparatus",0,0,1,0,0,0,0,0,1,0,0,1,3
111,"Planting",2,0,0,0,0,0,0,0,0,0,0,1,3
131,"Tobacco",0,0,2,1,0,0,0,0,0,0,0,0,3
148,"Metal Treatment",0,0,0,0,0,0,0,0,0,0,1,2,3
169,"Fire Extinguishers",0,0,0,1,0,0,1,0,0,0,0,1,3
175,"Boring or Penetrating the Earth",0,0,0,1,0,1,0,1,0,0,0,0,3
181,"Acoustics",0,0,0,0,1,0,1,0,0,1,0,0,3
249,"Static Molds",0,2,0,1,0,0,0,0,0,0,0,0,3
252,"Compositions",0,0,1,0,0,0,1,0,0,0,0,1,3
269,"Work Holders",1,0,0,0,0,0,0,1,0,0,0,1,3
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,0,0,1,0,1,0,1,0,0,3
313,"Electric Lamp and Discharge Devices",0,0,2,0,0,0,0,0,0,0,0,1,3
355,"Photocopying",0,0,0,0,0,0,1,1,0,1,0,0,3
358,"Facsimile and Static Presentation Processing",0,0,0,0,0,0,1,0,1,0,0,1,3
368,"Horology: Time Measuring Systems or Devices",1,0,1,1,0,0,0,0,0,0,0,0,3
396,"Photography",1,0,0,0,0,0,1,0,0,0,0,1,3
398,"Optical Communications",0,0,0,0,0,1,0,0,0,0,2,0,3
400,"Typewriting Machines",0,0,0,0,0,0,2,0,1,0,0,0,3
410,"Freight Accommodation On Freight Carrier",0,0,0,0,2,0,0,0,0,1,0,0,3
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,0,0,2,0,0,1,3
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,1,0,1,0,0,1,0,0,3
014,"Bridges",0,0,0,0,0,0,0,1,1,0,0,0,2
027,"Undertaking",0,0,0,0,0,0,0,0,1,1,0,0,2
037,"Excavating",0,0,1,0,1,0,0,0,0,0,0,0,2
082,"Turning (e.g., for metal working)",0,2,0,0,0,0,0,0,0,0,0,0,2
083,"Cutting",0,0,0,0,1,0,1,0,0,0,0,0,2
100,"Presses",0,0,0,1,0,0,0,0,0,0,0,1,2
108,"Horizontally Supported Planar Surfaces",0,0,0,0,1,0,0,0,0,0,1,0,2
110,"Furnaces",0,0,1,0,0,0,0,0,0,0,1,0,2
116,"Signals and Indicators",0,0,0,0,0,1,0,0,1,0,0,0,2
136,"Batteries:  Thermoelectric and Photoelectric",0,0,0,0,1,0,1,0,0,0,0,0,2
144,"Woodworking",0,0,0,1,0,0,1,0,0,0,0,0,2
150,"Purses, Wallets, and Protective Covers",0,1,0,0,0,1,0,0,0,0,0,0,2
164,"Metal Founding",0,2,0,0,0,0,0,0,0,0,0,0,2
184,"Lubrication",0,0,0,1,0,0,0,0,0,0,0,1,2
192,"Clutches and Power-Stop Control",1,0,0,1,0,0,0,0,0,0,0,0,2
215,"Bottles and Jars",0,0,0,0,0,0,0,0,0,1,0,1,2
228,"Metal Fusion Bonding",1,0,0,0,0,1,0,0,0,0,0,0,2
229,"Envelopes, Wrappers, and Paperboard Boxes",0,0,0,1,1,0,0,0,0,0,0,0,2
236,"Automatic Temperature and Humidity Regulation",0,1,0,0,0,0,0,0,0,1,0,0,2
277,"Seal for a Joint or Juncture",0,1,1,0,0,0,0,0,0,0,0,0,2
283,"Printed Matter",0,1,0,0,0,1,0,0,0,0,0,0,2
303,"Fluid-Pressure and Analogous Brake Systems",0,0,1,1,0,0,0,0,0,0,0,0,2
331,"Oscillators",0,0,0,0,0,0,0,0,0,0,2,0,2
353,"Optics:  Image Projectors",0,0,0,0,0,0,0,0,1,0,0,1,2
360,"Dynamic Magnetic Information Storage or Retrieval",0,0,0,0,0,0,0,2,0,0,0,0,2
383,"Flexible Bags",0,0,1,0,0,0,0,0,0,0,1,0,2
384,"Bearings",0,0,0,0,0,0,0,0,1,0,0,1,2
386,"Motion Video Signal Processing for Recording or Reproducing",0,0,0,0,0,0,0,1,0,0,1,0,2
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,1,1,0,0,0,0,0,0,0,0,2
432,"Heating",0,0,0,0,0,0,0,1,0,0,0,1,2
463,"Amusement Devices: Games",0,0,1,0,0,0,0,0,0,0,0,1,2
474,"Endless Belt Power Transmission Systems or Components",0,1,0,0,0,0,1,0,0,0,0,0,2
501,"Compositions: Ceramic",0,0,1,0,1,0,0,0,0,0,0,0,2
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,0,0,0,0,1,1,0,0,0,0,2
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,0,0,1,0,0,0,0,0,0,0,0,1
065,"Glass Manufacturing",0,0,0,0,1,0,0,0,0,0,0,0,1
068,"Textiles:  Fluid Treating Apparatus",0,0,0,0,0,0,0,0,0,1,0,0,1
104,"Railways",0,0,0,0,0,0,0,0,0,0,1,0,1
105,"Railway Rolling Stock",0,0,0,0,0,0,1,0,0,0,0,0,1
112,"Sewing",0,0,0,0,0,0,0,0,1,0,0,0,1
122,"Liquid Heaters and Vaporizers",0,0,0,1,0,0,0,0,0,0,0,0,1
139,"Textiles:  Weaving",0,0,0,0,0,0,1,0,0,0,0,0,1
173,"Tool Driving or Impacting",0,0,1,0,0,0,0,0,0,0,0,0,1
186,"Merchandising",0,0,0,0,1,0,0,0,0,0,0,0,1
194,"Check-Actuated Control Mechanisms",1,0,0,0,0,0,0,0,0,0,0,0,1
201,"Distillation: Processes, Thermolytic",0,0,0,1,0,0,0,0,0,0,0,0,1
202,"Distillation: Apparatus",0,0,0,1,0,0,0,0,0,0,0,0,1
203,"Distillation: Processes, Separatory",1,0,0,0,0,0,0,0,0,0,0,0,1
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",0,0,0,0,0,0,1,0,0,0,0,0,1
208,"Mineral Oils: Processes and Products",0,1,0,0,0,0,0,0,0,0,0,0,1
231,"Whips and Whip Apparatus",1,0,0,0,0,0,0,0,0,0,0,0,1
267,"Spring Devices",0,0,0,0,0,0,0,0,0,0,0,1,1
270,"Sheet-Material Associating",0,0,1,0,0,0,0,0,0,0,0,0,1
298,"Land Vehicles:  Dumping",0,1,0,0,0,0,0,0,0,0,0,0,1
322,"Electricity:  Single Generator Systems",0,0,0,0,0,0,0,0,0,1,0,0,1
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",0,0,0,0,0,0,0,0,1,0,0,0,1
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,0,0,0,0,0,0,0,0,1,0,1
349,"Liquid Crystal Cells, Elements and Systems",0,0,0,0,0,0,0,0,0,0,0,1,1
373,"Industrial Electric Heating Furnaces",1,0,0,0,0,0,0,0,0,0,0,0,1
381,"Electrical Audio Signal Processing Systems and Devices",0,0,0,1,0,0,0,0,0,0,0,0,1
406,"Conveyors:  Fluid Current",0,1,0,0,0,0,0,0,0,0,0,0,1
407,"Cutters, for Shaping",1,0,0,0,0,0,0,0,0,0,0,0,1
409,"Gear Cutting, Milling, or Planing",0,0,0,0,0,0,0,1,0,0,0,0,1
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",1,0,0,0,0,0,0,0,0,0,0,0,1
450,"Foundation Garments",0,0,0,0,0,0,0,1,0,0,0,0,1
452,"Butchering",0,0,0,1,0,0,0,0,0,0,0,0,1
472,"Amusement Devices",1,0,0,0,0,0,0,0,0,0,0,0,1
475,"Planetary Gear Transmission Systems or Components",0,0,0,0,0,0,0,0,0,1,0,0,1
493,"Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web",0,0,0,1,0,0,0,0,0,0,0,0,1
512,"Perfume Compositions",0,1,0,0,0,0,0,0,0,0,0,0,1
516,"Colloid Systems and Wetting Agents, Subcombinations Thereof, Processes of Making, Stabilizing, Breaking, or Inhibiting",0,0,0,1,0,0,0,0,0,0,0,0,1
585,"Chemistry of Hydrocarbon Compounds",0,1,0,0,0,0,0,0,0,0,0,0,1
588,"Hazardous or Toxic Waste Destruction or Containment",0,0,0,0,0,0,1,0,0,0,0,0,1
708,"Arithmetic Processing and Calculating (Electrical Computers)",0,0,0,0,0,0,0,0,0,0,0,1,1
850,"Scanning-Probe Techniques or Apparatus; Applications of Scanning-Probe Techniques, e.g., Scanning Probe Microscopy [Spm]",0,0,0,0,0,0,0,0,0,0,0,1,1
