Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",0,1,4,0,1,3,3,0,2,2,2,3,21
123,"Internal-Combustion Engines",2,5,0,0,0,0,3,0,1,1,4,4,20
248,"Supports (e.g., for holding articles, etc.)",5,0,3,0,0,1,1,1,4,1,1,3,20
353,"Optics:  Image Projectors",0,3,0,1,3,6,3,1,1,3,0,0,20
398,"Optical Communications",0,0,0,1,1,1,3,2,4,3,2,4,20
004,"Baths, Closets, Sinks, and Spittoons",0,5,3,0,1,2,2,0,1,0,5,0,19
323,"Electricity:  Power Supply or Regulation Systems",3,1,3,3,2,1,1,3,1,1,1,0,19
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",0,1,1,0,0,3,5,4,2,1,2,1,19
706,"DP: Artificial Intelligence (Data Processing)",0,0,1,2,0,2,1,0,1,6,4,3,19
220,"Receptacles",3,6,1,2,2,0,0,0,1,1,1,1,18
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",1,3,2,4,1,0,3,0,2,0,1,1,17
297,"Chairs and Seats",1,3,1,1,2,1,1,1,0,2,2,2,17
307,"Electrical Transmission or Interconnection Systems",2,2,2,2,6,0,1,0,0,0,1,2,17
331,"Oscillators",4,1,0,0,0,0,1,2,1,3,3,2,17
446,"Amusement Devices:  Toys",1,1,4,3,2,2,0,0,2,0,1,2,17
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",1,0,1,1,0,1,2,1,3,4,3,1,17
081,"Tools",1,0,0,1,2,0,1,3,2,0,4,3,17
174,"Electricity:  Conductors and Insulators",0,2,0,1,1,2,2,1,1,3,3,2,17
713,"Support (Electrical Computers and Digital Processing Systems)",0,0,0,2,3,1,3,2,0,3,3,1,17
296,"Land Vehicles:  Bodies and Tops",1,1,4,3,1,1,3,1,1,1,0,0,16
315,"Electric Lamp and Discharge Devices:  Systems",1,2,1,1,1,3,0,2,3,2,0,1,16
427,"Coating Processes",3,1,3,1,2,1,0,2,0,1,2,0,16
436,"Chemistry: Analytical and Immunological Testing",0,1,2,2,3,0,0,0,0,1,2,5,15
482,"Exercise Devices",2,1,1,0,2,1,2,1,0,2,1,2,15
114,"Ships",3,0,1,1,3,3,1,1,1,0,0,0,14
405,"Hydraulic and Earth Engineering",2,3,2,1,0,0,0,1,0,0,4,1,14
726,"Information Security",0,0,3,1,1,3,0,0,1,1,3,1,14
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",2,0,0,0,0,1,1,2,2,2,2,4,14
222,"Dispensing (apparatus and process)",3,1,2,0,2,3,2,1,0,0,1,1,14
710,"Input/Output (Electrical Computers and Digital Processing Systems)",2,1,0,1,3,2,1,2,2,0,0,0,14
239,"Fluid Sprinkling, Spraying, and Diffusing",1,2,4,1,1,2,1,0,0,0,0,1,13
252,"Compositions",1,1,0,1,1,1,0,1,2,1,2,2,13
318,"Electricity:  Motive Power Systems",2,3,2,1,0,1,1,1,1,0,1,1,13
360,"Dynamic Magnetic Information Storage or Retrieval",6,1,2,2,1,0,0,0,0,1,0,0,13
062,"Refrigeration",0,0,1,1,2,0,1,0,1,0,5,1,12
119,"Animal Husbandry",1,2,1,1,0,0,1,0,1,1,1,3,12
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",0,2,0,3,2,0,2,1,1,0,0,1,12
349,"Liquid Crystal Cells, Elements and Systems",1,3,1,2,1,0,1,1,1,0,0,1,12
043,"Fishing, Trapping, and Vermin Destroying",2,4,0,0,1,1,0,0,0,0,2,1,11
135,"Tent, Canopy, Umbrella, or Cane",1,0,1,1,1,0,1,1,0,0,5,0,11
181,"Acoustics",0,0,0,2,2,2,1,1,1,1,0,1,11
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",1,0,2,0,4,0,1,3,0,0,0,0,11
401,"Coating Implements with Material Supply",1,3,0,2,1,1,2,0,0,0,1,1,11
433,"Dentistry",2,2,0,1,0,1,2,2,0,0,0,1,11
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",1,1,1,0,1,2,0,0,0,1,1,3,11
224,"Package and Article Carriers",1,1,1,2,1,0,0,2,0,0,1,1,10
228,"Metal Fusion Bonding",0,2,0,1,2,1,1,0,2,0,1,0,10
335,"Electricity:  Magnetically Operated Switches, Magnets, and Electromagnets",1,0,0,0,2,2,1,1,2,0,0,1,10
352,"Optics:  Motion Pictures",0,0,0,0,2,1,1,0,1,1,1,3,10
380,"Cryptography",1,0,0,0,0,2,2,2,0,1,1,1,10
386,"Motion Video Signal Processing for Recording or Reproducing",1,0,0,1,0,0,0,0,2,1,3,2,10
400,"Typewriting Machines",1,1,5,2,1,0,0,0,0,0,0,0,10
441,"Buoys, Rafts, and Aquatic Devices",0,2,1,0,2,0,0,1,0,0,1,3,10
036,"Boots, Shoes, and Leggings",1,1,0,2,1,0,1,1,1,0,0,2,10
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",3,1,0,2,0,0,0,0,0,1,1,2,10
273,"Amusement Devices:  Games",1,2,3,0,1,1,0,1,1,0,0,0,10
416,"Fluid Reaction Surfaces (i.e., Impellers)",1,0,2,1,3,1,0,1,0,0,1,0,10
136,"Batteries:  Thermoelectric and Photoelectric",0,2,1,1,0,0,2,0,0,2,1,0,9
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",1,2,2,1,0,0,0,0,1,0,1,1,9
168,"Farriery",3,1,3,1,1,0,0,0,0,0,0,0,9
204,"Chemistry:  Electrical and Wave Energy",1,0,0,1,1,0,2,0,1,1,1,2,9
242,"Winding, Tensioning, or Guiding",3,3,2,0,1,1,0,0,0,0,0,0,9
292,"Closure Fasteners",2,0,0,0,0,0,2,1,1,1,2,1,9
417,"Pumps",3,0,1,0,0,0,1,0,1,0,2,1,9
711,"Memory (Electrical Computers and Digital Processing Systems)",2,0,2,0,0,1,0,0,2,0,0,3,9
070,"Locks",0,2,0,1,2,0,0,1,0,0,3,0,9
358,"Facsimile and Static Presentation Processing",1,0,1,0,0,1,1,0,0,4,0,1,9
368,"Horology: Time Measuring Systems or Devices",0,0,0,0,2,0,0,2,2,0,0,3,9
005,"Beds",0,0,1,1,0,2,2,1,1,0,0,0,8
024,"Buckles, Buttons, Clasps, Etc.",1,0,0,1,0,1,2,1,0,0,1,1,8
188,"Brakes",0,0,1,3,1,1,2,0,0,0,0,0,8
219,"Electric Heating",0,1,0,1,1,0,4,1,0,0,0,0,8
320,"Electricity:  Battery or Capacitor Charging or Discharging",2,1,0,1,1,0,0,0,1,0,1,1,8
419,"Powder Metallurgy Processes",0,0,1,2,0,1,0,1,1,2,0,0,8
206,"Special Receptacle or Package",0,0,0,0,4,0,1,1,0,0,0,2,8
016,"Miscellaneous Hardware",1,0,2,1,0,1,0,0,0,1,0,1,7
053,"Package Making",0,0,0,2,2,2,0,0,0,0,0,1,7
074,"Machine Element or Mechanism",0,1,2,1,1,0,1,0,0,1,0,0,7
138,"Pipes and Tubular Conduits",3,1,1,0,0,0,0,0,0,1,1,0,7
166,"Wells (shafts or deep borings in the earth, e.g., for oil and gas)",0,1,0,1,0,0,0,0,2,0,2,1,7
180,"Motor Vehicles",1,0,0,0,0,1,0,0,1,3,0,1,7
384,"Bearings",1,1,0,1,0,0,0,0,1,2,1,0,7
434,"Education and Demonstration",3,0,0,0,1,0,0,0,0,1,1,1,7
450,"Foundation Garments",0,1,0,1,0,0,0,0,1,1,1,2,7
451,"Abrading",1,1,1,0,0,0,2,1,0,0,0,3,7
463,"Amusement Devices: Games",2,1,0,0,0,1,0,0,0,0,1,2,7
216,"Etching a Substrate:  Processes",3,1,0,0,0,1,0,0,2,0,0,0,7
294,"Handling:  Hand and Hoist-Line Implements",0,0,2,0,0,3,0,0,1,1,0,0,7
015,"Brushing, Scrubbing, and General Cleaning",0,0,1,0,0,0,1,3,0,0,1,0,6
030,"Cutlery",1,0,3,0,0,0,1,0,1,0,0,0,6
049,"Movable or Removable Closures",2,1,1,0,1,0,0,1,0,0,0,0,6
089,"Ordnance",0,0,0,1,0,0,1,0,0,1,1,2,6
099,"Foods and Beverages: Apparatus",0,0,3,3,0,0,0,0,0,0,0,0,6
122,"Liquid Heaters and Vaporizers",0,0,0,0,3,3,0,0,0,0,0,0,6
126,"Stoves and Furnaces",0,1,0,1,1,0,2,0,0,0,1,0,6
223,"Apparel Apparatus",1,0,1,1,0,0,0,2,0,0,0,1,6
326,"Electronic Digital Logic Circuitry",2,0,1,1,1,0,0,0,0,1,0,0,6
717,"DP: Software Development, Installation, and Management (Data Processing)",0,0,0,0,0,0,0,1,1,0,3,1,6
134,"Cleaning and Liquid Contact with Solids",2,2,2,0,0,0,0,0,0,0,0,0,6
396,"Photography",0,0,0,0,0,1,0,0,1,0,2,2,6
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",0,0,1,1,0,1,0,2,0,1,0,0,6
472,"Amusement Devices",0,0,0,0,0,2,0,1,0,0,1,2,6
708,"Arithmetic Processing and Calculating (Electrical Computers)",0,0,1,1,1,0,0,1,0,0,0,2,6
040,"Card, Picture, or Sign Exhibiting",0,2,0,0,2,0,0,1,0,0,0,0,5
106,"Compositions:  Coating or Plastic",2,1,1,0,0,0,0,1,0,0,1,0,5
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",1,0,0,0,0,1,1,1,0,1,1,0,5
124,"Mechanical Guns and Projectors",0,1,1,0,0,0,0,2,0,0,0,1,5
165,"Heat Exchange",0,1,2,0,1,1,0,0,0,0,0,0,5
187,"Elevator, Industrial Lift Truck, or Stationary Lift for Vehicle",1,0,1,0,0,1,1,0,0,0,1,0,5
251,"Valves and Valve Actuation",1,1,1,0,0,2,0,0,0,0,0,0,5
285,"Pipe Joints or Couplings",0,0,0,1,0,0,1,1,1,0,0,1,5
312,"Supports:  Cabinet Structure",0,1,0,1,1,0,1,0,0,1,0,0,5
336,"Inductor Devices",0,1,0,0,0,0,0,0,2,2,0,0,5
347,"Incremental Printing of Symbolic Information",0,0,1,1,0,1,0,2,0,0,0,0,5
365,"Static Information Storage and Retrieval",0,0,2,0,0,1,0,1,0,0,1,0,5
367,"Communications, Electrical: Acoustic Wave Systems and Devices",0,1,0,0,0,0,1,2,1,0,0,0,5
392,"Electric Resistance Heating Devices",1,0,1,1,0,0,2,0,0,0,0,0,5
403,"Joints and Connections",0,1,0,1,0,0,1,0,2,0,0,0,5
414,"Material or Article Handling",2,0,1,0,1,0,1,0,0,0,0,0,5
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",0,0,0,0,2,1,0,0,0,2,0,0,5
505,"Superconductor Technology:  Apparatus, Material, Process",1,0,1,0,0,1,0,2,0,0,0,0,5
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",1,1,0,0,0,0,0,1,0,0,2,0,5
850,"Scanning-Probe Techniques or Apparatus; Applications of Scanning-Probe Techniques, e.g., Scanning Probe Microscopy [Spm]",0,1,0,1,0,1,0,0,0,0,1,1,5
055,"Gas Separation",0,0,0,0,0,0,0,3,0,0,1,1,5
211,"Supports:  Racks",1,2,0,0,0,0,0,1,0,0,0,1,5
221,"Article Dispensing",1,1,0,0,0,1,0,2,0,0,0,0,5
277,"Seal for a Joint or Juncture",0,1,2,0,0,0,1,1,0,0,0,0,5
408,"Cutting by Use of Rotating Axially Moving Tool",1,1,0,0,0,1,1,1,0,0,0,0,5
034,"Drying and Gas or Vapor Contact with Solids",0,0,0,0,0,2,1,0,0,0,1,0,4
096,"Gas Separation:  Apparatus",1,1,0,1,0,0,0,0,0,0,1,0,4
104,"Railways",0,0,2,0,0,0,0,0,0,0,2,0,4
108,"Horizontally Supported Planar Surfaces",1,1,0,1,0,0,0,0,0,0,0,1,4
132,"Toilet",1,0,2,0,1,0,0,0,0,0,0,0,4
148,"Metal Treatment",0,0,0,1,0,0,0,0,1,0,1,1,4
169,"Fire Extinguishers",0,1,0,0,0,0,0,0,1,0,1,1,4
182,"Fire Escape, Ladder, or Scaffold",0,0,0,0,1,0,1,0,1,0,1,0,4
200,"Electricity:  Circuit Makers and Breakers",1,0,0,0,0,1,0,0,0,1,0,1,4
229,"Envelopes, Wrappers, and Paperboard Boxes",0,0,0,2,0,0,2,0,0,0,0,0,4
269,"Work Holders",1,0,0,0,0,0,2,0,0,0,1,0,4
366,"Agitating (e.g., of articles and materials)",0,1,1,0,1,0,0,1,0,0,0,0,4
378,"X-Ray or Gamma Ray Systems or Devices",0,2,0,0,1,0,0,0,0,0,1,0,4
415,"Rotary Kinetic Fluid Motors or Pumps",0,0,1,0,0,0,2,0,0,0,0,1,4
725,"Interactive Video Distribution Systems",0,0,0,0,0,0,0,0,1,0,0,3,4
083,"Cutting",0,0,0,0,2,0,0,1,0,1,0,0,4
101,"Printing",0,1,0,0,1,1,1,0,0,0,0,0,4
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",0,0,1,0,0,0,1,0,0,1,2,0,4
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",1,0,1,0,1,0,0,1,0,0,0,0,4
601,"Surgery: Kinesitherapy",0,0,1,0,1,0,0,1,1,0,0,0,4
042,"Firearms",1,0,0,0,0,1,0,0,0,1,0,0,3
047,"Plant Husbandry",0,0,1,0,1,0,1,0,0,0,0,0,3
056,"Harvesters",0,0,0,1,0,0,1,0,0,0,1,0,3
072,"Metal Deforming",0,0,0,0,0,0,0,1,0,1,0,1,3
283,"Printed Matter",0,0,0,2,0,1,0,0,0,0,0,0,3
313,"Electric Lamp and Discharge Devices",1,0,0,1,0,0,0,0,1,0,0,0,3
355,"Photocopying",1,1,1,0,0,0,0,0,0,0,0,0,3
376,"Induced Nuclear Reactions:  Processes, Systems, and Elements",0,0,0,0,1,1,0,0,0,0,0,1,3
402,"Binder Device Releasably Engaging Aperture or Notch of Sheet",1,0,1,0,1,0,0,0,0,0,0,0,3
411,"Expanded, Threaded, Driven, Headed, Tool-Deformed, or Locked-Threaded Fastener",0,0,0,0,0,1,0,0,1,0,0,1,3
423,"Chemistry of Inorganic Compounds",0,0,0,0,1,0,0,0,1,0,1,0,3
431,"Combustion",0,0,0,1,0,1,0,1,0,0,0,0,3
440,"Marine Propulsion",0,2,0,0,0,1,0,0,0,0,0,0,3
095,"Gas Separation:  Processes",0,0,0,0,1,0,0,0,2,0,0,0,3
125,"Stone Working",0,1,0,1,0,1,1,0,0,0,1,0,3
261,"Gas and Liquid Contact Apparatus",0,1,0,0,1,0,1,0,0,0,0,0,3
337,"Electricity:  Electrothermally or Thermally Actuated Switches",0,0,0,0,1,0,1,1,0,0,0,0,3
374,"Thermal Measuring and Testing",0,0,0,0,0,0,2,0,0,0,0,1,3
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",0,0,0,0,1,0,0,0,1,0,0,1,3
023,"Chemistry: Physical Processes",1,0,0,0,0,0,0,0,0,0,1,0,2
044,"Fuel and Related Compositions",2,0,0,0,0,0,0,0,0,0,0,0,2
054,"Harness for Working Animal",0,0,0,2,0,0,0,0,0,0,0,0,2
068,"Textiles:  Fluid Treating Apparatus",0,0,0,2,0,0,0,0,0,0,0,0,2
075,"Specialized Metallurgical Processes, Compositions for Use Therein, Consolidated Metal Powder Compositions, and Loose Metal Particulate Mixtures",0,0,1,0,0,0,0,1,0,0,0,0,2
092,"Expansible Chamber Devices",0,0,0,0,1,0,0,0,0,1,0,0,2
100,"Presses",1,0,1,0,0,0,0,0,0,0,0,0,2
118,"Coating Apparatus",0,1,0,0,1,0,0,0,0,0,0,0,2
144,"Woodworking",0,0,1,0,0,0,0,0,0,0,0,1,2
149,"Explosive and Thermic Compositions or Charges",0,0,0,0,0,2,0,0,0,0,0,0,2
160,"Flexible or Portable Closure, Partition, or Panel",1,1,0,0,0,0,0,0,0,0,0,0,2
162,"Paper Making and Fiber Liberation",0,1,0,1,0,0,0,0,0,0,0,0,2
190,"Trunks and Hand-Carried Luggage",0,0,0,1,1,0,0,0,0,0,0,0,2
192,"Clutches and Power-Stop Control",0,0,1,0,1,0,0,0,0,0,0,0,2
198,"Conveyors:  Power-Driven",0,0,0,1,1,0,0,0,0,0,0,0,2
208,"Mineral Oils: Processes and Products",0,0,1,1,0,0,0,0,0,0,0,0,2
209,"Classifying, Separating, and Assorting Solids",0,0,0,0,0,1,0,0,1,0,0,0,2
254,"Implements or Apparatus for Applying Pushing or Pulling Force",0,0,0,0,0,0,0,0,1,0,1,0,2
256,"Fences",0,2,0,0,0,0,0,0,0,0,0,0,2
267,"Spring Devices",0,0,1,0,0,0,0,0,0,0,0,1,2
271,"Sheet Feeding or Delivering",0,1,0,0,0,0,0,0,1,0,0,0,2
301,"Land Vehicles:  Wheels and Axles",0,0,0,1,1,0,0,0,0,0,0,0,2
322,"Electricity:  Single Generator Systems",0,0,0,0,1,1,0,0,0,0,0,0,2
338,"Electrical Resistors",0,0,0,0,0,1,0,0,0,0,1,0,2
369,"Dynamic Information Storage or Retrieval",0,0,1,0,0,0,0,1,0,0,0,0,2
404,"Road Structure, Process, or Apparatus",0,0,1,0,0,1,0,0,0,0,0,0,2
426,"Food or Edible Material:  Processes, Compositions, and Products",0,0,0,0,0,0,1,0,0,1,0,0,2
474,"Endless Belt Power Transmission Systems or Components",1,1,0,0,0,0,0,0,0,0,0,0,2
475,"Planetary Gear Transmission Systems or Components",1,1,0,0,0,0,0,0,0,0,0,0,2
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",0,0,0,1,0,0,0,0,0,0,0,1,2
516,"Colloid Systems and Wetting Agents, Subcombinations Thereof, Processes of Making, Stabilizing, Breaking, or Inhibiting",0,1,0,0,0,1,0,0,0,0,0,0,2
027,"Undertaking",0,1,0,0,0,1,0,0,0,1,0,0,2
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",0,0,1,0,0,0,1,0,0,0,0,0,2
007,"Compound Hand Tools",1,0,0,0,0,0,0,0,0,0,0,0,1
008,"Bleaching and Dyeing; Fluid Treatment and Chemical Modification of Textiles and Fibers",0,0,0,0,0,0,0,1,0,0,0,0,1
012,"Boot and Shoe Making",0,0,0,0,0,0,1,0,0,0,0,0,1
048,"Gas: Heating and Illuminating",0,0,0,0,0,0,0,0,0,0,1,0,1
051,"Abrasive Tool Making Process, Material, or Composition",0,0,0,0,1,0,0,0,0,0,0,0,1
063,"Jewelry",0,0,0,1,0,0,0,0,0,0,0,0,1
065,"Glass Manufacturing",0,0,0,0,0,0,1,0,0,0,0,0,1
066,"Textiles:  Knitting",0,0,0,0,0,0,1,0,0,0,0,0,1
071,"Chemistry: Fertilizers",0,1,0,0,0,0,0,0,0,0,0,0,1
082,"Turning (e.g., for metal working)",0,0,0,0,0,0,0,0,0,1,0,0,1
091,"Motors: Expansible Chamber Type",0,0,0,0,0,0,1,0,0,0,0,0,1
116,"Signals and Indicators",0,0,0,0,0,0,0,0,0,0,0,1,1
139,"Textiles:  Weaving",0,0,1,0,0,0,0,0,0,0,0,0,1
172,"Earth Working",0,0,1,0,0,0,0,0,0,0,0,0,1
177,"Weighing Scales",0,0,0,0,0,1,0,0,0,0,0,0,1
184,"Lubrication",1,0,0,0,0,0,0,0,0,0,0,0,1
186,"Merchandising",0,0,0,1,0,0,0,0,0,0,0,0,1
191,"Electricity:  Transmission To Vehicles",1,0,0,0,0,0,0,0,0,0,0,0,1
212,"Traversing Hoists",0,0,0,0,0,0,0,0,0,1,0,0,1
215,"Bottles and Jars",1,0,0,0,0,0,0,0,0,0,0,0,1
225,"Severing by Tearing or Breaking",1,0,0,0,0,0,0,0,0,0,0,0,1
232,"Deposit and Collection Receptacles",0,0,0,0,0,0,0,1,0,0,0,0,1
241,"Solid Material Comminution or Disintegration",0,0,0,1,0,0,0,0,0,0,0,0,1
270,"Sheet-Material Associating",0,1,0,0,0,0,0,0,0,0,0,0,1
281,"Books, Strips, and Leaves",0,0,0,0,0,0,0,0,0,0,0,1,1
295,"Railway Wheels and Axles",0,0,0,0,0,1,0,0,0,0,0,0,1
303,"Fluid-Pressure and Analogous Brake Systems",0,1,0,0,0,0,0,0,0,0,0,0,1
399,"Electrophotography",0,0,0,0,0,0,1,0,0,0,0,0,1
432,"Heating",0,0,0,0,0,0,0,0,0,0,0,1,1
445,"Electric Lamp or Space Discharge Component or Device Manufacturing",0,0,0,0,0,0,0,0,0,0,0,1,1
454,"Ventilation",0,0,0,0,0,0,0,0,0,0,1,0,1
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",0,0,0,0,0,0,0,0,0,0,1,0,1
501,"Compositions: Ceramic",0,0,0,1,0,0,0,0,0,0,0,0,1
503,"Record Receiver Having Plural Interactive Leaves or a Colorless Color Former, Method of Use, or Developer Therefor",0,0,0,0,0,0,0,0,0,0,1,0,1
504,"Plant Protecting and Regulating Compositions",0,0,0,0,0,0,0,0,0,0,1,0,1
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,1,0,0,0,0,0,0,1
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",0,0,0,0,0,0,1,0,0,0,0,0,1
152,"Resilient Tires and Wheels",0,0,0,0,1,0,0,0,0,0,0,0,1
299,"Mining or In Situ Disintegration of Hard Material",0,0,0,0,0,1,0,0,0,0,0,0,1
