Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
424,"Drug, Bio-Affecting and Body Treating Compositions (includes Class 514)",228,299,278,319,259,226,247,238,236,272,353,371,3326
435,"Chemistry: Molecular Biology and Microbiology",212,245,227,189,158,150,181,167,130,142,165,177,2143
370,"Multiplex Communications",63,83,64,108,97,86,141,84,113,151,208,199,1397
709,"Multicomputer Data Transferring (Electrical Computers and Digital Processing Systems)",52,53,55,55,77,66,108,103,101,103,165,198,1136
128,"Surgery (includes Class 600)",116,100,104,113,114,56,78,55,42,50,115,146,1089
250,"Radiant Energy",31,45,52,66,95,58,107,67,115,138,129,101,1004
707,"DP: Database and File Management or Data Structures (Data Processing)",38,39,64,80,67,46,92,78,71,110,158,151,994
606,"Surgery (instruments)",77,73,70,100,48,63,66,57,41,49,104,123,871
532,"Organic Compounds (includes Classes 532-570)",62,61,77,63,59,58,96,52,71,75,86,87,847
382,"Image Analysis",53,75,42,39,54,36,51,49,51,47,73,61,631
711,"Memory (Electrical Computers and Digital Processing Systems)",43,48,53,60,62,46,34,41,60,55,69,50,621
345,"Computer Graphics Processing and Selective Visual Display Systems",50,57,66,53,42,49,68,51,34,42,60,47,619
604,"Surgery (Medicators and Receptors)",40,38,42,78,45,36,45,39,33,41,84,82,603
359,"Optical: Systems and Elements",32,36,67,59,55,42,45,55,44,36,51,42,564
530,"Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof",39,37,44,27,38,29,58,39,54,40,58,53,516
705,"DP: Financial, Business Practice, Management, or Cost/Price Determination (Data Processing)",22,15,17,16,6,14,43,37,47,50,120,129,516
455,"Telecommunications",11,7,14,28,26,26,66,57,41,66,73,82,497
073,"Measuring and Testing",32,31,40,43,34,41,49,48,46,41,33,46,484
385,"Optical Waveguides",15,25,37,59,50,58,53,59,36,25,25,23,465
438,"Semiconductor Device Manufacturing: Process",15,21,24,27,31,45,42,56,44,37,49,65,456
356,"Optics:  Measuring and Testing",33,21,25,48,37,31,29,34,42,41,49,52,442
714,"Error Detection/Correction and Fault Detection/Recovery",29,22,19,46,37,34,39,48,48,41,53,26,442
715,"DP: Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing (Data Processing)",21,33,19,18,30,19,39,34,40,39,62,51,405
324,"Electricity:  Measuring and Testing",19,32,33,32,34,39,36,28,43,39,33,32,400
375,"Pulse or Digital Communications",25,14,22,23,23,21,29,47,50,35,54,57,400
702,"DP: Measuring, Calibrating, or Testing (Data Processing)",11,13,23,38,37,32,47,36,49,37,40,37,400
257,"Active Solid-State Devices (e.g., Transistors, Solid-State Diodes)",14,14,17,22,38,53,40,41,32,38,42,44,395
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",20,36,21,34,31,26,46,31,24,23,37,48,377
520,"Synthetic Resins or Natural Rubbers (includes Classes 520-528)",37,43,34,28,29,18,26,27,23,26,28,30,349
428,"Stock Material or Miscellaneous Articles",47,31,32,43,35,25,21,23,18,22,19,27,343
713,"Support (Electrical Computers and Digital Processing Systems)",8,20,12,19,24,18,37,27,43,32,55,40,335
710,"Input/Output (Electrical Computers and Digital Processing Systems)",28,26,18,40,52,28,27,23,23,22,23,19,329
340,"Communications:  Electrical",16,20,20,20,20,24,30,25,34,24,39,49,321
378,"X-Ray or Gamma Ray Systems or Devices",26,33,32,12,28,16,31,17,25,29,35,33,317
717,"DP: Software Development, Installation, and Management (Data Processing)",18,23,14,4,18,18,25,22,24,35,55,52,308
210,"Liquid Purification or Separation",37,26,22,21,19,19,25,20,23,23,27,28,290
379,"Telephonic Communications",17,13,24,29,43,32,35,28,12,9,19,24,285
704,"DP: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression (Data Processing)",36,23,21,18,9,14,30,23,19,30,30,27,280
315,"Electric Lamp and Discharge Devices:  Systems",31,20,13,17,21,24,29,24,23,22,23,29,276
700,"DP: Generic Control Systems or Specific Applications (Data Processing)",9,16,13,16,30,18,25,22,24,18,26,47,264
422,"Chemical Apparatus and Process Disinfecting, Deodorizing, Preserving, or Sterilizing",23,25,14,22,14,14,12,16,20,27,35,35,257
361,"Electricity:  Electrical Systems and Devices",24,13,27,28,21,20,16,16,19,22,17,28,251
436,"Chemistry: Analytical and Immunological Testing",15,13,21,22,21,17,15,14,19,17,31,43,248
726,"Information Security",7,11,3,5,5,12,23,20,24,32,56,48,246
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",8,6,6,8,6,9,20,18,17,37,43,53,231
219,"Electric Heating",20,16,28,25,29,23,16,13,6,12,19,13,220
341,"Coded Data Generation or Conversion",17,14,12,22,17,14,24,22,22,15,16,16,211
327,"Miscellaneous Active Electrical Nonlinear Devices, Circuits, and Systems",19,19,24,19,14,15,20,17,10,18,16,18,209
342,"Communications:  Directive Radio Wave Systems and Devices (e.g., Radar, Radio Navigation)",16,21,18,26,18,15,14,11,13,15,13,24,204
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",21,27,23,11,5,13,12,12,14,11,23,30,202
439,"Electrical Connectors",25,14,9,15,11,15,26,24,18,15,15,14,201
264,"Plastic and Nonmetallic Article Shaping or Treating: Processes",17,22,18,21,18,17,15,10,8,8,19,22,195
348,"Television",14,18,19,19,17,9,18,17,10,10,19,23,193
101,"Printing",29,23,25,30,34,11,17,2,4,5,5,4,189
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",19,20,16,15,26,17,15,13,10,13,16,9,189
607,"Surgery: Light, Thermal, and Electrical Application",8,16,20,17,18,10,16,15,11,13,17,23,184
313,"Electric Lamp and Discharge Devices",12,17,16,21,19,11,17,15,13,8,15,18,182
372,"Coherent Light Generators",12,11,14,21,29,18,15,8,12,13,16,9,178
473,"Games Using Tangible Projectile",11,16,13,14,11,13,11,19,12,17,18,19,174
427,"Coating Processes",17,14,14,23,9,13,14,11,12,12,13,19,171
310,"Electrical Generator or Motor Structure",12,18,11,7,15,21,9,13,9,17,18,16,166
029,"Metal Working",10,17,20,20,16,15,17,8,7,5,8,14,157
362,"Illumination",10,11,9,11,6,7,7,17,10,19,24,23,154
712,"Processing Architectures and Instruction Processing, e.g., Processors (Electrical Computers and Digital Processing Systems)",13,18,9,13,14,20,11,8,6,9,13,17,151
330,"Amplifiers",5,9,17,16,11,2,17,13,8,15,26,11,150
235,"Registers (e.g., cash registers, calculators, devices for counting movements of devices, etc.)",5,8,7,9,10,7,11,17,14,11,26,23,148
204,"Chemistry:  Electrical and Wave Energy",16,20,16,6,9,15,8,8,12,10,17,9,146
333,"Wave Transmission Lines and Networks",5,8,10,21,16,12,14,13,6,10,18,11,144
706,"DP: Artificial Intelligence (Data Processing)",1,5,5,8,5,5,14,13,12,22,24,30,144
381,"Electrical Audio Signal Processing Systems and Devices",7,6,10,7,17,5,9,10,12,14,12,34,143
398,"Optical Communications",5,6,14,13,6,10,13,9,12,17,11,27,143
156,"Adhesive Bonding and Miscellaneous Chemical Manufacture",16,12,14,18,14,12,11,11,5,5,13,11,142
174,"Electricity:  Conductors and Insulators",8,14,15,10,15,14,8,7,14,8,6,12,131
036,"Boots, Shoes, and Leggings",14,6,6,9,8,6,16,8,23,12,15,7,130
343,"Communications:  Radio Wave Antennas",10,13,11,10,8,7,12,13,12,8,12,7,123
719,"Interprogram Communication or Interprocess Communication (Ipc) (Electrical Computers and Digital Processing Systems)",3,5,4,6,12,12,22,10,8,11,11,14,118
060,"Power Plants",4,12,10,8,12,11,15,8,10,8,12,7,117
002,"Apparel",13,15,11,12,7,8,8,2,4,5,12,15,112
701,"DP: Vehicles, Navigation, and Relative Location (Data Processing)",6,5,10,15,9,7,7,10,5,8,17,13,112
062,"Refrigeration",7,12,15,13,14,9,8,6,6,2,4,15,111
137,"Fluid Handling",13,13,7,10,16,10,14,6,2,3,6,10,110
718,"Virtual Machine Task or Process Management or Task Management/Control (Electrical Computers and Digital Processing Systems)",5,5,6,5,7,8,11,7,9,12,12,23,110
358,"Facsimile and Static Presentation Processing",14,12,11,8,6,7,14,7,5,6,5,14,109
363,"Electric Power Conversion Systems",11,13,11,12,4,9,7,9,7,13,4,9,109
380,"Cryptography",7,8,4,1,3,6,10,16,11,21,12,10,109
052,"Static Structures (e.g., Buildings)",9,15,13,12,8,8,7,5,4,6,11,9,107
280,"Land Vehicles",12,9,15,13,4,5,13,9,4,6,9,7,106
708,"Arithmetic Processing and Calculating (Electrical Computers)",13,7,8,8,4,8,16,8,12,5,5,9,103
423,"Chemistry of Inorganic Compounds",12,9,6,6,4,9,11,7,8,8,8,14,102
800,"Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes",5,9,11,11,8,6,10,7,10,12,10,3,102
084,"Music",6,8,7,3,7,3,5,5,12,12,15,14,97
206,"Special Receptacle or Package",10,8,4,13,4,9,7,3,5,5,8,13,89
414,"Material or Article Handling",14,10,12,7,6,3,5,5,4,6,7,9,88
307,"Electrical Transmission or Interconnection Systems",3,3,4,4,4,6,9,9,5,12,12,16,87
123,"Internal-Combustion Engines",4,5,5,5,8,7,10,11,14,2,9,6,86
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",7,12,22,22,4,4,0,1,3,1,1,9,86
106,"Compositions:  Coating or Plastic",8,7,7,10,13,8,6,5,1,2,9,8,84
347,"Incremental Printing of Symbolic Information",13,6,5,9,5,7,7,5,14,1,8,4,84
248,"Supports (e.g., for holding articles, etc.)",15,7,10,9,5,6,3,3,1,6,7,11,83
118,"Coating Apparatus",12,10,7,6,8,4,6,5,6,3,7,8,82
716,"Computer-Aided Design and Analysis of Circuits and Semiconductor Masks",1,4,6,3,2,3,11,8,12,11,10,11,82
318,"Electricity:  Motive Power Systems",9,4,7,6,9,7,5,10,7,5,4,8,81
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",4,10,7,11,4,5,7,2,6,8,5,9,78
415,"Rotary Kinetic Fluid Motors or Pumps",4,8,16,11,7,7,4,3,5,1,9,3,78
030,"Cutlery",9,9,6,4,3,7,7,7,4,3,9,8,76
482,"Exercise Devices",9,5,6,2,5,4,7,4,3,4,8,17,74
367,"Communications, Electrical: Acoustic Wave Systems and Devices",4,7,3,3,4,7,2,8,8,8,11,8,73
434,"Education and Demonstration",13,8,8,7,7,6,5,3,5,2,5,4,73
005,"Beds",2,4,0,9,5,9,4,5,5,8,10,11,72
222,"Dispensing (apparatus and process)",8,10,8,4,8,5,6,5,2,3,7,6,72
463,"Amusement Devices: Games",2,2,3,3,3,1,1,1,7,5,18,24,70
252,"Compositions",5,7,4,3,9,3,8,4,6,7,7,6,69
416,"Fluid Reaction Surfaces (i.e., Impellers)",7,13,7,11,4,7,4,4,4,2,3,3,69
426,"Food or Edible Material:  Processes, Compositions, and Products",6,8,6,10,7,3,6,7,3,4,8,1,69
251,"Valves and Valve Actuation",8,4,4,6,9,11,9,4,6,0,4,2,67
015,"Brushing, Scrubbing, and General Cleaning",10,3,9,10,6,3,1,3,6,4,3,8,66
320,"Electricity:  Battery or Capacitor Charging or Discharging",6,4,9,4,1,1,3,3,5,3,10,16,65
365,"Static Information Storage and Retrieval",2,2,3,11,5,3,8,9,5,3,8,6,65
351,"Optics:  Eye Examining, Vision Testing and Correcting",5,5,2,8,3,5,3,2,14,2,7,8,64
451,"Abrading",5,6,9,8,3,5,4,1,7,2,4,10,64
323,"Electricity:  Power Supply or Regulation Systems",6,4,3,6,4,4,5,3,6,5,7,9,62
117,"Single-Crystal, Oriented-Crystal, and Epitaxy Growth Processes; Non-Coating Apparatus Therefor",9,3,1,5,4,3,6,6,6,4,8,6,61
271,"Sheet Feeding or Delivering",9,8,6,14,7,4,3,3,1,3,1,2,61
239,"Fluid Sprinkling, Spraying, and Diffusing",4,5,2,4,5,8,6,6,2,2,6,8,58
297,"Chairs and Seats",8,3,4,5,8,3,5,1,2,2,9,8,58
433,"Dentistry",6,10,10,6,6,2,4,2,4,2,2,4,58
725,"Interactive Video Distribution Systems",2,4,3,2,5,1,5,5,6,1,10,14,58
360,"Dynamic Magnetic Information Storage or Retrieval",11,2,4,7,3,4,5,3,7,5,3,2,56
425,"Plastic Article or Earthenware Shaping or Treating: Apparatus",5,8,1,12,7,3,2,8,3,0,3,4,56
326,"Electronic Digital Logic Circuitry",2,3,6,4,3,4,4,7,5,2,11,3,54
040,"Card, Picture, or Sign Exhibiting",7,2,4,5,9,3,3,0,6,3,7,4,53
331,"Oscillators",3,5,2,3,7,4,1,9,7,3,6,2,52
119,"Animal Husbandry",7,3,6,5,3,5,3,3,5,2,3,6,51
244,"Aeronautics and Astronautics",2,8,3,15,1,4,3,3,2,0,3,7,51
273,"Amusement Devices:  Games",7,3,4,2,5,1,3,8,9,5,2,2,51
042,"Firearms",0,2,3,6,4,0,3,5,2,2,13,10,50
216,"Etching a Substrate:  Processes",5,2,2,3,5,5,1,5,8,3,6,5,50
417,"Pumps",6,7,5,6,2,1,7,2,3,0,4,7,50
227,"Elongated-Member-Driving Apparatus",3,3,7,4,8,6,0,0,1,5,5,7,49
374,"Thermal Measuring and Testing",5,5,7,4,4,8,6,3,3,1,3,0,49
114,"Ships",6,1,1,3,5,8,2,8,5,2,4,3,48
396,"Photography",8,6,2,7,4,0,0,1,4,4,8,4,48
095,"Gas Separation:  Processes",3,0,6,4,7,2,6,1,5,1,3,9,47
136,"Batteries:  Thermoelectric and Photoelectric",4,6,2,2,3,2,0,5,3,3,9,8,47
165,"Heat Exchange",4,6,6,5,8,6,2,4,3,0,1,2,47
277,"Seal for a Joint or Juncture",9,8,10,1,3,2,1,1,1,4,6,1,47
024,"Buckles, Buttons, Clasps, Etc.",14,5,5,4,2,1,1,3,3,3,1,4,46
369,"Dynamic Information Storage or Retrieval",5,5,3,8,2,2,2,3,5,0,3,6,44
602,"Surgery: Splint, Brace, or Bandage",4,2,3,1,5,1,1,2,5,6,8,6,44
033,"Geometrical Instruments",3,5,1,5,2,2,5,4,2,3,5,5,42
160,"Flexible or Portable Closure, Partition, or Panel",4,4,5,3,4,4,6,3,0,4,3,2,42
220,"Receptacles",3,3,1,3,2,3,2,2,1,6,8,8,42
