Class,Class Title,2000 ,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,Total
431,"Combustion",21,19,10,16,12,12,9,10,4,6,5,1,125
119,"Animal Husbandry",13,10,7,19,9,8,11,10,9,11,8,9,124
703,"DP: Structural Design, Modeling, Simulation, and Emulation (Data Processing)",7,8,4,0,6,8,24,14,18,9,13,13,124
326,"Electronic Digital Logic Circuitry",6,5,12,7,18,14,18,10,5,6,12,10,123
417,"Pumps",21,16,13,15,10,8,10,6,5,3,8,8,123
224,"Package and Article Carriers",15,18,17,11,14,7,6,3,3,2,15,11,122
099,"Foods and Beverages: Apparatus",12,27,11,11,8,6,7,7,9,3,7,9,117
307,"Electrical Transmission or Interconnection Systems",9,11,14,5,10,5,7,7,6,10,12,21,116
386,"Motion Video Signal Processing for Recording or Reproducing",13,7,18,7,11,4,9,16,8,7,6,10,116
426,"Food or Edible Material:  Processes, Compositions, and Products",22,18,12,13,10,3,15,3,2,4,5,9,116
602,"Surgery: Splint, Brace, or Bandage",9,13,9,10,7,7,9,3,6,9,11,23,116
134,"Cleaning and Liquid Contact with Solids",13,11,13,14,9,6,7,13,4,7,5,13,115
205,"Electrolysis:  Processes, Compositions Used Therein, and Methods of Preparing the Compositions",7,20,6,4,6,12,8,16,6,10,12,7,114
204,"Chemistry:  Electrical and Wave Energy",10,14,11,12,6,7,6,11,9,4,13,11,113
211,"Supports:  Racks",9,7,18,16,9,11,8,10,6,6,4,9,113
141,"Fluent Material Handling, with Receiver or Receiver Coacting Means",5,22,18,10,13,12,10,6,7,6,0,2,111
463,"Amusement Devices: Games",6,7,6,6,12,6,6,4,9,8,16,25,111
396,"Photography",7,5,9,9,8,2,7,7,7,13,22,15,111
033,"Geometrical Instruments",5,14,10,11,11,10,14,8,5,6,7,9,110
320,"Electricity:  Battery or Capacitor Charging or Discharging",11,5,7,9,7,11,10,5,4,14,11,15,109
180,"Motor Vehicles",5,9,4,5,6,8,9,8,9,8,17,19,107
036,"Boots, Shoes, and Leggings",15,5,10,11,7,7,9,7,2,4,16,12,105
081,"Tools",15,11,8,6,9,10,16,14,2,4,3,7,105
401,"Coating Implements with Material Supply",12,9,9,9,10,9,9,16,4,5,7,6,104
